Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.588520376666e-02,2.292094075747e-01,7.549053886552e-01,6.923609378052e-16,5.944250661809e+00
8.800000000000e-03,3.000000003355e+02,1.588514485868e-02,2.292094216096e-01,7.549054335279e-01,1.789709578649e-13,-6.072452788018e-05
1.200000000000e-02,3.000000158313e+02,1.588390586306e-02,2.292097167248e-01,7.549063773813e-01,2.105330248981e-11,3.714511427272e-03
1.280000000000e-02,3.000001820440e+02,1.587772768476e-02,2.292111874105e-01,7.549110845204e-01,3.228158877629e-10,4.889779015918e-02
1.310000000000e-02,3.000009632102e+02,1.586334159312e-02,2.292146080148e-01,7.549220478553e-01,2.245475745257e-09,2.669851717363e-01
1.325000000000e-02,3.000031975174e+02,1.584082309088e-02,2.292199527960e-01,7.549392136407e-01,9.523309517589e-09,8.917183760197e-01
1.332500000000e-02,3.000069528687e+02,1.581757343462e-02,2.292254578363e-01,7.549569415167e-01,2.513015231080e-08,1.936807531490e+00
1.340000000000e-02,3.000166288348e+02,1.577782277766e-02,2.292348424162e-01,7.549872546951e-01,7.498891595825e-08,4.606209580863e+00
1.341875000000e-02,3.000214285757e+02,1.576348165833e-02,2.292382164132e-01,7.549981907248e-01,1.045092773455e-07,5.927598071916e+00
1.343750000000e-02,3.000281201063e+02,1.574659926304e-02,2.292421781650e-01,7.550110634168e-01,1.501972004165e-07,7.756095731963e+00
1.347500000000e-02,3.000494185570e+02,1.570386790378e-02,2.292521646562e-01,7.550436343615e-01,3.165581359346e-07,1.353084400521e+01
1.349375000000e-02,3.000663717215e+02,1.567683018327e-02,2.292584491250e-01,7.550642298049e-01,4.680135208815e-07,1.811310053861e+01
1.351250000000e-02,3.000900214207e+02,1.564501147618e-02,2.292658062005e-01,7.550884478369e-01,7.023167588620e-07,2.447051840674e+01
1.353125000000e-02,3.001230211708e+02,1.560757093544e-02,2.292744070720e-01,7.551169114086e-01,1.064744809385e-06,3.330840481901e+01
1.355000000000e-02,3.001690809937e+02,1.556352187429e-02,2.292844444396e-01,7.551503423659e-01,1.625277472915e-06,4.561267040038e+01
1.356250000000e-02,3.002099238826e+02,1.552984011433e-02,2.292920521135e-01,7.551758536697e-01,2.169146744333e-06,5.652810615427e+01
1.357500000000e-02,3.002615629584e+02,1.549220324512e-02,2.293004773750e-01,7.552042982427e-01,2.911049998707e-06,7.033112977969e+01
1.358125000000e-02,3.002925044964e+02,1.547172841080e-02,2.293050226637e-01,7.552197398456e-01,3.383307238047e-06,7.862943865057e+01
1.358750000000e-02,3.003275408061e+02,1.545005343106e-02,2.293098024140e-01,7.552360585658e-01,3.941503854648e-06,8.803374979625e+01
1.359375000000e-02,3.003672154770e+02,1.542710890635e-02,2.293148247670e-01,7.552532996175e-01,4.601225396762e-06,9.870754260886e+01
1.360000000000e-02,3.004121460376e+02,1.540282152106e-02,2.293200973412e-01,7.552715097100e-01,5.380916888029e-06,1.108363638460e+02
1.360625000000e-02,3.004630311457e+02,1.537711395271e-02,2.293256270462e-01,7.552907368842e-01,6.302310600285e-06,1.246349002501e+02
1.361250000000e-02,3.005206641985e+02,1.534990454395e-02,2.293314198137e-01,7.553110304102e-01,7.391104181832e-06,1.403546747513e+02
1.361875000000e-02,3.005859445147e+02,1.532110716900e-02,2.293374803021e-01,7.553324405370e-01,8.677619833557e-06,1.582925336550e+02
1.362500000000e-02,3.006598924276e+02,1.529063108611e-02,2.293438114918e-01,7.553550181250e-01,1.019765957411e-05,1.788028125348e+02
1.362812500000e-02,3.007005492828e+02,1.527472716350e-02,2.293470788813e-01,7.553667644758e-01,1.106113669661e-05,1.901819284524e+02
1.363125000000e-02,3.007439071502e+02,1.525836053543e-02,2.293504137052e-01,7.553788254696e-01,1.200292215439e-05,2.023866684101e+02
1.363750000000e-02,3.008392682034e+02,1.522420091301e-02,2.293572841679e-01,7.554039093853e-01,1.414242874667e-05,2.294888646569e+02
1.364375000000e-02,3.009473130170e+02,1.518805822833e-02,2.293644180544e-01,7.554303138004e-01,1.666948532837e-05,2.607272609666e+02
1.365000000000e-02,3.010697375003e+02,1.514982082390e-02,2.293718059981e-01,7.554580877982e-01,1.965392528794e-05,2.968524897018e+02
1.365625000000e-02,3.012084654466e+02,1.510937132596e-02,2.293794336011e-01,7.554872783052e-01,2.317804925011e-05,3.388045518607e+02
1.365937500000e-02,3.012847601868e+02,1.508826985074e-02,2.293833294253e-01,7.555024221215e-01,2.517908324923e-05,3.624000903745e+02
1.366250000000e-02,3.013661389154e+02,1.506655980475e-02,2.293872745067e-01,7.555179390889e-01,2.736082687555e-05,3.879635561505e+02
1.366562500000e-02,3.014529418196e+02,1.504422431149e-02,2.293912644546e-01,7.555338337761e-01,2.973947735513e-05,4.157059218057e+02
1.366875000000e-02,3.015455322312e+02,1.502124618384e-02,2.293952941846e-01,7.555501102539e-01,3.233268644402e-05,4.458639891033e+02
1.367187500000e-02,3.016442975808e+02,1.499760772241e-02,2.293993579164e-01,7.555667722089e-01,3.515964782192e-05,4.787054699147e+02
1.367500000000e-02,3.017496515748e+02,1.497329092436e-02,2.294034490298e-01,7.555838226996e-01,3.824126978291e-05,5.145349532651e+02
