Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.702082834082e-02,2.289449101500e-01,7.540342615137e-01,1.628400373927e-15,2.096276770964e+01
8.800000000000e-03,3.000000002232e+02,1.702080349983e-02,2.289449162348e-01,7.540342802684e-01,5.075217847912e-13,9.282654957413e-04
1.200000000000e-02,3.000000120483e+02,1.702017002824e-02,2.289450713992e-01,7.540347585587e-01,1.402269982302e-11,2.270619280053e-03
1.280000000000e-02,3.000001623278e+02,1.701636254505e-02,2.289460034633e-01,7.540376337050e-01,2.503768014217e-10,3.518165273942e-02
1.310000000000e-02,3.000009913914e+02,1.700588814546e-02,2.289485640474e-01,7.540455455215e-01,2.050472021817e-09,2.233898260677e-01
1.340000000000e-02,3.000080253605e+02,1.695922827120e-02,2.289599454100e-01,7.540808014449e-01,2.287081708928e-08,1.839046502564e+00
1.347500000000e-02,3.000180148798e+02,1.692238881462e-02,2.289689003342e-01,7.541086437250e-01,6.246078561672e-08,4.167904028434e+00
1.351250000000e-02,3.000300298028e+02,1.689205124128e-02,2.289762474716e-01,7.541315716640e-01,1.215101020578e-07,6.998456433313e+00
1.355000000000e-02,3.000533141120e+02,1.684863845357e-02,2.289867166480e-01,7.541643709606e-01,2.586067169621e-07,1.254188488136e+01
1.356250000000e-02,3.000659318825e+02,1.683001145890e-02,2.289911876889e-01,7.541784367404e-01,3.445766530326e-07,1.561824581450e+01
1.357500000000e-02,3.000824998252e+02,1.680871163255e-02,2.289962817670e-01,7.541945128398e-01,4.684152553679e-07,1.969062061126e+01
1.360000000000e-02,3.001312111551e+02,1.675695218478e-02,2.290085874360e-01,7.542335370187e-01,8.796381621085e-07,3.187561994394e+01
1.361250000000e-02,3.001670238392e+02,1.672551083437e-02,2.290160051282e-01,7.542572046767e-01,1.221020031594e-06,4.119832928799e+01
1.362500000000e-02,3.002140779007e+02,1.668957046651e-02,2.290244236683e-01,7.542842144355e-01,1.712598965191e-06,5.380424908714e+01
1.363125000000e-02,3.002431469811e+02,1.666967277239e-02,2.290290525324e-01,7.542991430029e-01,2.039491988885e-06,6.184999449018e+01
1.363750000000e-02,3.002767831763e+02,1.664835374956e-02,2.290339841745e-01,7.543151155212e-01,2.438253627417e-06,7.135890730331e+01
1.364375000000e-02,3.003157071827e+02,1.662551277260e-02,2.290392343682e-01,7.543322004441e-01,2.924669984152e-06,8.263982316760e+01
1.365000000000e-02,3.003607526811e+02,1.660104260857e-02,2.290448186833e-01,7.543504695272e-01,3.517959186158e-06,9.606835906488e+01
1.365625000000e-02,3.004128865479e+02,1.657482840009e-02,2.290507522029e-01,7.543699982001e-01,4.241569268718e-06,1.121093381501e+02
1.366250000000e-02,3.004732286865e+02,1.654674765235e-02,2.290570494839e-01,7.543908647877e-01,5.124049882768e-06,1.313448615356e+02
1.366875000000e-02,3.005430767651e+02,1.651666956886e-02,2.290637237673e-01,7.544131507511e-01,6.200186377819e-06,1.545103292157e+02
1.367500000000e-02,3.006239345942e+02,1.648445459413e-02,2.290707865070e-01,7.544369402121e-01,7.512344442500e-06,1.825450679037e+02
1.367812500000e-02,3.006691447668e+02,1.646748935707e-02,2.290744668114e-01,7.544494317656e-01,8.276344032952e-06,1.988414837324e+02
1.368125000000e-02,3.007179206420e+02,1.644992261213e-02,2.290782473061e-01,7.544623377529e-01,9.124062880355e-06,2.168797220702e+02
1.368750000000e-02,3.008270190557e+02,1.641292351889e-02,2.290861097256e-01,7.544894249479e-01,1.109788428504e-05,2.588499693819e+02
1.369375000000e-02,3.009533444601e+02,1.637330754146e-02,2.290943738170e-01,7.545182789585e-01,1.350367342538e-05,3.105212449147e+02
1.370000000000e-02,3.010996287586e+02,1.633089475463e-02,2.291030339661e-01,7.545489876044e-01,1.643547951937e-05,3.745597881728e+02
1.370312500000e-02,3.011814412568e+02,1.630856669070e-02,2.291075073318e-01,7.545650707351e-01,1.814173159719e-05,4.125395539406e+02
1.370625000000e-02,3.012697213690e+02,1.628545283443e-02,2.291120715905e-01,7.545816552862e-01,2.003427701123e-05,4.551757421489e+02
1.370937500000e-02,3.013649822973e+02,1.626152652149e-02,2.291167225124e-01,7.545987511295e-01,2.213333011746e-05,5.031569214256e+02
1.371250000000e-02,3.014677780486e+02,1.623676028226e-02,2.291214548963e-01,7.546163676514e-01,2.446127519313e-05,5.572817575018e+02
