Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,2.930338287882e-02,3.169157209895e-12,1.459242870736e-15,2.232253613159e-01,2.595229388999e-14,7.351968225449e-01,8.896555621932e+04
6.400000000000e-03,2.999999999995e+02,2.930338288256e-02,1.558971464092e-12,4.098066988571e-13,2.232253613442e-01,6.101856253162e-12,7.351968226173e-01,1.053540044530e-03
1.120000000000e-02,3.000000000084e+02,2.930338313956e-02,1.558971450938e-12,3.915237357533e-13,2.232253625574e-01,6.485683943455e-12,7.351968261914e-01,1.485272314936e-03
1.240000000000e-02,3.000000000439e+02,2.930338543672e-02,1.558971851336e-12,3.902452186766e-13,2.232253734058e-01,6.588271842649e-12,7.351968581286e-01,1.413320854131e-03
1.265000000000e-02,3.000000001909e+02,2.930338993282e-02,1.558972975574e-12,3.917320416718e-13,2.232253946399e-01,6.699988471023e-12,7.351969206424e-01,1.407067875670e-03
1.290000000000e-02,3.000000013378e+02,2.930340744326e-02,1.558988027064e-12,4.104847350480e-13,2.232254773401e-01,7.673134001350e-12,7.351971641258e-01,1.412410536991e-03
1.300000000000e-02,3.000000039865e+02,2.930342863826e-02,1.559048930877e-12,4.711255943683e-13,2.232255774440e-01,1.051591522303e-11,7.351974588724e-01,1.440333507895e-03
1.310000000000e-02,3.000000138620e+02,2.930347436842e-02,1.559428813899e-12,7.752704011027e-13,2.232257934308e-01,2.376157442862e-11,7.351980949042e-01,1.550111366274e-03
1.320000000000e-02,3.000000506845e+02,2.930357302625e-02,1.561799939327e-12,2.299671939644e-12,2.232262594061e-01,8.557176849509e-11,7.351994673771e-01,1.955090944720e-03
1.330000000000e-02,3.000001879886e+02,2.930378583483e-02,1.576602726214e-12,9.938900124115e-12,2.232272645763e-01,3.740903240010e-10,7.352024289166e-01,3.436079106698e-03
1.335000000000e-02,3.000003971564e+02,2.930398452292e-02,1.613109593277e-12,2.524891983527e-11,2.232282031403e-01,9.152079035336e-10,7.352051954690e-01,5.718726188397e-03
1.340000000000e-02,3.000008917769e+02,2.930429798639e-02,1.745320490371e-12,7.126104892242e-11,2.232296841394e-01,2.448699655349e-09,7.352095633589e-01,1.135351049458e-02
1.345000000000e-02,3.000020615525e+02,2.930479229736e-02,2.224104247282e-12,2.095361862087e-10,2.232320204178e-01,6.794289484755e-09,7.352164589218e-01,2.646169019508e-02
