Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,1.860420755873e-02,-1.740783629961e-12,3.300787065870e-14,2.267611081745e-01,1.092875100953e-13,7.468418704864e-01,-1.215280437242e+04
6.400000000000e-03,3.000000011351e+02,1.860421590893e-02,-1.771938209687e-13,3.476958388643e-12,2.267611688597e-01,1.049011671984e-11,7.468420939445e-01,6.386910933831e-03
1.120000000000e-02,3.000000546729e+02,1.860438136006e-02,-9.081739995654e-14,1.568113473744e-11,2.267623713583e-01,4.750742873731e-10,7.468465250209e-01,-9.081618107541e-04
1.240000000000e-02,3.000005499123e+02,1.860498523585e-02,1.308141200373e-12,1.673767184726e-10,2.267667618974e-01,5.766423734152e-09,7.468627280931e-01,-6.458617135207e-04
1.265000000000e-02,3.000015509919e+02,1.860552324944e-02,6.093805878288e-12,5.710502287573e-10,2.267706788363e-01,1.872471019093e-08,7.468772171308e-01,-2.498825216732e-04
1.277500000000e-02,3.000031788384e+02,1.860601859953e-02,1.802868764523e-11,1.387388869915e-09,2.267742941357e-01,4.322344744604e-08,7.468906261563e-01,3.433638163309e-04
1.290000000000e-02,3.000072529351e+02,1.860678883261e-02,6.168735278352e-11,3.860330057861e-09,2.267799397749e-01,1.131363460530e-07,7.469116320918e-01,1.763986467276e-03
1.295000000000e-02,3.000105980322e+02,1.860721458388e-02,1.116460688751e-10,6.254681770816e-09,2.267830800017e-01,1.773899281173e-07,7.469233612762e-01,2.924982129038e-03
1.300000000000e-02,3.000159568333e+02,1.860773097577e-02,2.147171252897e-10,1.059228153369e-08,2.267869146535e-01,2.892785130198e-07,7.469377374290e-01,4.826461206802e-03
1.305000000000e-02,3.000245441201e+02,1.860835439089e-02,4.273525594671e-10,1.844974324840e-08,2.267915895139e-01,4.841031936553e-07,7.469553485893e-01,8.092267036510e-03
1.310000000000e-02,3.000383099353e+02,1.860910197156e-02,8.659843165197e-10,3.268213910780e-08,2.267972754897e-01,8.233085403825e-07,7.469769062777e-01,1.412760759425e-02
1.312500000000e-02,3.000483083412e+02,1.860952828943e-02,1.260136082695e-09,4.412866931087e-08,2.268005707012e-01,1.087179791572e-06,7.469894871608e-01,1.940142474393e-02
1.315000000000e-02,3.000613262267e+02,1.860999162855e-02,1.863715263298e-09,6.021761721352e-08,2.268042074044e-01,1.448800073090e-06,7.470034615500e-01,2.750464209309e-02
1.317500000000e-02,3.000782783440e+02,1.861049214393e-02,2.787956047853e-09,8.283078271938e-08,2.268082128052e-01,1.944354591184e-06,7.470189747228e-01,4.044748106640e-02
1.320000000000e-02,3.001003578143e+02,1.861102855803e-02,4.203137775592e-09,1.146120598162e-07,2.268126129323e-01,2.623407783820e-06,7.470361837316e-01,6.188581363867e-02
1.321250000000e-02,3.001139034155e+02,1.861130894667e-02,5.192658587213e-09,1.353350996377e-07,2.268149695365e-01,3.057232827907e-06,7.470454878113e-01,7.812183353978e-02
1.322500000000e-02,3.001294999469e+02,1.861159623459e-02,6.444944303282e-09,1.602581352066e-07,2.268174336373e-01,3.571356063384e-06,7.470552919763e-01,9.983533520468e-02
1.325000000000e-02,3.001677828928e+02,1.861218785801e-02,9.946663417514e-09,2.252501886664e-07,2.268226883801e-01,4.884927554687e-06,7.470764692595e-01,1.668679347401e-01
1.326250000000e-02,3.001912778226e+02,1.861248863311e-02,1.239482682856e-08,2.676233035192e-07,2.268254799260e-01,5.724009980729e-06,7.470878961408e-01,2.197682979045e-01
1.327500000000e-02,3.002183375059e+02,1.861278936346e-02,1.549274515907e-08,3.185789425283e-07,2.268283789714e-01,6.718282348775e-06,7.470999180201e-01,2.922416976398e-01
1.328750000000e-02,3.002495051681e+02,1.861308697307e-02,1.941272135774e-08,3.798533896581e-07,2.268313820112e-01,7.896401422517e-06,7.471125590352e-01,3.920359994406e-01
1.330000000000e-02,3.002854072767e+02,1.861337765862e-02,2.437268901482e-08,4.535334837241e-07,2.268344834884e-01,9.292300667231e-06,7.471258429894e-01,5.300136604521e-01
1.331250000000e-02,3.003267663788e+02,1.861365674892e-02,3.064827060480e-08,5.421271504000e-07,2.268376753151e-01,1.094615687686e-05,7.471397930362e-01,7.214430658810e-01
1.332500000000e-02,3.003744159322e+02,1.861391853883e-02,3.858801090761e-08,6.486480379750e-07,2.268409462958e-01,1.290553216402e-05,7.471544312967e-01,9.878032484794e-01
1.333750000000e-02,3.004293174371e+02,1.861415609301e-02,4.863261672319e-08,7.767170452418e-07,2.268442814330e-01,1.522672252855e-05,7.471697783973e-01,1.359326566324e+00
1.335000000000e-02,3.004925802283e+02,1.861436101416e-02,6.133924932873e-08,9.306840693533e-07,2.268476610914e-01,1.797634956334e-05,7.471858529137e-01,1.878583681187e+00
1.336250000000e-02,3.005654843385e+02,1.861452316962e-02,7.741218626042e-08,1.115773940854e-06,2.268510599936e-01,2.123323803707e-05,7.472026707060e-01,2.605538746074e+00
1.337500000000e-02,3.006495069087e+02,1.861463036895e-02,9.774150742600e-08,1.338261269137e-06,2.268544460153e-01,2.509062921248e-05,7.472202441258e-01,3.624681712409e+00
1.338750000000e-02,3.007463526907e+02,1.861466798479e-02,1.234518838857e-07,1.605679813283e-06,2.268577787448e-01,2.965878792111e-05,7.472385810986e-01,5.055127073088e+00
1.339375000000e-02,3.008003210214e+02,1.861465410417e-02,1.388594000625e-07,1.759642827650e-06,2.268594060644e-01,3.225850886379e-05,7.472480371498e-01,5.982131694028e+00
1.340000000000e-02,3.008584115138e+02,1.861461450573e-02,1.563048145617e-07,1.929141844625e-06,2.268609955545e-01,3.509752887296e-05,7.472576841043e-01,7.086295291943e+00
1.340625000000e-02,3.009209405896e+02,1.861454619068e-02,1.760569739030e-07,2.115739033474e-06,2.268625379889e-01,3.819776520252e-05,7.472675206455e-01,8.402048505343e+00
1.341250000000e-02,3.009882490673e+02,1.861444587321e-02,1.984200445277e-07,2.321152680805e-06,2.268640230831e-01,4.158312423338e-05,7.472775448493e-01,9.970433241598e+00
1.341875000000e-02,3.010607040453e+02,1.861430995470e-02,2.237381217146e-07,2.547272622676e-06,2.268654393865e-01,4.527967891603e-05,7.472877541204e-01,1.184046704161e+01
1.342500000000e-02,3.011387009289e+02,1.861413449565e-02,2.524004332312e-07,2.796177171837e-06,2.268667741650e-01,4.931586151467e-05,7.472981451237e-01,1.407072318476e+01
1.343125000000e-02,3.012226656121e+02,1.861391518522e-02,2.848472130292e-07,3.070151679450e-06,2.268680132707e-01,5.372267288083e-05,7.473087137097e-01,1.673120369434e+01
1.343750000000e-02,3.013130568249e+02,1.861364730815e-02,3.215763295178e-07,3.371708882643e-06,2.268691410008e-01,5.853390956682e-05,7.473194548346e-01,1.990557304550e+01
1.344375000000e-02,3.014103686598e+02,1.861332570895e-02,3.631507632347e-07,3.703611202067e-06,2.268701399415e-01,6.378641017404e-05,7.473303624728e-01,2.369382608865e+01
1.345000000000e-02,3.015151332875e+02,1.861294475290e-02,4.102070401946e-07,4.068895167309e-06,2.268709907978e-01,6.952032241769e-05,7.473414295243e-01,2.821547583581e+01
1.345625000000e-02,3.016279238785e+02,1.861249828396e-02,4.634647399347e-07,4.470898162587e-06,2.268716722065e-01,7.577939247753e-05,7.473526477132e-01,3.361336334435e+01
1.346250000000e-02,3.017493577430e+02,1.861197957907e-02,5.237372114286e-07,4.913287700581e-06,2.268721605325e-01,8.261127829201e-05,7.473640074797e-01,4.005821398414e+01
1.346875000000e-02,3.018800997042e+02,1.861138129868e-02,5.919436457185e-07,5.400093448552e-06,2.268724296444e-01,9.006788853993e-05,7.473754978637e-01,4.775409672572e+01
1.347500000000e-02,3.020208657231e+02,1.861069543444e-02,6.691226715177e-07,5.935742248444e-06,2.268724506856e-01,9.820574914475e-05,7.473871064289e-01,5.694500094862e+01
1.347812500000e-02,3.020952967568e+02,1.861031634803e-02,7.115201671759e-07,6.223723465954e-06,2.268723560929e-01,1.025534819202e-04,7.473929497723e-01,6.220089014959e+01
1.348125000000e-02,3.021725822454e+02,1.860991137937e-02,7.567039868502e-07,6.526138807576e-06,2.268721848324e-01,1.070995809049e-04,7.473988161608e-01,6.795223274678e+01
1.348750000000e-02,3.023360456524e+02,1.860902005472e-02,8.559686959537e-07,7.176383921645e-06,2.268715983880e-01,1.168131111162e-04,7.474106114803e-01,8.110654026000e+01
1.349375000000e-02,3.025120493603e+02,1.860801219111e-02,9.682627320807e-07,7.891720576439e-06,2.268706567026e-01,1.274113855531e-04,7.474224762890e-01,9.682152889653e+01
1.350000000000e-02,3.027015573377e+02,1.860687644532e-02,1.095283798881e-06,8.678601960834e-06,2.268693168850e-01,1.389738680112e-04,7.474343905126e-01,1.155958204551e+02
1.350625000000e-02,3.029056072995e+02,1.860560046266e-02,1.238948147069e-06,9.544109908822e-06,2.268675316881e-01,1.515869695478e-04,7.474463317829e-01,1.380254489482e+02
1.351250000000e-02,3.031253162221e+02,1.860417079235e-02,1.401418140707e-06,1.049601415107e-05,2.268652490952e-01,1.653446235137e-04,7.474582752542e-01,1.648224237002e+02
1.351875000000e-02,3.033618862414e+02,1.860257279645e-02,1.585133179443e-06,1.154283679344e-05,2.268624118705e-01,1.803489026157e-04,7.474701934091e-01,1.968371001872e+02
1.352500000000e-02,3.036166109577e+02,1.860079055323e-02,1.792844359521e-06,1.269392241939e-05,2.268589570851e-01,1.967106801184e-04,7.474820559021e-01,2.350850409442e+02
1.352812500000e-02,3.037513035646e+02,1.859982375529e-02,1.906873288587e-06,1.331245473330e-05,2.268569718120e-01,2.054464759648e-04,7.474879537051e-01,2.569597339064e+02
1.353125000000e-02,3.038911641411e+02,1.859880299493e-02,2.028337782096e-06,1.396174067380e-05,2.268548004003e-01,2.145765950231e-04,7.474938223098e-01,2.808988936387e+02
1.353750000000e-02,3.041869812777e+02,1.859659226773e-02,2.294983956516e-06,1.535697872676e-05,2.268498693156e-01,2.340704494996e-04,7.475054571762e-01,3.356608742421e+02
1.354375000000e-02,3.045054905002e+02,1.859414013875e-02,2.596322901990e-06,1.689062883757e-05,2.268440893344e-01,2.553186122653e-04,7.475169244637e-01,4.010833528052e+02
1.354687500000e-02,3.046739050002e+02,1.859281508597e-02,2.761690525989e-06,1.771448911617e-05,2.268408461000e-01,2.666592426936e-04,7.475225785772e-01,4.384956436997e+02
1.355000000000e-02,3.048487775972e+02,1.859141952235e-02,2.937796507096e-06,1.857913827468e-05,2.268373484951e-01,2.785088495285e-04,7.475281706396e-01,4.794361965750e+02
1.355312500000e-02,3.050303531964e+02,1.858995024641e-02,3.125326612431e-06,1.948655041046e-05,2.268335830346e-01,2.908895566176e-04,7.475336941757e-01,5.242379503017e+02
1.355625000000e-02,3.052188890602e+02,1.858840388261e-02,3.325014538821e-06,2.043881388139e-05,2.268295354647e-01,3.038246850844e-04,7.475391424277e-01,5.732657155788e+02
