Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.160308193139e-02,2.302067517828e-01,7.581901662701e-01,3.023427806427e-13,-9.797392253550e+01
7.400000000000e-03,3.000000052199e+02,1.160174409256e-02,2.302070328116e-01,7.581912230601e-01,2.093299330231e-11,-5.747302693658e-04
1.040000000000e-02,3.000000847320e+02,1.159309502412e-02,2.302088480583e-01,7.581980564322e-01,4.351314552243e-10,9.428538368329e-03
1.120000000000e-02,3.000003881115e+02,1.157819475628e-02,2.302119701804e-01,7.582098324565e-01,2.456838270276e-09,5.405731057671e-02
1.160000000000e-02,3.000011780473e+02,1.155790199074e-02,2.302162117071e-01,7.582258768851e-01,9.033077598084e-09,1.738424511502e-01
1.200000000000e-02,3.000041910166e+02,1.151428723032e-02,2.302252991280e-01,7.582603725347e-01,3.986908437827e-08,6.257753487108e-01
1.210000000000e-02,3.000062604447e+02,1.149556920542e-02,2.302291833801e-01,7.582751804846e-01,6.513266171162e-08,9.328795868411e-01
1.220000000000e-02,3.000097801837e+02,1.147148503939e-02,2.302341640851e-01,7.582942346485e-01,1.134749466622e-07,1.444391718529e+00
1.230000000000e-02,3.000157645902e+02,1.144050340512e-02,2.302405432655e-01,7.583187430852e-01,2.058515527797e-07,2.294546471655e+00
1.240000000000e-02,3.000259485770e+02,1.140065165969e-02,2.302487031102e-01,7.583502555159e-01,3.824782226488e-07,3.705923332879e+00
1.245000000000e-02,3.000337193273e+02,1.137645119415e-02,2.302536286611e-01,7.583693796218e-01,5.310756190760e-07,4.760526615243e+00
1.250000000000e-02,3.000442200479e+02,1.134879144275e-02,2.302592274680e-01,7.583912212463e-01,7.473418902465e-07,6.160714056239e+00
1.255000000000e-02,3.000584108375e+02,1.131718133433e-02,2.302655839042e-01,7.584161560563e-01,1.061972036266e-06,8.019057028674e+00
1.260000000000e-02,3.000775965012e+02,1.128105931264e-02,2.302727900969e-01,7.584446081952e-01,1.519764448275e-06,1.048474213602e+01
1.262500000000e-02,3.000897222197e+02,1.126106600177e-02,2.302767483595e-01,7.584603324755e-01,1.826713231071e-06,1.202019423514e+01
1.265000000000e-02,3.001039849086e+02,1.123964771950e-02,2.302809623071e-01,7.584771554891e-01,2.203447131404e-06,1.380581921433e+01
1.267500000000e-02,3.001207621803e+02,1.121670387259e-02,2.302854446851e-01,7.584951491119e-01,2.665776726471e-06,1.588266811552e+01
1.270000000000e-02,3.001405004367e+02,1.119212670935e-02,2.302902079878e-01,7.585143889419e-01,3.233163645130e-06,1.829821119841e+01
1.272500000000e-02,3.001637240014e+02,1.116580128483e-02,2.302952641800e-01,7.585349539337e-01,3.929392931337e-06,2.110770483318e+01
1.275000000000e-02,3.001910523705e+02,1.113760455268e-02,2.303006243506e-01,7.585569265096e-01,4.783705500960e-06,2.437562615577e+01
1.277500000000e-02,3.002232154754e+02,1.110740514275e-02,2.303062982550e-01,7.585803920916e-01,5.831933685956e-06,2.817718885775e+01
1.280000000000e-02,3.002610741178e+02,1.107506276454e-02,2.303122937482e-01,7.586054387354e-01,7.118008404994e-06,3.260027836574e+01
1.281875000000e-02,3.002938714382e+02,1.104930091654e-02,2.303170046844e-01,7.586253210212e-01,8.274044026355e-06,3.639340392611e+01
1.283750000000e-02,3.003310320433e+02,1.102217044139e-02,2.303218999503e-01,7.586461889813e-01,9.626685739627e-06,4.065285691893e+01
1.285625000000e-02,3.003731404927e+02,1.099359992719e-02,2.303269784119e-01,7.586680814726e-01,1.120928639152e-05,4.543732910111e+01
1.287500000000e-02,3.004208603720e+02,1.096351442096e-02,2.303322370297e-01,7.586910371070e-01,1.306083276744e-05,5.081300216645e+01
1.289375000000e-02,3.004749450911e+02,1.093183528173e-02,2.303376704395e-01,7.587150938633e-01,1.522689015905e-05,5.685491783711e+01
1.291250000000e-02,3.005362501741e+02,1.089848003242e-02,2.303432704543e-01,7.587402886197e-01,1.776070314759e-05,6.364835015282e+01
1.293125000000e-02,3.006057472478e+02,1.086336221157e-02,2.303490254750e-01,7.587666565961e-01,2.072447777538e-05,7.129042245510e+01
1.295000000000e-02,3.006845399636e+02,1.082639122618e-02,2.303549197929e-01,7.587942306897e-01,2.419087412520e-05,7.989204672826e+01
1.296875000000e-02,3.007738821216e+02,1.078747220663e-02,2.303609327523e-01,7.588230406488e-01,2.824474269287e-05,8.958034569493e+01
1.297812500000e-02,3.008230419802e+02,1.076724413931e-02,2.303639735452e-01,7.588379195639e-01,3.052937296762e-05,9.488741649633e+01
1.298750000000e-02,3.008754969843e+02,1.074648442170e-02,2.303670307467e-01,7.588531183055e-01,3.300743269442e-05,1.005319344937e+02
1.299687500000e-02,3.009314698878e+02,1.072517956570e-02,2.303700993039e-01,7.588686389483e-01,3.569521747743e-05,1.065377783982e+02
1.300625000000e-02,3.009911985660e+02,1.070331585943e-02,2.303731735389e-01,7.588844830448e-01,3.861037862908e-05,1.129300993338e+02
1.301562500000e-02,3.010549369767e+02,1.068087916055e-02,2.303762471404e-01,7.589006517406e-01,4.177202213122e-05,1.197358112930e+02
1.302500000000e-02,3.011229566580e+02,1.065785516032e-02,2.303793130221e-01,7.589171454880e-01,4.520087066324e-05,1.269841903727e+02
1.303437500000e-02,3.011955473587e+02,1.063422911212e-02,2.303823633428e-01,7.589339642257e-01,4.891933447990e-05,1.347067550744e+02
1.304375000000e-02,3.012730189876e+02,1.060998601812e-02,2.303853893543e-01,7.589511071325e-01,5.295172054642e-05,1.429378316842e+02
1.305312500000e-02,3.013557024774e+02,1.058511055044e-02,2.303883813628e-01,7.589685726406e-01,5.732433522750e-05,1.517147049264e+02
1.306250000000e-02,3.014439513751e+02,1.055958706206e-02,2.303913286304e-01,7.589863583452e-01,6.206566049400e-05,1.610779613097e+02
1.307187500000e-02,3.015381433926e+02,1.053339958540e-02,2.303942192795e-01,7.590044609234e-01,6.720652953441e-05,1.710718638655e+02
1.308125000000e-02,3.016386820622e+02,1.050653183146e-02,2.303970401880e-01,7.590228760485e-01,7.278031588494e-05,1.817447749218e+02
1.309062500000e-02,3.017459985038e+02,1.047896718960e-02,2.303997768762e-01,7.590415982973e-01,7.882313701736e-05,1.931496371713e+02
1.310000000000e-02,3.018605533112e+02,1.045068872792e-02,2.304024133833e-01,7.590606210510e-01,8.537407337254e-05,2.053445226769e+02
1.310937500000e-02,3.019828385648e+02,1.042167919438e-02,2.304049321338e-01,7.590799363895e-01,9.247540387639e-05,2.183932606453e+02
1.311875000000e-02,3.021133799790e+02,1.039192101878e-02,2.304073137922e-01,7.590995349784e-01,1.001728590227e-04,2.323661565452e+02
1.312812500000e-02,3.022527391920e+02,1.036139631556e-02,2.304095371055e-01,7.591194059479e-01,1.085158926539e-04,2.473408172528e+02
1.313750000000e-02,3.024015162066e+02,1.033008688762e-02,2.304115787325e-01,7.591395367648e-01,1.175579736137e-04,2.634030993936e+02
1.314687500000e-02,3.025603519923e+02,1.029797423115e-02,2.304134130588e-01,7.591599130952e-01,1.273568984866e-04,2.806482009725e+02
1.315625000000e-02,3.027299312559e+02,1.026503954170e-02,2.304150119960e-01,7.591805186598e-01,1.379751266744e-04,2.991819198188e+02
1.316562500000e-02,3.029109853926e+02,1.023126372150e-02,2.304163447654e-01,7.592013350795e-01,1.494801390876e-04,3.191221064041e+02
1.317500000000e-02,3.031042956258e+02,1.019662738811e-02,2.304173776627e-01,7.592223417129e-01,1.619448217526e-04,3.406003433443e+02
1.318437500000e-02,3.033106963476e+02,1.016111088472e-02,2.304180738049e-01,7.592435154835e-01,1.754478756452e-04,3.637638894688e+02
1.319375000000e-02,3.035310786689e+02,1.012469429193e-02,2.304183928563e-01,7.592648306987e-01,1.900742540595e-04,3.887779329114e+02
1.320312500000e-02,3.037663941913e+02,1.008735744147e-02,2.304182907327e-01,7.592862588586e-01,2.059156288076e-04,4.158282053783e+02
1.321250000000e-02,3.040176590111e+02,1.004907993174e-02,2.304177192829e-01,7.593077684555e-01,2.230708865086e-04,4.451240187490e+02
1.322187500000e-02,3.042859579656e+02,1.000984114549e-02,2.304166259452e-01,7.593293247647e-01,2.416466561737e-04,4.769017953327e+02
1.323125000000e-02,3.045724491349e+02,9.969620269742e-03,2.304149533785e-01,7.593508896248e-01,2.617578692131e-04,5.114291729064e+02
1.324062500000e-02,3.048783686064e+02,9.928396318113e-03,2.304126390644e-01,7.593724212106e-01,2.835283528840e-04,5.490097658664e+02
1.325000000000e-02,3.052050355159e+02,9.886148155782e-03,2.304096148818e-01,7.593938737970e-01,3.070914580564e-04,5.899886052174e+02
1.325937500000e-02,3.055538573725e+02,9.842854525767e-03,2.304058066161e-01,7.594151974057e-01,3.325907219529e-04,6.347579067843e+02
1.326406250000e-02,3.057371388002e+02,9.820806667856e-03,2.304035774299e-01,7.594257906466e-01,3.461260124330e-04,6.587241894329e+02
1.326875000000e-02,3.059266335002e+02,9.798487719730e-03,2.304011152001e-01,7.594363271084e-01,3.602157820795e-04,6.838237507313e+02
1.327343750000e-02,3.061225523396e+02,9.775894940471e-03,2.303984081525e-01,7.594467989391e-01,3.748821198291e-04,7.101265275991e+02
1.327812500000e-02,3.063251105745e+02,9.753025734029e-03,2.303954441030e-01,7.594571979702e-01,3.901476871584e-04,7.377064636386e+02
1.328281250000e-02,3.065345350412e+02,9.729877250037e-03,2.303922101695e-01,7.594675156957e-01,4.060364184799e-04,7.666421148387e+02
1.328750000000e-02,3.067510548039e+02,9.706446937268e-03,2.303886931147e-01,7.594777432760e-01,4.225726313235e-04,7.970178605466e+02
