Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,1.312691242862e-02,1.653459523699e-11,1.716558575167e-13,2.285713365224e-01,1.312106847335e-11,7.528040436824e-01,8.968908510718e+04
4.400000000000e-03,3.000000151171e+02,1.312698183057e-02,4.402501405675e-12,3.059456781614e-12,2.285720313232e-01,2.147110838118e-10,7.528070475555e-01,-1.756564149919e-02
6.600000000000e-03,3.000001012394e+02,1.312713697971e-02,5.045679757941e-12,2.890106748430e-11,2.285735850492e-01,1.809701978701e-09,7.528137767939e-01,1.020767948902e-02
7.700000000000e-03,3.000003558076e+02,1.312734887899e-02,8.029852427189e-12,1.241077541924e-10,2.285757096528e-01,7.177404252349e-09,7.528229977400e-01,8.367089747554e-03
8.800000000000e-03,3.000014466149e+02,1.312780382293e-02,2.745294953246e-11,6.204552846329e-10,2.285802853761e-01,3.316175099334e-08,7.528429081709e-01,6.806003245892e-03
9.100000000000e-03,3.000023674511e+02,1.312801738671e-02,5.139435460392e-11,1.119326088889e-09,2.285824458437e-01,5.761612995124e-08,7.528523433519e-01,6.404813438525e-03
9.400000000000e-03,3.000041156174e+02,1.312829552269e-02,1.114219350170e-10,2.191882645744e-09,2.285852786711e-01,1.077429249431e-07,7.528647551700e-01,6.020576231719e-03
9.700000000000e-03,3.000074364004e+02,1.312865575845e-02,2.620007276551e-10,4.498462190530e-09,2.285889879064e-01,2.105186061838e-07,7.528810768718e-01,5.658842572974e-03
1.000000000000e-02,3.000137469700e+02,1.312911811046e-02,6.396065717945e-10,9.457464058118e-09,2.285938327788e-01,4.211859638830e-07,7.529025219492e-01,5.327179370772e-03
1.007500000000e-02,3.000162130463e+02,1.312925282761e-02,8.230209598113e-10,1.158869790613e-08,2.285952717556e-01,5.084251770714e-07,7.529089315580e-01,5.249565746009e-03
1.015000000000e-02,3.000192348292e+02,1.312939575830e-02,1.075588179084e-09,1.433271499337e-08,2.285968169303e-01,6.185623559260e-07,7.529158400335e-01,5.175716016689e-03
1.030000000000e-02,3.000273229149e+02,1.312970635287e-02,1.866373934376e-09,2.218736584327e-08,2.286002456134e-01,9.255484727007e-07,7.529312653683e-01,5.041542873105e-03
1.037500000000e-02,3.000327358472e+02,1.312987373082e-02,2.485401156955e-09,2.780856925938e-08,2.286021439190e-01,1.139474179019e-06,7.529398719688e-01,4.983874994833e-03
1.045000000000e-02,3.000393708325e+02,1.313004848516e-02,3.337779578579e-09,3.504560080725e-08,2.286041742944e-01,1.409532987855e-06,7.529491395372e-01,4.935051518487e-03
1.052500000000e-02,3.000475047698e+02,1.313022970284e-02,4.511505941812e-09,4.436307620923e-08,2.286063425808e-01,1.750457632730e-06,7.529591155997e-01,4.898656993676e-03
1.060000000000e-02,3.000574771617e+02,1.313041599881e-02,6.127630056634e-09,5.635841127718e-08,2.286086536679e-01,2.180820325959e-06,7.529698495559e-01,4.878475078970e-03
1.067500000000e-02,3.000697050863e+02,1.313060539876e-02,8.352927582601e-09,7.180126579068e-08,2.286111112871e-01,2.724082908781e-06,7.529813937533e-01,4.882377791425e-03
1.075000000000e-02,3.000847005277e+02,1.313079515975e-02,1.141688848351e-08,9.168170283545e-08,2.286137174725e-01,3.409834526996e-06,7.529938022520e-01,4.920834983952e-03
1.082500000000e-02,3.001030922391e+02,1.313098154924e-02,1.563544055802e-08,1.172740188333e-07,2.286164717579e-01,4.275414786009e-06,7.530071310362e-01,5.009997356381e-03
1.090000000000e-02,3.001256525404e+02,1.313115956918e-02,2.144343540435e-08,1.502180230760e-07,2.286193702884e-01,5.367933036713e-06,7.530214374328e-01,5.175013808469e-03
1.097500000000e-02,3.001533303112e+02,1.313132260565e-02,2.943936037081e-08,1.926236736763e-07,2.286224046171e-01,6.746817311458e-06,7.530367794621e-01,5.455355034241e-03
1.105000000000e-02,3.001872916232e+02,1.313146198531e-02,4.044682649453e-08,2.472055616315e-07,2.286255601225e-01,8.487024666538e-06,7.530532148943e-01,5.913397932022e-03
1.108750000000e-02,3.002071653425e+02,1.313151856307e-02,4.750550138206e-08,2.803745613818e-07,2.286271747135e-01,9.528146709462e-06,7.530618642120e-01,6.241504774628e-03
1.112500000000e-02,3.002292972557e+02,1.313156365595e-02,5.589304382261e-08,3.183039178461e-07,2.286288074513e-01,1.070561603359e-05,7.530708112380e-01,6.659588226713e-03
1.116250000000e-02,3.002539454412e+02,1.313159504103e-02,6.585963292133e-08,3.616767265836e-07,2.286304527896e-01,1.203727956164e-05,7.530800624275e-01,7.193797778353e-03
1.120000000000e-02,3.002813970083e+02,1.313161017744e-02,7.770200160032e-08,4.112723042517e-07,2.286321040215e-01,1.354326850518e-05,7.530896235226e-01,7.873958386023e-03
1.123750000000e-02,3.003119725828e+02,1.313160616602e-02,9.177309891698e-08,4.679829875387e-07,2.286337531906e-01,1.524638176877e-05,7.530995000617e-01,8.743023215208e-03
1.127500000000e-02,3.003460294021e+02,1.313157970486e-02,1.084917650766e-07,5.328275103509e-07,2.286353909083e-01,1.717235302382e-05,7.531096967468e-01,9.853544312054e-03
1.131250000000e-02,3.003839658131e+02,1.313152703259e-02,1.283555263040e-07,6.069704183207e-07,2.286370060858e-01,1.935027236668e-05,7.531202176090e-01,1.127388191640e-02
1.135000000000e-02,3.004262260027e+02,1.313144386949e-02,1.519552106895e-07,6.917424748336e-07,2.286385857026e-01,2.181300999007e-05,7.531310658041e-01,1.309225868907e-02
1.138750000000e-02,3.004733053012e+02,1.313132534977e-02,1.799923857705e-07,7.886642547852e-07,2.286401145190e-01,2.459770320951e-05,7.531422434587e-01,1.542372722661e-02
1.142500000000e-02,3.005257561011e+02,1.313116594528e-02,2.133000365042e-07,8.994730533584e-07,2.286415747487e-01,2.774630519734e-05,7.531537514955e-01,1.841725651347e-02
1.146250000000e-02,3.005841944623e+02,1.313095937950e-02,2.528670799133e-07,1.026153566605e-06,2.286429456842e-01,3.130620297927e-05,7.531655894381e-01,2.226608508812e-02
