Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,2.795821387552e-02,2.263974922264e-01,7.456442938880e-01,2.904345716392e-16,1.169158052287e+01
6.400000000000e-03,3.000000000036e+02,2.795821386788e-02,2.263974922280e-01,7.456442938933e-01,1.504077713831e-13,1.514855710142e-03
1.120000000000e-02,3.000000000288e+02,2.795821293420e-02,2.263974925063e-01,7.456442945488e-01,1.549050980250e-13,3.290258791794e-05
1.280000000000e-02,3.000000014293e+02,2.795818423321e-02,2.263975010595e-01,7.456443146966e-01,2.466447502028e-13,6.128943150700e-05
1.340000000000e-02,3.000000320046e+02,2.795783614325e-02,2.263976047882e-01,7.456445590545e-01,3.311718953119e-12,1.104421751767e-03
1.355000000000e-02,3.000001887519e+02,2.795681938437e-02,2.263979077518e-01,7.456452728210e-01,2.746575056371e-11,1.725667695826e-02
1.360000000000e-02,3.000005127847e+02,2.795551492703e-02,2.263982963818e-01,7.456461885568e-01,1.011462541433e-10,1.265986793886e-01
1.365000000000e-02,3.000016795899e+02,2.795235248814e-02,2.263992383217e-01,7.456484086003e-01,4.752171843496e-10,9.068668211114e-01
1.367500000000e-02,3.000034010347e+02,2.794908225349e-02,2.264002119736e-01,7.456507042627e-01,1.233452515708e-09,3.205601820082e+00
1.370000000000e-02,3.000073612813e+02,2.794348349309e-02,2.264018779253e-01,7.456546342898e-01,3.536057684157e-09,1.134414505343e+01
1.372500000000e-02,3.000164724051e+02,2.793389885981e-02,2.264047272127e-01,7.456613612243e-01,1.052544565456e-08,4.042671461792e+01
1.373750000000e-02,3.000254721473e+02,2.792654817391e-02,2.264069095024e-01,7.456665190109e-01,1.935096994931e-08,8.374667089565e+01
1.375000000000e-02,3.000403257237e+02,2.791658206933e-02,2.264098635656e-01,7.456735096496e-01,3.715775511242e-08,1.752178466206e+02
1.376250000000e-02,3.000648418738e+02,2.790307107719e-02,2.264138592151e-01,7.456829817957e-01,7.307977941168e-08,3.691195361609e+02
1.377500000000e-02,3.001053085610e+02,2.788475647777e-02,2.264192575626e-01,7.456958108379e-01,1.455300984932e-07,7.806839484033e+02
