Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,2.823536963931e-02,2.263329400980e-01,7.454316902669e-01,2.966131657252e-16,5.381329070647e+00
6.400000000000e-03,3.000000000027e+02,2.823536963257e-02,2.263329400996e-01,7.454316902716e-01,1.598184247630e-13,1.167300614142e-03
1.120000000000e-02,3.000000000252e+02,2.823536880135e-02,2.263329403482e-01,7.454316908542e-01,1.639361887305e-13,3.075512242344e-05
1.280000000000e-02,3.000000012902e+02,2.823534298122e-02,2.263329480713e-01,7.454317089513e-01,2.411433360544e-13,5.355037668409e-05
1.340000000000e-02,3.000000291005e+02,2.823502659333e-02,2.263330427016e-01,7.454319307060e-01,2.842088214570e-12,9.667757755512e-04
1.355000000000e-02,3.000001726414e+02,2.823409341053e-02,2.263333217920e-01,7.454325847735e-01,2.351560647799e-11,1.562506384794e-02
1.360000000000e-02,3.000004711512e+02,2.823288670590e-02,2.263336826347e-01,7.454334305562e-01,8.707816730533e-11,1.165500280212e-01
1.365000000000e-02,3.000015515991e+02,2.822994286517e-02,2.263345627366e-01,7.454354938971e-01,4.120872721119e-10,8.427508757532e-01
1.367500000000e-02,3.000031531679e+02,2.822688184686e-02,2.263354775232e-01,7.454376393199e-01,1.075257966631e-09,2.997125748731e+00
1.370000000000e-02,3.000068525178e+02,2.822161791513e-02,2.263370497869e-01,7.454413285289e-01,3.101157986248e-09,1.066561267910e+01
1.372500000000e-02,3.000153977711e+02,2.821256627442e-02,2.263397509873e-01,7.454476714893e-01,9.287131013607e-09,3.821272724223e+01
1.373750000000e-02,3.000238683136e+02,2.820559840050e-02,2.263418277470e-01,7.454525531200e-01,1.713980944606e-08,7.944617403532e+01
1.375000000000e-02,3.000378877753e+02,2.819612464244e-02,2.263446471377e-01,7.454591882709e-01,3.305480019745e-08,1.668292809606e+02
1.376250000000e-02,3.000610922020e+02,2.818324480680e-02,2.263484718709e-01,7.454682044167e-01,6.530457601243e-08,3.527401452800e+02
1.377500000000e-02,3.000995012412e+02,2.816573629964e-02,2.263536548124e-01,7.454804509812e-01,1.306406416115e-07,7.487667961354e+02
1.378750000000e-02,3.001630814262e+02,2.814193965683e-02,2.263606671467e-01,7.454970750707e-01,2.629688752933e-07,1.596105004332e+03
1.379375000000e-02,3.002104976740e+02,2.812683830647e-02,2.263650930906e-01,7.455076085595e-01,3.799889157818e-07,2.391336156992e+03
1.380000000000e-02,3.002734536378e+02,2.810902899218e-02,2.263702843424e-01,7.455200115921e-01,5.569893964815e-07,3.603255235847e+03
1.380625000000e-02,3.003570430468e+02,2.808802873866e-02,2.263763629843e-01,7.455346073730e-01,8.246736621907e-07,5.459899439563e+03
1.381250000000e-02,3.004680285429e+02,2.806326971129e-02,2.263834650903e-01,7.455517705669e-01,1.229419264450e-06,8.316079514343e+03
