Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.446197975901e-02,2.295408895616e-01,7.559971306792e-01,-5.571192014624e-16,1.385726118822e+00
4.400000000000e-03,3.000000000073e+02,1.446197498199e-02,2.295408906576e-01,7.559971343602e-01,-5.405001547027e-14,-8.230762954614e-05
1.040000000000e-02,3.000000009026e+02,1.446173107019e-02,2.295409466108e-01,7.559973223169e-01,1.222303902655e-12,2.100198838640e-04
1.200000000000e-02,3.000000155864e+02,1.445993384977e-02,2.295413587868e-01,7.559987073277e-01,2.786906088936e-11,4.842460924754e-03
1.240000000000e-02,3.000000777866e+02,1.445633583732e-02,2.295421834586e-01,7.560014804941e-01,1.769830183226e-10,2.582460099885e-02
1.280000000000e-02,3.000005369680e+02,1.444265318088e-02,2.295453162820e-01,7.560120287043e-01,1.621282607118e-09,1.801218020052e-01
1.295000000000e-02,3.000014649465e+02,1.442763672677e-02,2.295487484023e-01,7.560236089119e-01,5.401278055620e-09,4.902641692929e-01
1.310000000000e-02,3.000046162501e+02,1.439684592807e-02,2.295557697006e-01,7.560473611105e-01,2.153249781917e-08,1.525637128644e+00
1.317500000000e-02,3.000090251544e+02,1.436932609000e-02,2.295620256666e-01,7.560685955042e-01,4.936914239158e-08,2.950315939492e+00
1.325000000000e-02,3.000187249571e+02,1.432736765082e-02,2.295715305818e-01,7.561009720271e-01,1.227013533852e-07,6.027468169978e+00
1.326875000000e-02,3.000229698686e+02,1.431343942300e-02,2.295746737981e-01,7.561117183368e-01,1.597660396022e-07,7.358490324322e+00
1.328750000000e-02,3.000284899945e+02,1.429768593242e-02,2.295782200286e-01,7.561238712215e-01,2.119777162375e-07,9.071283125308e+00
1.332500000000e-02,3.000445092930e+02,1.425998979628e-02,2.295866720459e-01,7.561529404957e-01,3.803874962526e-07,1.397786656139e+01
1.334375000000e-02,3.000561336883e+02,1.423744029761e-02,2.295917027192e-01,7.561703187086e-01,5.161962746489e-07,1.750042262343e+01
1.336250000000e-02,3.000712583588e+02,1.421194083772e-02,2.295973660410e-01,7.561899571591e-01,7.074746697951e-07,2.203698575928e+01
1.338125000000e-02,3.000909408246e+02,1.418310758039e-02,2.296037357839e-01,7.562121427107e-01,9.768612644683e-07,2.788363587098e+01
