Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,1.097510444845e-02,3.563660902128e-09,1.083059213357e-08,2.293074613377e-01,1.185260869116e-06,7.552643711979e-01,2.301660884596e+04
2.750000000000e-04,3.000062721500e+02,1.097521860628e-02,4.793850986697e-09,1.372343543378e-08,2.293091580572e-01,1.474105282368e-06,7.552727930833e-01,-2.013346265419e+01
5.500000000000e-04,3.000138999869e+02,1.097533422388e-02,6.468778654312e-09,1.914749078990e-08,2.293109527906e-01,1.833337108243e-06,7.552818056624e-01,-2.310487026394e-01
8.250000000000e-04,3.000231658075e+02,1.097544975884e-02,8.730287774738e-09,2.604371692950e-08,2.293128506511e-01,2.280076431010e-06,7.552914460065e-01,-7.920109030134e-03
1.100000000000e-03,3.000344222871e+02,1.097556315888e-02,1.178373389002e-08,3.478038459049e-08,2.293148522485e-01,2.835618749292e-06,7.553017528088e-01,-7.254261770375e-03
1.375000000000e-03,3.000480985828e+02,1.097567173356e-02,1.590633495347e-08,4.584856030582e-08,2.293169565107e-01,3.526449587943e-06,7.553127662270e-01,-6.426318860088e-03
1.650000000000e-03,3.000647166021e+02,1.097577198204e-02,2.147223622255e-08,5.986980411936e-08,2.293191599882e-01,4.385473846046e-06,7.553245271175e-01,-5.695499226450e-03
1.925000000000e-03,3.000849116686e+02,1.097585939381e-02,2.898653827568e-08,7.763171881966e-08,2.293214562470e-01,5.453616361618e-06,7.553370772176e-01,-5.055588124076e-03
2.200000000000e-03,3.001094565263e+02,1.097592818643e-02,3.913072123849e-08,1.001309306272e-07,2.293238347413e-01,6.781700130369e-06,7.553504579905e-01,-4.486832630403e-03
2.337500000000e-03,3.001237124703e+02,1.097595283050e-02,4.553446040755e-08,1.136313504291e-07,2.293250488385e-01,7.566966277974e-06,7.553574756460e-01,-4.228430006240e-03
2.475000000000e-03,3.001395049628e+02,1.097596921922e-02,5.305858863435e-08,1.289317275363e-07,2.293262752382e-01,8.447755027588e-06,7.553647188660e-01,-3.983225672841e-03
2.612500000000e-03,3.001570004488e+02,1.097597594952e-02,6.189910506444e-08,1.462720292368e-07,2.293275102825e-01,9.435682154065e-06,7.553721924761e-01,-3.731695261235e-03
2.750000000000e-03,3.001763831841e+02,1.097597143564e-02,7.228598729818e-08,1.659236443143e-07,2.293287496302e-01,1.054374519008e-05,7.553799009782e-01,-3.514479005136e-03
2.887500000000e-03,3.001978578349e+02,1.097595388404e-02,8.448968738910e-08,1.881946179103e-07,2.293299881839e-01,1.178654659239e-05,7.553878487323e-01,-3.314144894574e-03
3.025000000000e-03,3.002216509014e+02,1.097592127165e-02,9.882745418382e-08,2.134332245413e-07,2.293312199542e-01,1.318042008225e-05,7.553960396563e-01,-3.126077769365e-03
3.162500000000e-03,3.002480141024e+02,1.097587131268e-02,1.156724106716e-07,2.420348328254e-07,2.293324379682e-01,1.474371864075e-05,7.554044774211e-01,-2.951134395589e-03
3.300000000000e-03,3.002772259592e+02,1.097580143324e-02,1.354621106302e-07,2.744462966185e-07,2.293336341016e-01,1.649696328245e-05,7.554131651089e-01,-2.786650113735e-03
3.437500000000e-03,3.003095961272e+02,1.097570872762e-02,1.587112169108e-07,3.111749555982e-07,2.293347989458e-01,1.846321450336e-05,7.554221054203e-01,-2.633864730425e-03
3.575000000000e-03,3.003454671689e+02,1.097558992884e-02,1.860230733447e-07,3.527940138354e-07,2.293359216080e-01,2.066824635788e-05,7.554313002868e-01,-2.490138155941e-03
3.712500000000e-03,3.003852200881e+02,1.097544135128e-02,2.181073938574e-07,3.999543268532e-07,2.293369895240e-01,2.314102469923e-05,7.554407510865e-01,-2.356920514172e-03
3.850000000000e-03,3.004292762992e+02,1.097525885669e-02,2.557959092295e-07,4.533909777031e-07,2.293379882199e-01,2.591390993920e-05,7.554504582088e-01,-2.231527533522e-03
3.987500000000e-03,3.004781046776e+02,1.097503777930e-02,3.000670043718e-07,5.139386758476e-07,2.293389010508e-01,2.902327080373e-05,7.554604212713e-01,-2.115645039119e-03
4.125000000000e-03,3.005322237411e+02,1.097477288668e-02,3.520668892570e-07,5.825398042119e-07,2.293397089188e-01,3.250972034279e-05,7.554706386358e-01,-2.006494915420e-03
4.262500000000e-03,3.005922105844e+02,1.097445828263e-02,4.131438214978e-07,6.602644551877e-07,2.293403899137e-01,3.641889954014e-05,7.554811076188e-01,-1.906028266013e-03
4.400000000000e-03,3.006587033108e+02,1.097408736105e-02,4.848768075641e-07,7.483203274994e-07,2.293409189587e-01,4.080175376556e-05,7.554918239026e-01,-1.811301093329e-03
4.468750000000e-03,3.006946551274e+02,1.097387797767e-02,5.254383693730e-07,7.967391678948e-07,2.293411156803e-01,4.319239674772e-05,7.554972728141e-01,-1.766862741069e-03
4.537500000000e-03,3.007325572510e+02,1.097365108937e-02,5.695368849282e-07,8.483745470939e-07,2.293412610786e-01,4.572779066040e-05,7.555027807856e-01,-1.723875105718e-03
4.675000000000e-03,3.008145338264e+02,1.097314140617e-02,6.692625411763e-07,9.619291376653e-07,2.293413843757e-01,5.125877470426e-05,7.555139702862e-01,-1.643123523542e-03
4.812500000000e-03,3.009054145719e+02,1.097254991771e-02,7.863686533783e-07,1.090560355479e-06,2.293412552397e-01,5.745892632153e-05,7.555253837229e-01,-1.568537291870e-03
4.950000000000e-03,3.010061710287e+02,1.097186608615e-02,9.238746001541e-07,1.236261339230e-06,2.293408308239e-01,6.440870794545e-05,7.555370092302e-01,-1.499808545036e-03
5.087500000000e-03,3.011178810500e+02,1.097107809600e-02,1.085321479679e-06,1.401286668850e-06,2.293400623145e-01,7.219814323353e-05,7.555488324197e-01,-1.436684158607e-03
