Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,1.739453790743e-02,-1.758859404350e-12,-5.513947193203e-15,2.271608712329e-01,2.800499806743e-13,7.481585000660e-01,4.192074537087e+03
8.800000000000e-03,3.000000035999e+02,1.739456607055e-02,-5.244539942741e-13,-6.400479780486e-13,2.271610890785e-01,2.988765311443e-11,7.481593281056e-01,-1.191126845188e-03
1.120000000000e-02,3.000000590257e+02,1.739473125343e-02,-4.062460136917e-13,1.338090099861e-11,2.271623668677e-01,5.942349313282e-10,7.481641891470e-01,9.838048966856e-04
1.180000000000e-02,3.000002769890e+02,1.739499903814e-02,3.869367192535e-13,8.595151618277e-11,2.271644390788e-01,3.275889838742e-09,7.481720859239e-01,9.556118382410e-04
1.240000000000e-02,3.000017802921e+02,1.739585235843e-02,9.376562065087e-12,7.310045677192e-10,2.271710515298e-01,2.527987681558e-08,7.481973423715e-01,1.147976618474e-03
1.252500000000e-02,3.000032100512e+02,1.739626335196e-02,2.294269301572e-11,1.505908736480e-09,2.271742470821e-01,4.982089507187e-08,7.482095885378e-01,1.361185272670e-03
1.265000000000e-02,3.000063991368e+02,1.739685763780e-02,6.571196863068e-11,3.554172412570e-09,2.271788887411e-01,1.111957693123e-07,7.482274320379e-01,1.837991499281e-03
1.271250000000e-02,3.000094662653e+02,1.739725242750e-02,1.216229009453e-10,5.840484189522e-09,2.271819922240e-01,1.764272294165e-07,7.482394073048e-01,2.302203355889e-03
1.277500000000e-02,3.000144232164e+02,1.739773156208e-02,2.377057269194e-10,1.000498194683e-08,2.271857873840e-01,2.906029477587e-07,7.482541083434e-01,3.073132368776e-03
1.283750000000e-02,3.000224369789e+02,1.739831007502e-02,4.787037535425e-10,1.759008600605e-08,2.271904204109e-01,4.904328609817e-07,7.482721457718e-01,4.403653282588e-03
1.290000000000e-02,3.000353976642e+02,1.739900337991e-02,9.789977080291e-10,3.140422215288e-08,2.271960627499e-01,8.401427471981e-07,7.482942593295e-01,6.848882885729e-03
