Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.531640624767e-02,2.293418857589e-01,7.553417079902e-01,7.385995009363e-15,-2.129103822279e+01
8.800000000000e-03,3.000000012480e+02,1.531625707912e-02,2.293419207756e-01,7.553418221404e-01,1.705686271580e-12,-4.344248152242e-04
1.200000000000e-02,3.000000532880e+02,1.531345723648e-02,2.293425776698e-01,7.553439649565e-01,1.100715309974e-10,1.344781240150e-02
1.280000000000e-02,3.000005569388e+02,1.530094842428e-02,2.293455090313e-01,7.553535408167e-01,1.520140407439e-09,1.617873051407e-01
1.310000000000e-02,3.000027067067e+02,1.527449990714e-02,2.293516938726e-01,7.553737956841e-01,9.604646234951e-09,8.091723011954e-01
1.325000000000e-02,3.000083510247e+02,1.523619342324e-02,2.293606235047e-01,7.554031428816e-01,3.735567837119e-08,2.500915405138e+00
1.332500000000e-02,3.000171775792e+02,1.519888675488e-02,2.293692845322e-01,7.554317308691e-01,9.195437191578e-08,5.118165826179e+00
1.340000000000e-02,3.000385413349e+02,1.513802954372e-02,2.293833448901e-01,7.554783585846e-01,2.533720996307e-07,1.136272406753e+01
1.341875000000e-02,3.000486278475e+02,1.511681550942e-02,2.293882190955e-01,7.554946049010e-01,3.430819795619e-07,1.428856163953e+01
1.343750000000e-02,3.000623026325e+02,1.509225814078e-02,2.293938396055e-01,7.555134028471e-01,4.766694403958e-07,1.821744798968e+01
1.345625000000e-02,3.000808461826e+02,1.506383241237e-02,2.294003154447e-01,7.555351463255e-01,6.755855513865e-07,2.350637644284e+01
1.347500000000e-02,3.001059972488e+02,1.503093274305e-02,2.294077680391e-01,7.555602866507e-01,9.717521125951e-07,3.062826036146e+01
1.348437500000e-02,3.001219350519e+02,1.501254191635e-02,2.294119108949e-01,7.555743253001e-01,1.174128732394e-06,3.512231023774e+01
1.349375000000e-02,3.001407156230e+02,1.499270561849e-02,2.294163589784e-01,7.555894532964e-01,1.425956070958e-06,4.039027434082e+01
1.351250000000e-02,3.001883348494e+02,1.494836061025e-02,2.294262297561e-01,7.556232171902e-01,2.114076134689e-06,5.365719186546e+01
1.352187500000e-02,3.002185249387e+02,1.492357750540e-02,2.294316976035e-01,7.556420476558e-01,2.584182319808e-06,6.204242369402e+01
1.353125000000e-02,3.002541127626e+02,1.489685133038e-02,2.294375507698e-01,7.556623179155e-01,3.169039324063e-06,7.188308937256e+01
1.354062500000e-02,3.002960677966e+02,1.486803147639e-02,2.294438094441e-01,7.556841296952e-01,3.896608079572e-06,8.344718597001e+01
1.355000000000e-02,3.003455347005e+02,1.483695601496e-02,2.294504930593e-01,7.557075898072e-01,4.801642081419e-06,9.704842430028e+01
1.355625000000e-02,3.003834360341e+02,1.481488873087e-02,2.294551947975e-01,7.557242082667e-01,5.527625326583e-06,1.074583929365e+02
1.356250000000e-02,3.004258667267e+02,1.479167201597e-02,2.294600990317e-01,7.557416525324e-01,6.371584713763e-06,1.190960223038e+02
1.357500000000e-02,3.005259537623e+02,1.474161661766e-02,2.294705272324e-01,7.557791212286e-01,8.470502644015e-06,1.465175321715e+02
1.358125000000e-02,3.005849818064e+02,1.471463731606e-02,2.294760580853e-01,7.557992280158e-01,9.775591204124e-06,1.627397474271e+02
