Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,3.166171358931e-02,5.843877605892e-11,4.617793177010e-10,2.255348828894e-01,9.105277517365e-09,7.428032514297e-01,-8.979023035542e+02
6.400000000000e-03,3.000023556863e+02,3.166158879626e-02,1.908992424101e-09,1.178542722109e-08,2.255346442716e-01,2.134922192222e-07,7.428024699709e-01,9.058291861226e-04
9.600000000000e-03,3.000236054507e+02,3.166074370684e-02,2.516687238673e-08,1.215821217558e-07,2.255334041830e-01,2.036052933416e-06,7.427998704177e-01,4.302594168699e-04
1.040000000000e-02,3.000666323118e+02,3.165923171542e-02,8.950072098969e-08,3.593537477046e-07,2.255313680753e-01,5.687421797709e-06,7.427973896398e-01,1.515895233545e-03
1.080000000000e-02,3.001339505673e+02,3.165698663046e-02,2.187707483794e-07,7.514680528117e-07,2.255282941935e-01,1.135358499887e-05,7.427948421910e-01,4.320617670217e-03
1.120000000000e-02,3.002967679724e+02,3.165173292267e-02,6.080833065084e-07,1.744119895446e-06,2.255207941508e-01,2.496151289450e-05,7.427902250317e-01,1.702997424593e-02
1.130000000000e-02,3.003735439463e+02,3.164930930965e-02,8.277205859155e-07,2.229719552949e-06,2.255171781361e-01,3.134186796149e-05,7.427884241216e-01,2.617712557441e-02
1.140000000000e-02,3.004775184959e+02,3.164606292621e-02,1.157708545372e-06,2.901070847684e-06,2.255121992537e-01,3.995503405371e-05,7.427861960947e-01,4.193181477139e-02
1.160000000000e-02,3.007958588353e+02,3.163626121517e-02,2.314633443817e-06,5.013535934267e-06,2.254965844050e-01,6.621345255698e-05,7.427801208452e-01,1.145266027034e-01
1.180000000000e-02,3.013391286249e+02,3.161979779935e-02,4.631159021894e-06,8.738181835394e-06,2.254690875644e-01,1.107896118862e-04,7.427710324454e-01,3.268558983697e-01
1.190000000000e-02,3.017544157203e+02,3.160737141451e-02,6.658401622328e-06,1.166440395882e-05,2.254474635670e-01,1.447083758000e-04,7.427647609583e-01,5.690159675611e-01
1.200000000000e-02,3.023157406378e+02,3.159072980923e-02,9.697234318498e-06,1.570247009334e-05,2.254175723107e-01,1.903893175845e-04,7.427568845876e-01,1.009904230300e+00
1.210000000000e-02,3.030738638532e+02,3.156845668513e-02,1.424813002818e-05,2.127053278623e-05,2.253762621105e-01,2.518509511149e-04,7.427469891157e-01,1.819092694479e+00
1.220000000000e-02,3.040967101594e+02,3.153867312818e-02,2.105480571653e-05,2.894033535381e-05,2.253192042352e-01,3.344359878417e-04,7.427345633529e-01,3.312032613898e+00
1.230000000000e-02,3.054747895921e+02,3.149889724012e-02,3.121809877076e-05,3.949053989653e-05,2.252404767903e-01,4.452089590187e-04,7.427189844215e-01,6.074690921763e+00
1.240000000000e-02,3.073280283201e+02,3.144586954528e-02,4.635891105391e-05,5.397602785590e-05,2.251320217160e-01,5.934429765181e-04,7.426995074351e-01,1.119144735885e+01
1.250000000000e-02,3.098141392692e+02,3.137534225816e-02,6.884733381227e-05,7.381590202550e-05,2.249829529388e-01,7.911919418550e-04,7.426752664892e-01,2.065450287089e+01
1.255000000000e-02,3.113727597332e+02,3.133142859397e-02,8.414873504034e-05,8.646241522336e-05,2.248876474426e-01,9.145498473835e-04,7.426609697656e-01,2.819281168760e+01
1.260000000000e-02,3.131927080694e+02,3.128039961244e-02,1.031000663235e-04,1.014064192026e-04,2.247747787731e-01,1.058031156345e-03,7.426450031560e-01,3.858665280500e+01
1.265000000000e-02,3.153150381137e+02,3.122117771846e-02,1.265335637666e-04,1.190422344812e-04,2.246412840120e-01,1.224646972861e-03,7.426272203819e-01,5.291326699591e+01
1.267500000000e-02,3.165073959777e+02,3.118803004543e-02,1.403130421157e-04,1.290423727897e-04,2.245654552704e-01,1.317924429502e-03,7.426175877944e-01,6.204422139495e+01
1.270000000000e-02,3.177973073309e+02,3.115226192977e-02,1.556989803808e-04,1.399302921597e-04,2.244827936056e-01,1.418576369224e-03,7.426074300535e-01,7.280559012391e+01
1.272500000000e-02,3.191922179393e+02,3.111368054785e-02,1.728705764908e-04,1.517803659452e-04,2.243927174139e-01,1.527131811299e-03,7.425967288578e-01,8.548731071513e+01
1.275000000000e-02,3.206998034623e+02,3.107208817046e-02,1.920204345604e-04,1.646699590274e-04,2.242946206691e-01,1.644130058786e-03,7.425854678729e-01,1.004270021012e+02
1.277500000000e-02,3.223285279943e+02,3.102726669837e-02,2.133658410303e-04,1.786848411162e-04,2.241878307456e-01,1.770164620632e-03,7.425736290887e-01,1.180232629299e+02
