Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.274865904172e-02,2.299399376718e-01,7.573114033148e-01,5.352990280713e-14,1.511439946545e+02
4.400000000000e-03,3.000000005521e+02,1.274853027305e-02,2.299399657438e-01,7.573115040018e-01,3.274868338827e-12,4.476164614976e-03
1.040000000000e-02,3.000000380146e+02,1.274439101686e-02,2.299408677298e-01,7.573147411023e-01,1.435356141139e-10,6.798031843633e-03
1.200000000000e-02,3.000004369254e+02,1.272508219325e-02,2.299450694941e-01,7.573298460292e-01,2.064891705752e-09,1.134639179141e-01
1.240000000000e-02,3.000015603885e+02,1.269930958631e-02,2.299506650402e-01,7.573500156307e-01,9.052701554039e-09,4.393198465507e-01
1.260000000000e-02,3.000038545135e+02,1.266965646172e-02,2.299570846688e-01,7.573732304231e-01,2.685360961519e-08,1.096625186539e+00
1.270000000000e-02,3.000067719589e+02,1.264518852408e-02,2.299623641238e-01,7.573923906395e-01,5.400106509269e-08,1.914189811710e+00
1.280000000000e-02,3.000126964170e+02,1.261011691804e-02,2.299699036320e-01,7.574198561742e-01,1.182970373561e-07,3.533784131247e+00
1.283750000000e-02,3.000164903941e+02,1.259305087708e-02,2.299735575152e-01,7.574332201441e-01,1.650318061388e-07,4.550202776960e+00
1.287500000000e-02,3.000217512358e+02,1.257321492915e-02,2.299777900843e-01,7.574487508146e-01,2.357089694148e-07,5.937296314778e+00
1.295000000000e-02,3.000383773809e+02,1.252389547293e-02,2.299882573250e-01,7.574873466844e-01,4.855251066912e-07,1.022456214390e+01
1.298750000000e-02,3.000515194036e+02,1.249324064517e-02,2.299947179312e-01,7.575113148622e-01,7.063146809653e-07,1.354184429608e+01
1.302500000000e-02,3.000697569518e+02,1.245762233501e-02,2.300021754349e-01,7.575391344807e-01,1.040053604521e-06,1.806387869377e+01
1.304375000000e-02,3.000815295491e+02,1.243765136275e-02,2.300063300928e-01,7.575547149995e-01,1.270953931011e-06,2.094320027683e+01
1.306250000000e-02,3.000955883939e+02,1.241606547512e-02,2.300107968522e-01,7.575715382276e-01,1.560912658061e-06,2.434439127866e+01
1.308125000000e-02,3.001123783723e+02,1.239273522800e-02,2.300155954475e-01,7.575896985867e-01,1.924983905689e-06,2.836337149502e+01
1.310000000000e-02,3.001324334896e+02,1.236752065441e-02,2.300207459535e-01,7.576092967195e-01,2.382127162699e-06,3.311251234582e+01
1.311875000000e-02,3.001563904307e+02,1.234027117393e-02,2.300262684387e-01,7.576304390735e-01,2.956049753718e-06,3.872457113580e+01
1.313750000000e-02,3.001850129868e+02,1.231082410045e-02,2.300321826347e-01,7.576532383410e-01,3.676570581295e-06,4.535702492107e+01
1.315625000000e-02,3.002192148464e+02,1.227900421051e-02,2.300385073763e-01,7.576778129748e-01,4.581075868527e-06,5.319654610058e+01
1.317500000000e-02,3.002600900008e+02,1.224462272459e-02,2.300452599282e-01,7.577042869124e-01,5.716460272334e-06,6.246479543416e+01
1.319375000000e-02,3.003089486794e+02,1.220747635086e-02,2.300524550881e-01,7.577327889894e-01,7.141533676288e-06,7.342544615467e+01
1.321250000000e-02,3.003673605313e+02,1.216734628345e-02,2.300601040128e-01,7.577634520281e-01,8.930031997056e-06,8.639322375749e+01
1.322187500000e-02,3.004008527203e+02,1.214607312665e-02,2.300641006034e-01,7.577796459293e-01,9.995348582743e-06,9.377382772688e+01
1.323125000000e-02,3.004376242890e+02,1.212394726094e-02,2.300682114247e-01,7.577964405214e-01,1.119643411815e-05,1.018309775033e+02
1.324062500000e-02,3.004779979779e+02,1.210093517573e-02,2.300724353170e-01,7.578138530084e-01,1.255051011947e-05,1.106309150446e+02
1.325000000000e-02,3.005223296318e+02,1.207700218527e-02,2.300767702982e-01,7.578319003252e-01,1.407703351580e-05,1.202449687856e+02
1.325937500000e-02,3.005710093554e+02,1.205211228356e-02,2.300812135250e-01,7.578505991636e-01,1.579785125585e-05,1.307512303630e+02
