Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,2.836534136961e-02,1.132007707946e-08,3.049642677009e-08,2.263021994525e-01,6.753768222913e-07,7.453311150066e-01,4.700210138326e+02
6.400000000000e-03,3.000946132375e+02,2.836236500728e-02,1.986249781894e-07,4.146596250232e-07,2.262980513808e-01,8.459860720291e-06,7.453277772844e-01,5.698140253075e-04
8.000000000000e-03,3.002907545025e+02,2.835646116803e-02,7.294585530385e-07,1.266505884070e-06,2.262892871142e-01,2.441734563735e-05,7.453234541354e-01,1.954846323378e-03
8.800000000000e-03,3.006031531321e+02,2.834729946082e-02,1.817090623254e-06,2.697057981201e-06,2.262746929580e-01,4.960799446355e-05,7.453181208893e-01,6.719055273012e-03
9.600000000000e-03,3.013696799842e+02,2.832527066055e-02,5.146082077852e-06,6.372463048564e-06,2.262371782969e-01,1.109256712271e-04,7.453072923153e-01,3.128054795779e-02
9.800000000000e-03,3.017350350346e+02,2.831493239888e-02,7.047813373401e-06,8.190529258358e-06,2.262185571528e-01,1.399555063056e-04,7.453028141332e-01,5.004090567691e-02
1.000000000000e-02,3.022325074287e+02,2.830097358084e-02,9.924649602584e-06,1.071846894902e-05,2.261925907165e-01,1.793269585031e-04,7.452971672994e-01,8.331551716495e-02
1.040000000000e-02,3.037646104763e+02,2.825845467003e-02,2.008397159546e-05,1.872260855058e-05,2.261100285709e-01,2.998987255143e-04,7.452815146262e-01,2.428593736167e-01
1.060000000000e-02,3.049420646856e+02,2.822613361070e-02,2.903213328538e-05,2.504628193362e-05,2.260444920484e-01,3.919858018164e-04,7.452707239140e-01,4.280832014004e-01
1.080000000000e-02,3.065379609590e+02,2.818268220839e-02,4.249203518623e-05,3.379854627253e-05,2.259534325859e-01,5.161497831856e-04,7.452572840224e-01,7.697685474301e-01
1.090000000000e-02,3.075473040016e+02,2.815537952812e-02,5.175219052496e-05,3.942783787756e-05,2.258946711938e-01,5.943197560348e-04,7.452493572066e-01,1.042621127454e+00
1.100000000000e-02,3.087334231005e+02,2.812344341395e-02,6.331404560687e-05,4.612307326353e-05,2.258246107827e-01,6.858588746030e-04,7.452405038328e-01,1.421041321394e+00
1.110000000000e-02,3.101268172802e+02,2.808609912839e-02,7.774582987436e-05,5.408399714482e-05,2.257410970568e-01,7.929926962595e-04,7.452306359171e-01,1.946962146465e+00
1.120000000000e-02,3.117610543488e+02,2.804250126823e-02,9.571999975414e-05,6.353357710857e-05,2.256417163529e-01,9.181403822500e-04,7.452196708559e-01,2.678773745561e+00
1.125000000000e-02,3.126840572542e+02,2.801796544432e-02,1.063617160978e-04,6.892096900732e-05,2.255849425900e-01,9.885908875011e-04,7.452137368266e-01,3.148976657394e+00
1.130000000000e-02,3.136859635404e+02,2.799139759966e-02,1.182965543785e-04,7.480696070824e-05,2.255228269190e-01,1.064880881852e-03,7.452074861894e-01,3.706536586115e+00
1.135000000000e-02,3.147734569069e+02,2.796263073058e-02,1.316816239133e-04,8.123759455460e-05,2.254548672958e-01,1.147481911147e-03,7.452009071964e-01,4.368053654584e+00
1.140000000000e-02,3.159529752716e+02,2.793150586049e-02,1.466776988618e-04,8.825768801998e-05,2.253805733672e-01,1.236840150497e-03,7.451939912707e-01,5.152832480957e+00
1.145000000000e-02,3.172321670563e+02,2.789783290746e-02,1.634775245067e-04,9.592075977688e-05,2.252993599147e-01,1.333487483180e-03,7.451867282028e-01,6.084202086710e+00
1.150000000000e-02,3.186183412483e+02,2.786143247315e-02,1.822772070440e-04,1.042785249792e-04,2.252106594963e-01,1.437921956116e-03,7.451791115856e-01,7.189194593052e+00
1.155000000000e-02,3.201201851157e+02,2.782208982838e-02,2.033116149032e-04,1.133927671148e-04,2.251137947196e-01,1.550737777836e-03,7.451711338428e-01,8.500500852154e+00
1.160000000000e-02,3.217459426106e+02,2.777960383050e-02,2.268185149621e-04,1.233228134636e-04,2.250081128972e-01,1.672485970781e-03,7.451627918648e-01,1.005585571614e+01
1.165000000000e-02,3.235054063449e+02,2.773373381884e-02,2.530813255628e-04,1.341393430153e-04,2.248928364698e-01,1.803826014767e-03,7.451540797532e-01,1.190089475761e+01
1.170000000000e-02,3.254081011754e+02,2.768424797344e-02,2.823941798876e-04,1.459122458620e-04,2.247671959065e-01,1.945380967603e-03,7.451450010238e-01,1.408854896020e+01
1.175000000000e-02,3.274643142454e+02,2.763089606670e-02,3.150834417788e-04,1.587174879737e-04,2.246303536802e-01,2.097820186688e-03,7.451355598448e-01,1.668142225598e+01
1.180000000000e-02,3.296848534778e+02,2.757341590299e-02,3.515050518521e-04,1.726356653614e-04,2.244814203779e-01,2.261837831517e-03,7.451257642384e-01,1.975314965933e+01
1.185000000000e-02,3.320810405378e+02,2.751153352492e-02,3.920462416638e-04,1.877520695815e-04,2.243194539621e-01,2.438150963919e-03,7.451156266833e-01,2.339023370110e+01
1.190000000000e-02,3.346646980113e+02,2.744496354628e-02,4.371271804151e-04,2.041567198325e-04,2.241434594344e-01,2.627497199750e-03,7.451051648205e-01,2.769412408018e+01
1.192500000000e-02,3.360316840718e+02,2.740980399278e-02,4.615458086426e-04,2.128791022334e-04,2.240497919634e-01,2.727359748741e-03,7.450998175789e-01,3.013737404224e+01
1.195000000000e-02,3.374511729368e+02,2.737333680536e-02,4.873090053388e-04,2.219668856248e-04,2.239521366617e-01,2.830829824023e-03,7.450943960927e-01,3.279709980934e+01
1.197500000000e-02,3.389250409647e+02,2.733551646495e-02,5.144884358342e-04,2.314346948709e-04,2.238503316314e-01,2.938022523389e-03,7.450889038719e-01,3.569262118011e+01
1.200000000000e-02,3.404547965196e+02,2.729630728712e-02,5.431472416289e-04,2.412945063685e-04,2.237442437326e-01,3.049024947176e-03,7.450833453071e-01,3.884375750158e+01
1.202500000000e-02,3.420423803282e+02,2.725566226649e-02,5.733626438672e-04,2.515616348985e-04,2.236337033169e-01,3.163954065218e-03,7.450777248507e-01,4.227320297518e+01
1.205000000000e-02,3.436893476744e+02,2.721354467113e-02,6.052026184385e-04,2.622486001416e-04,2.235185711286e-01,3.282897713891e-03,7.450720477882e-01,4.600423903655e+01
1.207500000000e-02,3.453976965211e+02,2.716990617248e-02,6.387500663627e-04,2.733713769195e-04,2.233986701049e-01,3.405974044358e-03,7.450663196101e-01,5.006350858891e+01
1.210000000000e-02,3.471690250024e+02,2.712470907053e-02,6.740779703727e-04,2.849430191309e-04,2.232738549856e-01,3.533271191086e-03,7.450605465767e-01,5.447835894505e+01
1.212500000000e-02,3.490053947004e+02,2.707790362004e-02,7.112747957412e-04,2.969801330476e-04,2.231439413012e-01,3.664909714458e-03,7.450547342095e-01,5.928002935442e+01
1.215000000000e-02,3.509085383478e+02,2.702944860154e-02,7.504224436059e-04,3.094971446952e-04,2.230087689463e-01,3.800983364413e-03,7.450488909189e-01,6.450120330731e+01
1.220000000000e-02,3.549198363698e+02,2.692747602062e-02,8.348117063272e-04,3.360120623469e-04,2.227221941997e-01,4.086675504863e-03,7.450371494277e-01,7.632133302705e+01
1.222500000000e-02,3.570324010705e+02,2.687385529238e-02,8.802564087077e-04,3.500456992773e-04,2.225703942482e-01,4.236532425061e-03,7.450312676171e-01,8.301396140778e+01
1.225000000000e-02,3.592192028564e+02,2.681840656528e-02,9.280137982781e-04,3.646219307439e-04,2.224126393577e-01,4.391226464012e-03,7.450253907447e-01,9.028644841015e+01
1.227500000000e-02,3.614821460912e+02,2.676108425866e-02,9.781820858384e-04,3.797571264179e-04,2.222487476414e-01,4.550856657734e-03,7.450195293469e-01,9.818791361031e+01
1.230000000000e-02,3.638231392969e+02,2.670184264876e-02,1.030862172443e-03,3.954678540397e-04,2.220785350123e-01,4.715520742352e-03,7.450136946360e-01,1.067715827950e+02
1.232500000000e-02,3.662440923751e+02,2.664063592271e-02,1.086157623290e-03,4.117708646992e-04,2.219018153518e-01,4.885314964980e-03,7.450078985098e-01,1.160951692169e+02
1.235000000000e-02,3.687469137451e+02,2.657741823361e-02,1.144174634992e-03,4.286830773964e-04,2.217184006864e-01,5.060333895561e-03,7.450021535577e-01,1.262212758659e+02
1.237500000000e-02,3.713335074077e+02,2.651214375636e-02,1.205021996233e-03,4.462215629325e-04,2.215281013708e-01,5.240670240719e-03,7.449964730655e-01,1.372178384144e+02
1.240000000000e-02,3.740057699478e+02,2.644476674422e-02,1.268811041847e-03,4.644035271914e-04,2.213307262794e-01,5.426414660639e-03,7.449908710150e-01,1.491586151529e+02
1.242500000000e-02,3.767655874882e+02,2.637524158556e-02,1.335655600404e-03,4.832462938735e-04,2.211260830024e-01,5.617655590004e-03,7.449853620830e-01,1.621237299724e+02
1.245000000000e-02,3.796148326082e+02,2.630352286075e-02,1.405671935447e-03,5.027672867499e-04,2.209139780477e-01,5.814479064054e-03,7.449799616351e-01,1.762002752186e+02
1.247500000000e-02,3.825553612412e+02,2.622956539874e-02,1.478978680555e-03,5.229840115120e-04,2.206942170470e-01,6.016968550752e-03,7.449746857172e-01,1.914829821898e+02
1.250000000000e-02,3.855890095666e+02,2.615332433332e-02,1.555696768462e-03,5.439140372910e-04,2.204666049653e-01,6.225204790050e-03,7.449695510424e-01,2.080749681483e+02
1.252500000000e-02,3.887175909114e+02,2.607475515848e-02,1.635949354494e-03,5.655749779281e-04,2.202309463126e-01,6.439265641216e-03,7.449645749753e-01,2.260885699664e+02
1.255000000000e-02,3.919428926775e+02,2.599381378281e-02,1.719861734664e-03,5.879844730785e-04,2.199870453579e-01,6.659225939112e-03,7.449597755120e-01,2.456462759682e+02
1.257500000000e-02,3.952666733103e+02,2.591045658258e-02,1.807561258740e-03,6.111601692316e-04,2.197347063425e-01,6.885157360247e-03,7.449551712562e-01,2.668817691726e+02
1.260000000000e-02,3.986906593262e+02,2.582464045337e-02,1.899177238710e-03,6.351197007340e-04,2.194737336941e-01,7.117128299382e-03,7.449507813917e-01,2.899410970419e+02
1.262500000000e-02,4.022165424130e+02,2.573632285978e-02,1.994840853057e-03,6.598806709002e-04,2.192039322384e-01,7.355203757376e-03,7.449466256510e-01,3.149839850164e+02
1.265000000000e-02,4.058459766219e+02,2.564546188321e-02,2.094685047278e-03,6.854606332934e-04,2.189251074093e-01,7.599445240849e-03,7.449427242804e-01,3.421853136218e+02
1.267500000000e-02,4.095805756641e+02,2.555201626741e-02,2.198844431156e-03,7.118770732613e-04,2.186370654548e-01,7.849910674190e-03,7.449390980011e-01,3.717367817246e+02
1.270000000000e-02,4.134219103286e+02,2.545594546157e-02,2.307455173254e-03,7.391473898065e-04,2.183396136391e-01,8.106654324280e-03,7.449357679668e-01,4.038487810329e+02
1.272500000000e-02,4.173715060349e+02,2.535720966080e-02,2.420654893147e-03,7.672888778669e-04,2.180325604398e-01,8.369726738265e-03,7.449327557182e-01,4.387525050140e+02
1.275000000000e-02,4.214308405345e+02,2.525576984391e-02,2.538582551923e-03,7.963187110812e-04,2.177157157387e-01,8.639174694533e-03,7.449300831336e-01,4.767022804346e+02
1.277500000000e-02,4.256013417730e+02,2.515158781054e-02,2.661378341702e-03,8.262539251837e-04,2.173888910265e-01,8.915041167832e-03,7.449277724466e-01,5.179778431582e+02
1.278750000000e-02,4.277289657584e+02,2.509845151463e-02,2.724659347340e-03,8.415682540128e-04,2.172216557830e-01,9.055405270865e-03,7.449267595581e-01,5.399732394796e+02
1.280000000000e-02,4.298851391652e+02,2.504460976059e-02,2.789225885427e-03,8.571174467418e-04,2.170518305882e-01,9.197401350094e-03,7.449258454545e-01,5.629259140820e+02
1.281250000000e-02,4.320700284342e+02,2.499005794451e-02,2.855096208854e-03,8.729036250792e-04,2.168793919491e-01,9.341033746528e-03,7.449250329547e-01,5.868804630200e+02
1.282500000000e-02,4.342837964607e+02,2.493479152083e-02,2.922288628599e-03,8.889288988154e-04,2.167043165078e-01,9.486306554783e-03,7.449243248842e-01,6.118836145167e+02
1.283750000000e-02,4.365266025475e+02,2.487880600305e-02,2.990821510089e-03,9.051953653630e-04,2.165265810468e-01,9.633223623507e-03,7.449237240726e-01,6.379844838387e+02
1.285000000000e-02,4.387986023612e+02,2.482209696446e-02,3.060713269580e-03,9.217051093104e-04,2.163461624934e-01,9.781788556003e-03,7.449232333517e-01,6.652347572705e+02
