Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,1.526732182180e-02,1.819088657229e-12,-3.246759191359e-14,2.278638498235e-01,3.473693307940e-13,7.504737744518e-01,1.248865647546e+03
4.400000000000e-03,3.000000007857e+02,1.526732932835e-02,9.707141322796e-13,-1.178677833350e-12,2.278639152941e-01,1.167984433937e-11,7.504740388003e-01,2.245981374290e-03
8.800000000000e-03,3.000000216955e+02,1.526741094478e-02,1.042718565218e-12,4.536337759656e-12,2.278646272241e-01,2.837295763032e-10,7.504769148835e-01,5.515553498799e-04
1.000000000000e-02,3.000001260230e+02,1.526757284564e-02,1.646833638176e-12,4.158563545749e-11,2.278660400115e-01,1.893203323017e-09,7.504826310914e-01,4.964816885811e-04
1.120000000000e-02,3.000010044814e+02,1.526816864834e-02,9.954771155642e-12,4.391667617456e-10,2.278712466544e-01,1.780342707638e-08,7.505037461987e-01,4.561787218337e-04
1.150000000000e-02,3.000022432710e+02,1.526856530107e-02,2.858570771382e-11,1.143056589544e-09,2.278747261105e-01,4.387075748420e-08,7.505179084554e-01,4.667270499608e-04
1.180000000000e-02,3.000057840630e+02,1.526922167652e-02,1.066024022466e-10,3.558919470799e-09,2.278805209647e-01,1.278324001106e-07,7.505415902581e-01,5.265121883167e-04
1.195000000000e-02,3.000100242128e+02,1.526970715219e-02,2.388647436048e-10,6.970185197371e-09,2.278848531050e-01,2.397378727273e-07,7.505593883343e-01,6.191295094497e-04
1.210000000000e-02,3.000182124561e+02,1.527034160242e-02,5.818777161622e-10,1.452869922230e-08,2.278905984522e-01,4.758741562048e-07,7.505831345098e-01,8.280213080449e-04
1.217500000000e-02,3.000251683506e+02,1.527072775545e-02,9.583592701758e-10,2.175401572001e-08,2.278941627053e-01,6.922469412846e-07,7.505979708218e-01,1.034403837071e-03
1.225000000000e-02,3.000353688228e+02,1.527116549626e-02,1.634746267004e-09,3.337049605783e-08,2.278982870967e-01,1.028691472726e-06,7.506152615855e-01,1.385417277237e-03
1.228750000000e-02,3.000422545605e+02,1.527140427262e-02,2.175016451532e-09,4.182642615672e-08,2.279005868140e-01,1.266932252115e-06,7.506249737537e-01,1.659658709853e-03
1.232500000000e-02,3.000507480752e+02,1.527165590577e-02,2.930411401334e-09,5.285108120801e-08,2.279030586014e-01,1.571253903433e-06,7.506354800656e-01,2.041800883902e-03
1.236250000000e-02,3.000612265705e+02,1.527191953087e-02,3.986718294628e-09,6.722578563456e-08,2.279057111402e-01,1.960006272812e-06,7.506468410699e-01,2.585431731359e-03
1.240000000000e-02,3.000741548227e+02,1.527219367382e-02,5.463604868038e-09,8.596657574399e-08,2.279085521414e-01,2.456565433826e-06,7.506591204947e-01,3.374539707628e-03
1.243125000000e-02,3.000872391802e+02,1.527242842351e-02,7.143729942882e-09,1.059334650979e-07,2.279110682848e-01,2.975581955536e-06,7.506701063786e-01,4.319223386982e-03
1.246250000000e-02,3.001028762475e+02,1.527266678934e-02,9.381376756856e-09,1.309541429059e-07,2.279137221401e-01,3.614530947912e-06,7.506818213134e-01,5.655697621288e-03
1.249375000000e-02,3.001215659807e+02,1.527290612723e-02,1.236145713989e-08,1.623068264838e-07,2.279165143206e-01,4.401099455112e-06,7.506943070921e-01,7.572789786350e-03
1.252500000000e-02,3.001439067582e+02,1.527314295204e-02,1.633016401233e-08,2.015926322507e-07,2.279194433107e-01,5.369355603599e-06,7.507076063715e-01,1.035789057639e-02
1.255625000000e-02,3.001706148836e+02,1.527337273023e-02,2.161525462501e-08,2.508169770070e-07,2.279225047844e-01,6.561214855883e-06,7.507217622829e-01,1.445034887836e-02
