Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,9.004396992434e-03,2.308115205855e-01,7.601840819130e-01,5.083378501013e-10,4.913360349081e+01
1.850000000000e-03,3.000001558664e+02,8.992069904959e-03,2.308138651752e-01,7.601940626582e-01,2.255676445716e-09,7.774168426234e-04
2.775000000000e-03,3.000003952270e+02,8.980985990983e-03,2.308159695513e-01,7.602030390660e-01,5.380567671610e-09,-3.201535080570e-04
3.700000000000e-03,3.000009653607e+02,8.964004823107e-03,2.308191869830e-01,7.602167942910e-01,1.387562032434e-08,-2.271861358989e-04
4.162500000000e-03,3.000015460135e+02,8.952126819476e-03,2.308214320208e-01,7.602264175151e-01,2.359737196705e-08,-1.886473349322e-04
4.625000000000e-03,3.000025282753e+02,8.937090558923e-03,2.308242669147e-01,7.602386007692e-01,4.167096300602e-08,-1.558292622253e-04
5.087500000000e-03,3.000041903463e+02,8.918057545173e-03,2.308278440488e-01,7.602540229740e-01,7.526956047003e-08,-1.271692037864e-04
5.550000000000e-03,3.000070036258e+02,8.893967445356e-03,2.308323536438e-01,7.602735408749e-01,1.377247378671e-07,-1.007860823872e-04
6.012500000000e-03,3.000117674353e+02,8.863479892128e-03,2.308380322640e-01,7.602982334323e-01,2.538102041887e-07,-7.402533797708e-05
6.243750000000e-03,3.000153889675e+02,8.845200985355e-03,2.308414188315e-01,7.603130300975e-01,3.492357516418e-07,-5.888967555808e-05
6.475000000000e-03,3.000202680922e+02,8.824497199945e-03,2.308452362985e-01,7.603297796608e-01,4.856242983440e-07,-4.148234254923e-05
6.706250000000e-03,3.000268429266e+02,8.801048122318e-03,2.308495353097e-01,7.603487342600e-01,6.805509722455e-07,-2.046257767028e-05
6.937500000000e-03,3.000357049521e+02,8.774491393632e-03,2.308543708516e-01,7.603701760751e-01,9.591254149058e-07,6.051426919877e-06
7.168750000000e-03,3.000476530778e+02,8.744417346807e-03,2.308598019217e-01,7.603944197839e-01,1.357217603785e-06,4.072312784559e-05
7.400000000000e-03,3.000637669558e+02,8.710363002878e-03,2.308658907883e-01,7.604218146834e-01,1.926061697196e-06,8.735122375142e-05
7.446875000000e-03,3.000677185760e+02,8.702910685652e-03,2.308672127691e-01,7.604277995059e-01,2.071123945052e-06,9.892343930423e-05
7.493750000000e-03,3.000719497982e+02,8.695258601435e-03,2.308685657767e-01,7.604339404134e-01,2.228797816224e-06,1.113614210041e-04
7.587500000000e-03,3.000813108197e+02,8.679339415555e-03,2.308713663502e-01,7.604467014374e-01,2.585253088184e-06,1.390610850182e-04
7.681250000000e-03,3.000919978946e+02,8.662567343630e-03,2.308742958504e-01,7.604601242400e-01,3.003670896135e-06,1.710640477527e-04
7.775000000000e-03,3.001041998352e+02,8.644897092576e-03,2.308773577319e-01,7.604742398582e-01,3.494811168356e-06,2.081319820290e-04
7.868750000000e-03,3.001181325268e+02,8.626281017404e-03,2.308805550499e-01,7.604890802064e-01,4.071299232400e-06,2.511696186357e-04
