Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.787082773650e-02,2.287469374450e-01,7.533822348151e-01,-2.131089420712e-16,-7.051431359668e+00
8.800000000000e-03,3.000000000651e+02,1.787081870490e-02,2.287469397022e-01,7.533822415899e-01,-7.416707561089e-14,-3.384441157555e-04
1.200000000000e-02,3.000000041948e+02,1.787055739156e-02,2.287470049903e-01,7.533824376110e-01,3.073769201259e-12,6.785163172791e-04
1.280000000000e-02,3.000000627958e+02,1.786878122419e-02,2.287474486135e-01,7.533837700819e-01,6.501298691245e-11,1.143934469296e-02
1.310000000000e-02,3.000004218613e+02,1.786331852987e-02,2.287488119046e-01,7.533878688852e-01,5.950351020090e-10,8.028659566136e-02
1.340000000000e-02,3.000037864135e+02,1.783640260338e-02,2.287555197114e-01,7.534080694489e-01,7.456499331596e-09,7.398054860558e-01
1.347500000000e-02,3.000090295719e+02,1.781316193758e-02,2.287612975615e-01,7.534255165731e-01,2.198395082243e-08,1.801159067403e+00
1.355000000000e-02,3.000252582904e+02,1.776712471895e-02,2.287727094604e-01,7.534600799800e-01,7.993655021021e-08,5.191185826302e+00
1.357500000000e-02,3.000382288807e+02,1.774174883575e-02,2.287789755522e-01,7.534791284543e-01,1.377513885568e-07,8.105432083785e+00
1.360000000000e-02,3.000602720089e+02,1.770808664093e-02,2.287872568287e-01,7.535043874704e-01,2.531617809373e-07,1.332159521377e+01
1.361250000000e-02,3.000770788543e+02,1.768713541311e-02,2.287923896423e-01,7.535200996928e-01,3.539799136808e-07,1.759386961864e+01
1.362500000000e-02,3.000997707770e+02,1.766276750866e-02,2.287983360268e-01,7.535383624265e-01,5.049986993041e-07,2.366815153019e+01
1.363750000000e-02,3.001304133171e+02,1.763442832477e-02,2.288052180984e-01,7.535595820658e-01,7.311940019328e-07,3.241583389366e+01
1.365000000000e-02,3.001717995009e+02,1.760147430727e-02,2.288131731891e-01,7.535842257939e-01,1.069949097043e-06,4.517721898630e+01
1.365625000000e-02,3.001979367993e+02,1.758298596471e-02,2.288176101557e-01,7.535980334916e-01,1.302538398689e-06,5.387162653950e+01
1.366250000000e-02,3.002286607599e+02,1.756299435664e-02,2.288223844359e-01,7.536129466924e-01,1.592971016966e-06,6.460889327060e+01
1.367500000000e-02,3.003062951059e+02,1.751814053272e-02,2.288330112440e-01,7.536463392243e-01,2.390353581478e-06,9.383857733137e+01
1.368125000000e-02,3.003553427204e+02,1.749298293859e-02,2.288389142846e-01,7.536650212625e-01,2.937668550675e-06,1.142860731453e+02
1.368750000000e-02,3.004130133669e+02,1.746578594622e-02,2.288452441267e-01,7.536851738938e-01,3.620909259265e-06,1.399840409722e+02
1.369375000000e-02,3.004808282812e+02,1.743638645323e-02,2.288520227699e-01,7.537069030298e-01,4.473751878814e-06,1.724744610246e+02
1.370000000000e-02,3.005605781649e+02,1.740460879911e-02,2.288592709387e-01,7.537303197211e-01,5.538181075306e-06,2.137698842077e+02
1.370625000000e-02,3.006543710902e+02,1.737026391062e-02,2.288670072278e-01,7.537555397313e-01,6.866524621783e-06,2.665405784851e+02
1.371250000000e-02,3.007646889214e+02,1.733314841705e-02,2.288752469923e-01,7.537826828814e-01,8.523979513393e-06,3.343757373835e+02
1.371562500000e-02,3.008271391396e+02,1.731346883492e-02,2.288795595928e-01,7.537970225933e-01,9.506681951974e-06,3.757631006751e+02
1.371875000000e-02,3.008950941723e+02,1.729299739048e-02,2.288840012242e-01,7.538118979847e-01,1.061099329725e-05,4.230594270208e+02
1.372187500000e-02,3.009690414781e+02,1.727170296405e-02,2.288885714866e-01,7.538273248432e-01,1.185191198533e-05,4.772165096631e+02
1.372500000000e-02,3.010495105756e+02,1.724955341839e-02,2.288932692553e-01,7.538433188530e-01,1.324624109774e-05,5.393427188118e+02
1.372812500000e-02,3.011370791181e+02,1.722651530940e-02,2.288980925247e-01,7.538598956485e-01,1.481287210118e-05,6.107379435966e+02
1.373125000000e-02,3.012323752616e+02,1.720255415099e-02,2.289030384272e-01,7.538770704041e-01,1.657296838153e-05,6.929315724572e+02
1.373750000000e-02,3.014482069906e+02,1.715175866826e-02,2.289132865596e-01,7.539132553538e-01,2.074416930736e-05,8.953689308475e+02
1.374062500000e-02,3.015704168852e+02,1.712483928011e-02,2.289185770462e-01,7.539322991507e-01,2.321553051816e-05,1.021657749469e+03
1.374375000000e-02,3.017034209690e+02,1.709684739393e-02,2.289239670866e-01,7.539519971640e-01,2.599119565934e-05,1.168213588021e+03
1.374687500000e-02,3.018481747387e+02,1.706774215786e-02,2.289294465048e-01,7.539723613970e-01,2.910833345206e-05,1.338755812338e+03
1.375000000000e-02,3.020057181511e+02,1.703748138064e-02,2.289350029477e-01,7.539934026537e-01,3.260858857823e-05,1.537745193961e+03
1.375312500000e-02,3.021771829994e+02,1.700602151428e-02,2.289406215786e-01,7.540151303063e-01,3.653860700045e-05,1.770566530125e+03
1.375625000000e-02,3.023638009089e+02,1.697331764004e-02,2.289462847331e-01,7.540375520351e-01,4.095061998517e-05,2.043753538644e+03
1.375937500000e-02,3.025669119989e+02,1.693932345868e-02,2.289519715303e-01,7.540606735388e-01,4.590309274640e-05,2.365270377579e+03
1.376250000000e-02,3.027879742564e+02,1.690399128532e-02,2.289576574368e-01,7.540844982126e-01,5.146144408033e-05,2.744867540816e+03
1.376562500000e-02,3.030285736745e+02,1.686727204991e-02,2.289633137772e-01,7.541090267905e-01,5.769884381531e-05,3.194535000634e+03
1.376875000000e-02,3.032904352063e+02,1.682911530401e-02,2.289689071839e-01,7.541342569505e-01,6.469709534610e-05,3.729082771048e+03
1.377187500000e-02,3.035754345864e+02,1.678946923468e-02,2.289743989819e-01,7.541601828791e-01,7.254761094321e-05,4.366889374215e+03
1.377500000000e-02,3.038856110758e+02,1.674828068706e-02,2.289797445033e-01,7.541867948063e-01,8.135248791258e-05,5.130873338021e+03
1.377656250000e-02,3.040509719443e+02,1.672708661657e-02,2.289823429094e-01,7.542003532102e-01,8.615611095802e-05,5.570359818313e+03
1.377812500000e-02,3.042236331888e+02,1.670548234242e-02,2.289848805909e-01,7.542140763181e-01,9.125098302195e-05,6.053343297968e+03
1.377968750000e-02,3.044039161986e+02,1.668346071096e-02,2.289873493007e-01,7.542279611914e-01,9.665446038123e-05,6.584739530667e+03
1.378125000000e-02,3.045921552986e+02,1.666101451050e-02,2.289897402208e-01,7.542420045389e-01,1.023848617159e-04,7.170065771944e+03
