Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,1.496235808978e-02,2.282717355286e-12,3.975933147369e-13,2.279646323398e-01,3.742785457269e-13,7.508057048896e-01,2.283646329241e+03
4.400000000000e-03,3.000000010934e+02,1.496236629435e-02,2.197898466724e-11,1.339056192780e-11,2.279647051659e-01,1.153707119280e-11,7.508060019173e-01,2.796750575530e-02
8.800000000000e-03,3.000000141831e+02,1.496244858326e-02,2.200865889188e-11,1.636447685785e-11,2.279654361654e-01,1.620373110665e-10,7.508089828071e-01,-3.201519782451e-03
1.000000000000e-02,3.000000748504e+02,1.496259987033e-02,2.223620999632e-11,3.362250107176e-11,2.279667801467e-01,1.002137699256e-09,7.508144710534e-01,-2.789049474058e-03
1.060000000000e-02,3.000002601658e+02,1.496281490883e-02,2.334744172269e-11,9.994311440297e-11,2.279686914673e-01,3.989769046156e-09,7.508222891232e-01,-2.568392048735e-03
1.120000000000e-02,3.000010772571e+02,1.496329306002e-02,3.094577457481e-11,4.616882621829e-10,2.279729486292e-01,1.913184515262e-08,7.508397378799e-01,-2.350220401284e-03
1.135000000000e-02,3.000017170773e+02,1.496350335242e-02,3.977968960119e-11,8.039986488548e-10,2.279748268605e-01,3.254468486499e-08,7.508474579021e-01,-2.288011912671e-03
1.150000000000e-02,3.000029028936e+02,1.496377666607e-02,6.150945754135e-11,1.527553869893e-09,2.279772768585e-01,5.959803444839e-08,7.508575519497e-01,-2.217651170218e-03
1.165000000000e-02,3.000051014417e+02,1.496413082344e-02,1.149663233390e-10,3.057080469543e-09,2.279804698761e-01,1.141676346947e-07,7.508707473815e-01,-2.129728199115e-03
1.180000000000e-02,3.000091791291e+02,1.496458746505e-02,2.464547992725e-10,6.289842574120e-09,2.279846247716e-01,2.242227018006e-07,7.508879875842e-01,-2.007179705898e-03
1.187500000000e-02,3.000125258367e+02,1.496486368727e-02,3.841807030259e-10,9.256327659559e-09,2.279871668715e-01,3.212178508788e-07,7.508985851418e-01,-1.919391456633e-03
1.195000000000e-02,3.000173047309e+02,1.496517684012e-02,6.224149908816e-10,1.387425635973e-08,2.279900832156e-01,4.675158101038e-07,7.509107972815e-01,-1.798042907308e-03
1.202500000000e-02,3.000241303211e+02,1.496552990855e-02,1.034502658281e-09,2.106296323528e-08,2.279934237346e-01,6.881762163527e-07,7.509248642659e-01,-1.622309216016e-03
1.210000000000e-02,3.000338813821e+02,1.496592492668e-02,1.747260113575e-09,3.225262724287e-08,2.279972416828e-01,1.020966868849e-06,7.509410571101e-01,-1.348004468871e-03
1.213750000000e-02,3.000403251043e+02,1.496613830582e-02,2.298683691232e-09,4.018320140380e-08,2.279993504638e-01,1.250787286552e-06,7.509500666966e-01,-1.147492897132e-03
1.217500000000e-02,3.000481512883e+02,1.496636176268e-02,3.051252578548e-09,5.032038170815e-08,2.280016026453e-01,1.538989704661e-06,7.509597494139e-01,-8.786137879792e-04
1.221250000000e-02,3.000576575690e+02,1.496659451631e-02,4.078333664386e-09,6.327808656354e-08,2.280040046243e-01,1.900403126200e-06,7.509701522751e-01,-5.113839535266e-04
1.225000000000e-02,3.000692056967e+02,1.496683531193e-02,5.480003289631e-09,7.984038778750e-08,2.280065618899e-01,2.353604672344e-06,7.509813240031e-01,3.023429965361e-06
1.228750000000e-02,3.000832357983e+02,1.496708232923e-02,7.392843336108e-09,1.010096664874e-07,2.280092788829e-01,2.921895016732e-06,7.509933161660e-01,7.362905616205e-04
1.232500000000e-02,3.001002834027e+02,1.496733299498e-02,1.000318409063e-08,1.280664955747e-07,2.280121584737e-01,3.634473604168e-06,7.510061818990e-01,1.802831935337e-03
1.236250000000e-02,3.001210000819e+02,1.496758377837e-02,1.356523308549e-08,1.626470759050e-07,2.280152012256e-01,4.527939123425e-06,7.510199761381e-01,3.382482263688e-03
1.240000000000e-02,3.001461788421e+02,1.496782992834e-02,1.842576944686e-08,2.068417533173e-07,2.280184045844e-01,5.648157546680e-06,7.510347550387e-01,5.759801632528e-03
1.243125000000e-02,3.001713067385e+02,1.496802669775e-02,2.382958839890e-08,2.530555352394e-07,2.280211915330e-01,6.798813436434e-06,7.510478665190e-01,8.681807886459e-03
1.246250000000e-02,3.002009511534e+02,1.496821060731e-02,3.087444389067e-08,3.099722422691e-07,2.280240773501e-01,8.192708661540e-06,7.510617374328e-01,1.289138380869e-02
1.249375000000e-02,3.002359277288e+02,1.496837555485e-02,4.005826111556e-08,3.800676212788e-07,2.280270509007e-01,9.881178215046e-06,7.510763998850e-01,1.900239887576e-02
1.252500000000e-02,3.002772002774e+02,1.496851395334e-02,5.202983622532e-08,4.663889039909e-07,2.280300964349e-01,1.192635926016e-05,7.510918847269e-01,2.793080338926e-02
1.255625000000e-02,3.003259078839e+02,1.496861640803e-02,6.763444446961e-08,5.726862371634e-07,2.280331923836e-01,1.440345163062e-05,7.511082207368e-01,4.104494236130e-02
1.257187500000e-02,3.003535539615e+02,1.496864980228e-02,7.721291014261e-08,6.350609257784e-07,2.280347484297e-01,1.583818725123e-05,7.511167180483e-01,4.984675824549e-02
1.258750000000e-02,3.003836924861e+02,1.496866863226e-02,8.824423766370e-08,7.046498017720e-07,2.280363026797e-01,1.742433718607e-05,7.511254389228e-01,6.061628093847e-02
1.260312500000e-02,3.004165495478e+02,1.496867081408e-02,1.009486558959e-07,7.822864826101e-07,2.280378493489e-01,1.917785629598e-05,7.511343857804e-01,7.380976616694e-02
1.261875000000e-02,3.004523713652e+02,1.496865402410e-02,1.155793844763e-07,8.688989633360e-07,2.280393817660e-01,2.111633834280e-05,7.511435603901e-01,8.999315316795e-02
1.263437500000e-02,3.004914271375e+02,1.496861568482e-02,1.324282538249e-07,9.655237274127e-07,2.280408923764e-01,2.325925572208e-05,7.511529643170e-01,1.098638636525e-01
1.265000000000e-02,3.005340100509e+02,1.496855292749e-02,1.518307731909e-07,1.073314475190e-06,2.280423725265e-01,2.562807804418e-05,7.511625983406e-01,1.342866511011e-01
1.266562500000e-02,3.005804405300e+02,1.496846256984e-02,1.741735241745e-07,1.193559447818e-06,2.280438124119e-01,2.824656189964e-05,7.511724629135e-01,1.643291046418e-01
1.268125000000e-02,3.006310680803e+02,1.496834108133e-02,1.999011131301e-07,1.327693366395e-06,2.280452009525e-01,3.114091145602e-05,7.511825576620e-01,2.013128872183e-01
1.271250000000e-02,3.007460625957e+02,1.496799303343e-02,2.630382593977e-07,1.642395958116e-06,2.280477866016e-01,3.784339231198e-05,7.512034331700e-01,3.021265377673e-01
1.272812500000e-02,3.008113660227e+02,1.496775665675e-02,3.017776415952e-07,1.826996893417e-06,2.280489516693e-01,4.172384422730e-05,7.512142100824e-01,3.706649522919e-01
1.274375000000e-02,3.008825829761e+02,1.496747115047e-02,3.463786883346e-07,2.032892166532e-06,2.280500061316e-01,4.601241457087e-05,7.512252079314e-01,4.551629241385e-01
1.275937500000e-02,3.009602517636e+02,1.496713065335e-02,3.977258098338e-07,2.262528712809e-06,2.280509298287e-01,5.075179208420e-05,7.512364216418e-01,5.593885878822e-01
1.277500000000e-02,3.010449599094e+02,1.496672867789e-02,4.568362356128e-07,2.518632723833e-06,2.280517000824e-01,5.598908506166e-05,7.512478448270e-01,6.879986851289e-01
1.279062500000e-02,3.011373486554e+02,1.496625804278e-02,5.248798067140e-07,2.804241119497e-06,2.280522913536e-01,6.177626986221e-05,7.512594694715e-01,8.467510883276e-01
1.279843750000e-02,3.011866852386e+02,1.496599398349e-02,5.627586091609e-07,2.959386497355e-06,2.280525091116e-01,6.489774056730e-05,7.512653540192e-01,9.398072436513e-01
1.280625000000e-02,3.012382595333e+02,1.496570912437e-02,6.034980164484e-07,3.123463119521e-06,2.280526689558e-01,6.818294454870e-05,7.512712845951e-01,1.043390248607e+00
1.282187500000e-02,3.013484282914e+02,1.496507349029e-02,6.941976832187e-07,3.479924144330e-06,2.280528017736e-01,7.526973095432e-05,7.512832785374e-01,1.286515875232e+00
1.283750000000e-02,3.014685981462e+02,1.496434245888e-02,7.985831927788e-07,3.877384160401e-06,2.280526575077e-01,8.309899911270e-05,7.512954393618e-01,1.586909097438e+00
1.284531250000e-02,3.015327749211e+02,1.496393710965e-02,8.566835565962e-07,4.093259704474e-06,2.280524662161e-01,8.732123516606e-05,7.513015767845e-01,1.763095313000e+00
1.285312500000e-02,3.015998658447e+02,1.496350298856e-02,9.191640952151e-07,4.321540080817e-06,2.280521870192e-01,9.176441487477e-05,7.513077488538e-01,1.959282048667e+00
1.286875000000e-02,3.017431899121e+02,1.496254369239e-02,1.058240130863e-06,4.817407737822e-06,2.280513465052e-01,1.013473537587e-04,7.513201889731e-01,2.419979389279e+00
