Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.102907245794e-02,2.303404368520e-01,7.586304906894e-01,3.914322089521e-12,-2.673760708582e+01
7.400000000000e-03,3.000000360997e+02,1.102389436207e-02,2.303415022217e-01,7.586346031981e-01,2.104763873281e-10,8.373717420303e-04
1.040000000000e-02,3.000004690671e+02,1.099746726058e-02,2.303469291407e-01,7.586556000988e-01,3.376651612493e-09,2.445862056745e-02
1.120000000000e-02,3.000017900345e+02,1.096059596763e-02,2.303544798076e-01,7.586849082566e-01,1.558120896132e-08,1.211702687081e-01
1.140000000000e-02,3.000030277106e+02,1.094111886640e-02,2.303584551771e-01,7.587003958973e-01,2.944879090661e-08,2.156957457428e-01
1.160000000000e-02,3.000056268999e+02,1.091297623689e-02,2.303641815740e-01,7.587227781200e-01,6.298766772341e-08,4.114143306637e-01
1.170000000000e-02,3.000079993979e+02,1.089421126775e-02,2.303679863978e-01,7.587377032224e-01,9.759793263116e-08,5.873746761291e-01
1.180000000000e-02,3.000116786934e+02,1.087127569324e-02,2.303726208972e-01,7.587559444573e-01,1.567528022121e-07,8.555740258866e-01
1.190000000000e-02,3.000173862824e+02,1.084324514270e-02,2.303782609695e-01,7.587782327438e-01,2.578514436916e-07,1.263842373288e+00
1.200000000000e-02,3.000262435396e+02,1.080899168120e-02,2.303851172623e-01,7.588054553753e-01,4.306180832150e-07,1.884649975796e+00
1.202500000000e-02,3.000292220474e+02,1.079924031678e-02,2.303870600743e-01,7.588132009873e-01,4.929511215584e-07,2.090430611902e+00
1.205000000000e-02,3.000326119461e+02,1.078894816577e-02,2.303891055841e-01,7.588213735511e-01,5.663305489431e-07,2.322717915683e+00
1.210000000000e-02,3.000407972330e+02,1.076665245200e-02,2.303935196865e-01,7.588390676654e-01,7.520876820671e-07,2.877085456455e+00
1.215000000000e-02,3.000512466360e+02,1.074188587621e-02,2.303983955109e-01,7.588587045507e-01,1.003658549429e-06,3.574487772523e+00
1.220000000000e-02,3.000645889757e+02,1.071437624207e-02,2.304037758905e-01,7.588804900742e-01,1.344342099885e-06,4.451557480684e+00
1.222500000000e-02,3.000726462564e+02,1.069947914466e-02,2.304066719330e-01,7.588922736376e-01,1.559944361289e-06,4.974931182025e+00
1.225000000000e-02,3.000818202968e+02,1.068375785304e-02,2.304097136906e-01,7.589046971982e-01,1.813724020670e-06,5.565504149680e+00
1.230000000000e-02,3.001039864311e+02,1.064970819268e-02,2.304162520965e-01,7.589315606492e-01,2.456018573296e-06,6.973845545155e+00
1.232500000000e-02,3.001173773846e+02,1.063127174674e-02,2.304197615904e-01,7.589460777339e-01,2.862450809536e-06,7.814090360188e+00
1.235000000000e-02,3.001326287022e+02,1.061181710556e-02,2.304234393517e-01,7.589613722454e-01,3.340805270134e-06,8.762118284977e+00
1.237500000000e-02,3.001500002362e+02,1.059128861470e-02,2.304272904504e-01,7.589774819565e-01,3.903792561973e-06,9.831886624995e+00
1.240000000000e-02,3.001697884034e+02,1.056962765757e-02,2.304313195193e-01,7.589944457792e-01,4.566364806828e-06,1.103905576597e+01
1.242500000000e-02,3.001923313805e+02,1.054677250967e-02,2.304355306045e-01,7.590123036636e-01,5.346109524359e-06,1.240133202700e+01
1.245000000000e-02,3.002180150457e+02,1.052265818774e-02,2.304399269837e-01,7.590310964629e-01,6.263712302657e-06,1.393875230386e+01
1.247500000000e-02,3.002472797776e+02,1.049721629381e-02,2.304445109490e-01,7.590508657591e-01,7.343500136590e-06,1.567400895547e+01
