Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,2.190895127900e-02,-3.827484205270e-13,2.072049712549e-14,2.256689910469e-01,8.115944457569e-15,7.432449618875e-01,-8.557350719493e+03
6.400000000000e-03,3.000000000936e+02,2.190895176094e-02,9.761632580015e-13,3.296491282532e-12,2.256689940449e-01,1.183226566623e-12,7.432449721124e-01,9.564212186640e-03
1.120000000000e-02,3.000000008932e+02,2.190896632187e-02,9.763326692257e-13,3.382209375958e-12,2.256690848696e-01,3.050866133837e-12,7.432452810032e-01,-1.696993872118e-03
1.240000000000e-02,3.000000120165e+02,2.190904654253e-02,9.794060078701e-13,4.452801639620e-12,2.256695852476e-01,4.680276533166e-11,7.432469831857e-01,-1.588998427412e-03
1.265000000000e-02,3.000000442977e+02,2.190914819524e-02,9.951316325016e-13,8.670934180875e-12,2.256702193196e-01,2.063985060243e-10,7.432491411872e-01,-1.489947857945e-03
1.290000000000e-02,3.000002204852e+02,2.190942786861e-02,1.138611101683e-12,3.906361289574e-11,2.256719640325e-01,1.271403228413e-09,7.432550832741e-01,-1.069590652021e-03
1.300000000000e-02,3.000005109186e+02,2.190967669172e-02,1.522370109845e-12,1.040369532322e-10,2.256735168128e-01,3.388800179500e-09,7.432603774510e-01,-4.471119004450e-04
1.310000000000e-02,3.000013195072e+02,2.191009914069e-02,3.153067963767e-12,3.303013648294e-10,2.256761548484e-01,1.030961553171e-08,7.432693841044e-01,1.172868121417e-03
1.320000000000e-02,3.000035714454e+02,2.191081526491e-02,1.008176550142e-11,1.118177773054e-09,2.256806332846e-01,3.292843106928e-08,7.432847032337e-01,5.469355959348e-03
1.325000000000e-02,3.000062056533e+02,2.191135874167e-02,2.198757451966e-11,2.245438220891e-09,2.256840404019e-01,6.347622461375e-08,7.432963859133e-01,1.049057287788e-02
1.330000000000e-02,3.000111938773e+02,2.191208785180e-02,5.323106474267e-11,4.771413584954e-09,2.256886267917e-01,1.286611504606e-07,7.433121534968e-01,2.042999334635e-02
1.332500000000e-02,3.000153605396e+02,2.191254450216e-02,8.788332258955e-11,7.209754452746e-09,2.256915117503e-01,1.889701074250e-07,7.433221013587e-01,2.974515643227e-02
1.335000000000e-02,3.000213910916e+02,2.191307669674e-02,1.506741500132e-10,1.116062386944e-08,2.256948893224e-01,2.834641950129e-07,7.433337816148e-01,4.492340323349e-02
1.337500000000e-02,3.000301209499e+02,2.191369528711e-02,2.644477876650e-10,1.756195811120e-08,2.256988393002e-01,4.315132751142e-07,7.433474909663e-01,7.101559324777e-02
1.340000000000e-02,3.000427610969e+02,2.191441174337e-02,4.705881832589e-10,2.793301674382e-08,2.257034520300e-01,6.634554052788e-07,7.433635740255e-01,1.184470575450e-01
1.341250000000e-02,3.000512055324e+02,2.191481097688e-02,6.364210182705e-10,3.553048135927e-08,2.257060445771e-01,8.287147411629e-07,7.433726557146e-01,1.583015193947e-01
1.342500000000e-02,3.000615432658e+02,2.191523949251e-02,8.695611899803e-10,4.548329791721e-08,2.257088483479e-01,1.040786980547e-06,7.433825171230e-01,2.156069301923e-01
1.345000000000e-02,3.000891775935e+02,2.191618746721e-02,1.619610049094e-09,7.464178175226e-08,2.257151326156e-01,1.645072076031e-06,7.434047684636e-01,4.102969916097e-01
1.346250000000e-02,3.001076483373e+02,2.191670851205e-02,2.222915034966e-09,9.599919822530e-08,2.257186452757e-01,2.075557664634e-06,7.434173115959e-01,5.859564216736e-01
1.347500000000e-02,3.001302692943e+02,2.191726090587e-02,3.070969927967e-09,1.239740470282e-07,2.257224255391e-01,2.627904111141e-06,7.434309111594e-01,8.488941355238e-01
1.348750000000e-02,3.001579762536e+02,2.191784351046e-02,4.263006630729e-09,1.606149688503e-07,2.257264856525e-01,3.336569868171e-06,7.434456476250e-01,1.245844279132e+00
1.350000000000e-02,3.001919170098e+02,2.191845402866e-02,5.938452082147e-09,2.086039410993e-07,2.257308357239e-01,4.245738552497e-06,7.434616051603e-01,1.849090434489e+00
1.350625000000e-02,3.002117524902e+02,2.191876830790e-02,7.030997887605e-09,2.381724520354e-07,2.257331219772e-01,4.796789468498e-06,7.434700748802e-01,2.268793941573e+00
1.351250000000e-02,3.002338215499e+02,2.191908748689e-02,8.345023410890e-09,2.723185153459e-07,2.257354826689e-01,5.425766374721e-06,7.434788887475e-01,2.792440839352e+00
1.352500000000e-02,3.002854195208e+02,2.191973757598e-02,1.177177862509e-08,3.564603435168e-07,2.257404262968e-01,6.950391414001e-06,7.434975821307e-01,4.238165131204e+00
1.353125000000e-02,3.003155809823e+02,2.192006578237e-02,1.400606402369e-08,4.082986252720e-07,2.257430070671e-01,7.874349860995e-06,7.435074874495e-01,5.250764982657e+00
1.353750000000e-02,3.003491442788e+02,2.192039374876e-02,1.669299613064e-08,4.681564145957e-07,2.257456574689e-01,8.928852836687e-06,7.435177819674e-01,6.519882610434e+00
1.354375000000e-02,3.003864947220e+02,2.192071947062e-02,1.992417002847e-08,5.372723312796e-07,2.257483742669e-01,1.013230375866e-05,7.435284765673e-01,8.112828187502e+00
1.355000000000e-02,3.004280614864e+02,2.192104058364e-02,2.380968139697e-08,6.170757782668e-07,2.257511531578e-01,1.150569027234e-05,7.435395817737e-01,1.011441687308e+01
1.355625000000e-02,3.004743226278e+02,2.192135431103e-02,2.848185233085e-08,7.092161895373e-07,2.257539885859e-01,1.307294455229e-05,7.435511076264e-01,1.263198673959e+01
1.356250000000e-02,3.005258106771e+02,2.192165740362e-02,3.409970392071e-08,8.155967246033e-07,2.257568735300e-01,1.486135317292e-05,7.435630635345e-01,1.580161198141e+01
1.356875000000e-02,3.005831188767e+02,2.192194607165e-02,4.085432409575e-08,9.384130754631e-07,2.257597992578e-01,1.690202319417e-05,7.435754581077e-01,1.979598160034e+01
1.357500000000e-02,3.006469081303e+02,2.192221590733e-02,4.897530836682e-08,1.080198148741e-06,2.257627550417e-01,1.923041195213e-05,7.435882989629e-01,2.483445704760e+01
1.358125000000e-02,3.007179147487e+02,2.192246179686e-02,5.873848583808e-08,1.243873495930e-06,2.257657278325e-01,2.188692898407e-05,7.436015925025e-01,3.119594239679e+01
1.358750000000e-02,3.007969590812e+02,2.192267782053e-02,7.047518420104e-08,1.432808489728e-06,2.257687018826e-01,2.491761955825e-05,7.436153436600e-01,3.923537628164e+01
1.359375000000e-02,3.008849551313e+02,2.192285713935e-02,8.458333659020e-08,1.650888386168e-06,2.257716583128e-01,2.837494042827e-05,7.436295556109e-01,4.940488954693e+01
1.360000000000e-02,3.009829212686e+02,2.192299186659e-02,1.015407915646e-07,1.902592572387e-06,2.257745746129e-01,3.231863969449e-05,7.436442294422e-01,6.228098186075e+01
1.360625000000e-02,3.010919921562e+02,2.192307292216e-02,1.219212567105e-07,2.193084480373e-06,2.257774240695e-01,3.681675403533e-05,7.436593637786e-01,7.859948238078e+01
1.361250000000e-02,3.012134320300e+02,2.192308986784e-02,1.464133883131e-07,2.528314849898e-06,2.257801751064e-01,4.194673806939e-05,7.436749543572e-01,9.930062695417e+01
1.361875000000e-02,3.013486494753e+02,2.192303072075e-02,1.758436363743e-07,2.915140250905e-06,2.257827905289e-01,4.779674222405e-05,7.436909935475e-01,1.255874276126e+02
1.362500000000e-02,3.014992138643e+02,2.192288174375e-02,2.112035684228e-07,3.361459029038e-06,2.257852266672e-01,5.446705721112e-05,7.437074698445e-01,1.590019514125e+02
1.362812500000e-02,3.015809060057e+02,2.192276763580e-02,2.315552010560e-07,3.610359089999e-06,2.257863581851e-01,5.815289163429e-05,7.437158660830e-01,1.790718021764e+02
1.363125000000e-02,3.016672364421e+02,2.192262374133e-02,2.539551285087e-07,3.878380482758e-06,2.257874207599e-01,6.209680493261e-05,7.437243637882e-01,2.017727511640e+02
1.363437500000e-02,3.017584694486e+02,2.192244756504e-02,2.786087198372e-07,4.166983795385e-06,2.257884059471e-01,6.631671318324e-05,7.437329597193e-01,2.274594403613e+02
