Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.045441924650e-02,2.304742704560e-01,7.590713102917e-01,5.668768668024e-12,3.990499357895e-03
7.400000000000e-03,3.000000351942e+02,1.044778642091e-02,2.304756076838e-01,7.590766056636e-01,2.274030520346e-10,2.624287969053e-04
8.900000000000e-03,3.000001733362e+02,1.043655110523e-02,2.304778696459e-01,7.590855779040e-01,1.326898752470e-09,2.578754786006e-03
9.650000000000e-03,3.000005632525e+02,1.042048778337e-02,2.304810966829e-01,7.590984103366e-01,5.142022014070e-09,1.033222033077e-02
1.040000000000e-02,3.000021616933e+02,1.038452045806e-02,2.304883022983e-01,7.591271529653e-01,2.406709722233e-08,4.430460184600e-02
1.060000000000e-02,3.000034252246e+02,1.036740460927e-02,2.304917186824e-01,7.591408345980e-01,4.177402241931e-08,7.269000774444e-02
1.080000000000e-02,3.000057347464e+02,1.034463792625e-02,2.304962480446e-01,7.591590352653e-01,7.818538439307e-08,1.244194507061e-01
1.100000000000e-02,3.000099578942e+02,1.031435841183e-02,2.305022464049e-01,7.591832410772e-01,1.530536881206e-07,2.183544002111e-01
1.120000000000e-02,3.000176844491e+02,1.027409342949e-02,2.305101793009e-01,7.592154183029e-01,3.069783902757e-07,3.885074910403e-01
1.125000000000e-02,3.000206183892e+02,1.026195292109e-02,2.305125583381e-01,7.592251155113e-01,3.708620343883e-07,4.526131717249e-01
1.130000000000e-02,3.000241617107e+02,1.024881236297e-02,2.305151252326e-01,7.592356079511e-01,4.516099198637e-07,5.294421292153e-01
1.140000000000e-02,3.000334579785e+02,1.021928598153e-02,2.305208641467e-01,7.592591686791e-01,6.770300260689e-07,7.287001196868e-01
1.150000000000e-02,3.000466229466e+02,1.018490052407e-02,2.305274974751e-01,7.592865744267e-01,1.021409341654e-06,1.007017855293e+00
1.160000000000e-02,3.000652736371e+02,1.014486092835e-02,2.305351502945e-01,7.593184320904e-01,1.547473394642e-06,1.395521150723e+00
1.165000000000e-02,3.000775162622e+02,1.012237329606e-02,2.305394090814e-01,7.593362916883e-01,1.914593016001e-06,1.647483400672e+00
1.170000000000e-02,3.000923146252e+02,1.009803931410e-02,2.305439820063e-01,7.593555861193e-01,2.378523715998e-06,1.948999598236e+00
1.175000000000e-02,3.001102049592e+02,1.007170864276e-02,2.305488863172e-01,7.593764228167e-01,2.964768419736e-06,2.309775188282e+00
1.180000000000e-02,3.001318368088e+02,1.004321895553e-02,2.305541385629e-01,7.593989151505e-01,3.705536673714e-06,2.741406363581e+00
1.185000000000e-02,3.001579972059e+02,1.001239503903e-02,2.305597539908e-01,7.594231821582e-01,4.641503143279e-06,3.257780180021e+00
1.190000000000e-02,3.001896400693e+02,9.979047838731e-03,2.305657457527e-01,7.594493480611e-01,5.824024816413e-06,3.875541562651e+00
1.195000000000e-02,3.002279219715e+02,9.942973450757e-03,2.305721238600e-01,7.594775415024e-01,7.317935441271e-06,4.614663643376e+00
1.200000000000e-02,3.002742456742e+02,9.903952061389e-03,2.305788938205e-01,7.595078944254e-01,9.205065801709e-06,5.499147281889e+00
1.202500000000e-02,3.003010599881e+02,9.883246511959e-03,2.305824251006e-01,7.595239319596e-01,1.033493927690e-05,6.006850581491e+00
1.205000000000e-02,3.003306955330e+02,9.861696693939e-03,2.305860518331e-01,7.595405687388e-01,1.161343689894e-05,6.564511556564e+00
1.207500000000e-02,3.003634513088e+02,9.839268820010e-03,2.305897715998e-01,7.595578213333e-01,1.306006129063e-05,7.177168356423e+00
1.210000000000e-02,3.003996582995e+02,9.815927821033e-03,2.305935810465e-01,7.595757059639e-01,1.469686365284e-05,7.850348509383e+00
1.212500000000e-02,3.004396829317e+02,9.791637305876e-03,2.305974757311e-01,7.595942383605e-01,1.654877439935e-05,8.590168317521e+00
1.215000000000e-02,3.004839309117e+02,9.766359521119e-03,2.306014499507e-01,7.596134336000e-01,1.864397612377e-05,9.403405396956e+00
1.217500000000e-02,3.005328514823e+02,9.740055310830e-03,2.306054965428e-01,7.596333059203e-01,2.101432418446e-05,1.029758053604e+01
1.220000000000e-02,3.005869421451e+02,9.712684076612e-03,2.306096066598e-01,7.596538685084e-01,2.369582082048e-05,1.128105505019e+01
