Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,1.618059867017e-02,-1.129594961122e-12,1.000150852516e-13,2.275620644217e-01,3.276129973723e-12,7.494798528180e-01,1.360285806227e+03
8.800000000000e-03,3.000000232712e+02,1.618068856268e-02,3.999727904953e-13,9.073553520919e-12,2.275628077246e-01,2.716129793793e-10,7.494827771678e-01,2.518652243128e-03
1.120000000000e-02,3.000003022319e+02,1.618110069826e-02,1.669279234922e-12,1.050066766065e-10,2.275662168258e-01,4.137243042967e-09,7.494962108868e-01,2.567207695393e-04
1.180000000000e-02,3.000011776602e+02,1.618163868361e-02,8.341252589323e-12,4.953454490385e-10,2.275706734789e-01,1.859226575000e-08,7.495138186731e-01,2.849491474534e-04
1.210000000000e-02,3.000031337015e+02,1.618224573436e-02,3.171697324254e-11,1.585238969240e-09,2.275757196562e-01,5.608004580793e-08,7.495338208222e-01,3.823491448461e-04
1.225000000000e-02,3.000058094637e+02,1.618273727877e-02,7.850891221096e-11,3.379246307488e-09,2.275798295504e-01,1.140595248304e-07,7.495501743841e-01,5.237841211280e-04
1.240000000000e-02,3.000115851407e+02,1.618342734335e-02,2.189758549879e-10,7.914009839211e-09,2.275856503836e-01,2.529306894325e-07,7.495734369107e-01,8.436947642503e-04
1.243125000000e-02,3.000136311546e+02,1.618360503728e-02,2.836421406494e-10,9.730906710156e-09,2.275871647634e-01,3.062530968494e-07,7.495795171778e-01,9.636921784419e-04
1.246250000000e-02,3.000161715644e+02,1.618379661548e-02,3.752798614038e-10,1.212607445920e-08,2.275888073613e-01,3.750738016416e-07,7.495861295950e-01,1.117438837951e-03
1.252500000000e-02,3.000230950981e+02,1.618422359749e-02,6.731925890279e-10,1.920282150786e-08,2.275925069737e-01,5.727089407639e-07,7.496010865752e-01,1.564877123321e-03
1.258750000000e-02,3.000333693119e+02,1.618471290156e-02,1.219554307328e-09,3.078292594600e-08,2.275968215083e-01,8.851931067943e-07,7.496186464465e-01,2.319437928221e-03
1.265000000000e-02,3.000486207131e+02,1.618526821089e-02,2.221495300426e-09,4.973078388087e-08,2.276018387782e-01,1.379228572449e-06,7.496392447791e-01,3.670915284947e-03
1.268125000000e-02,3.000590192023e+02,1.618557067988e-02,3.035796029075e-09,6.372582187162e-08,2.276046449289e-01,1.733887874726e-06,7.496508711751e-01,4.787284310991e-03
1.271250000000e-02,3.000719402072e+02,1.618588850264e-02,4.189547374487e-09,8.217207908830e-08,2.276076656872e-01,2.191548171364e-06,7.496634887217e-01,6.415968861051e-03
1.274375000000e-02,3.000879977972e+02,1.618621983037e-02,5.824195248065e-09,1.064844411517e-07,2.276109104895e-01,2.782100114276e-06,7.496771745616e-01,8.851296471552e-03
1.277500000000e-02,3.001079562484e+02,1.618656174300e-02,8.140086861909e-09,1.385270899842e-07,2.276143867865e-01,3.544096963547e-06,7.496920097009e-01,1.257799190227e-02
1.279062500000e-02,3.001197546320e+02,1.618673503461e-02,9.660019075566e-09,1.583694625201e-07,2.276162133230e-01,4.008059850880e-06,7.496998902034e-01,1.519577348170e-02
1.280625000000e-02,3.001329875218e+02,1.618690871126e-02,1.149662320310e-08,1.813657550202e-07,2.276180987052e-01,4.539353371308e-06,7.497080957142e-01,1.851849528169e-02
1.283750000000e-02,3.001642835106e+02,1.618725419770e-02,1.631726386590e-08,2.383188465936e-07,2.276220443360e-01,5.833126727592e-06,7.497255143048e-01,2.804642901312e-02
1.285312500000e-02,3.001827890323e+02,1.618742330169e-02,1.948081048666e-08,2.735841409603e-07,2.276241020715e-01,6.620802004369e-06,7.497347526982e-01,3.493529522137e-02
1.286875000000e-02,3.002035483373e+02,1.618758767798e-02,2.330308465057e-08,3.144512579332e-07,2.276262132697e-01,7.522699639448e-06,7.497443604376e-01,4.383701234793e-02
1.288437500000e-02,3.002268376729e+02,1.618774538803e-02,2.792139468841e-08,3.618107290307e-07,2.276283746923e-01,8.555389928417e-06,7.497543484476e-01,5.538416436320e-02
