Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,9.875466613417e-03,2.306089732907e-01,7.595155598444e-01,2.506185082355e-10,-2.282041362011e-01
7.400000000000e-03,3.000006444360e+02,9.838135853240e-03,2.306163132566e-01,7.595455437925e-01,7.071640176118e-09,4.675491495781e-04
8.900000000000e-03,3.000024654753e+02,9.791999144278e-03,2.306253509111e-01,7.595826187641e-01,3.107399980080e-08,4.010770195329e-03
9.275000000000e-03,3.000041631651e+02,9.768085780187e-03,2.306300157335e-01,7.596018405334e-01,5.775811135511e-08,8.117066221384e-03
9.462500000000e-03,3.000057075875e+02,9.752281110903e-03,2.306330883897e-01,7.596145453165e-01,8.489684005356e-08,1.198460418050e-02
9.650000000000e-03,3.000080963262e+02,9.733087006362e-03,2.306368076770e-01,7.596299741316e-01,1.307416528173e-07,1.803925953303e-02
9.837500000000e-03,3.000117919549e+02,9.709778251562e-03,2.306413057473e-01,7.596487071040e-01,2.081819097005e-07,2.749342618784e-02
1.002500000000e-02,3.000175113460e+02,9.681475297460e-03,2.306467396892e-01,7.596714448438e-01,3.389833934178e-07,4.222878135795e-02
1.021250000000e-02,3.000263662263e+02,9.647111846717e-03,2.306532950829e-01,7.596990311718e-01,5.598955202531e-07,6.516300684968e-02
1.040000000000e-02,3.000400820722e+02,9.605395864095e-03,2.306611893496e-01,7.597324784090e-01,9.329538417568e-07,1.008155196466e-01
1.045000000000e-02,3.000450123567e+02,9.592764459954e-03,2.306635623119e-01,7.597425934056e-01,1.075842921772e-06,1.136653044556e-01
1.050000000000e-02,3.000506655146e+02,9.579413060890e-03,2.306660603038e-01,7.597532770172e-01,1.244972239259e-06,1.283733151036e-01
1.060000000000e-02,3.000644604303e+02,9.550428811491e-03,2.306714481661e-01,7.597764402822e-01,1.676364615223e-06,1.641507828475e-01
1.070000000000e-02,3.000823078435e+02,9.518144123669e-03,2.306773923109e-01,7.598021886515e-01,2.266120814989e-06,2.102937761493e-01
1.075000000000e-02,3.000931993059e+02,9.500623621618e-03,2.306805893665e-01,7.598161344507e-01,2.642198763921e-06,2.383797418451e-01
1.080000000000e-02,3.001056931015e+02,9.482106726472e-03,2.306839441731e-01,7.598308495685e-01,3.087287272861e-06,2.705007337118e-01
1.085000000000e-02,3.001200262053e+02,9.462537294592e-03,2.306874615753e-01,7.598463725919e-01,3.614035871572e-06,3.072331017581e-01
1.090000000000e-02,3.001364708933e+02,9.441856092621e-03,2.306911459626e-01,7.598627433253e-01,4.237408571863e-06,3.492350051762e-01
1.095000000000e-02,3.001553400505e+02,9.420000638770e-03,2.306950011101e-01,7.598800026844e-01,4.975106076382e-06,3.972596790182e-01
1.100000000000e-02,3.001769932879e+02,9.396905037851e-03,2.306990299843e-01,7.598981925533e-01,5.848064605937e-06,4.521696551421e-01
1.105000000000e-02,3.002018439924e+02,9.372499810184e-03,2.307032345078e-01,7.599173555979e-01,6.881045119145e-06,5.149533465299e-01
1.110000000000e-02,3.002303674526e+02,9.346711714604e-03,2.307076152749e-01,7.599375350270e-01,8.103329130800e-06,5.867444431884e-01
1.115000000000e-02,3.002631102283e+02,9.319463565865e-03,2.307121712085e-01,7.599587742916e-01,9.549540182752e-06,6.688446502587e-01
1.120000000000e-02,3.003007009572e+02,9.290674046924e-03,2.307168991460e-01,7.599811167095e-01,1.126061334854e-05,7.627504569887e-01
