Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,1.435162342421e-02,1.062049393727e-11,1.633804879669e-14,2.281664792714e-01,9.292065438546e-13,7.514705071120e-01,5.103318542422e+04
4.400000000000e-03,3.000000020417e+02,1.435164409911e-02,1.565829924202e-12,4.596360770155e-13,2.281666700644e-01,2.385987014029e-11,7.514712996000e-01,-2.529191717528e-03
8.800000000000e-03,3.000000479233e+02,1.435181894753e-02,1.713643162055e-12,1.182242607599e-11,2.281682836398e-01,6.519974839599e-10,7.514780088951e-01,7.148959256726e-04
1.000000000000e-02,3.000002259726e+02,1.435209264690e-02,2.662886354052e-12,6.839667476056e-11,2.281708103652e-01,3.510246169210e-09,7.514885326040e-01,6.137271996244e-04
1.030000000000e-02,3.000004283603e+02,1.435224768191e-02,4.333822489845e-12,1.477537262919e-10,2.281722431985e-01,7.232491632403e-09,7.514945119463e-01,5.899743748806e-04
1.060000000000e-02,3.000009180521e+02,1.435248073106e-02,1.004097883048e-11,3.734038531947e-10,2.281744008532e-01,1.722017632610e-08,7.515035338224e-01,5.698027525530e-04
1.090000000000e-02,3.000021036187e+02,1.435283024730e-02,2.954951424449e-11,1.015297362853e-09,2.281776478371e-01,4.402903990098e-08,7.515171448759e-01,5.544648018167e-04
1.120000000000e-02,3.000049754812e+02,1.435335209447e-02,9.620909145123e-11,2.840648906929e-09,2.281825273294e-01,1.159667686832e-07,7.515376677186e-01,5.538042052662e-04
1.127500000000e-02,3.000063320624e+02,1.435352182332e-02,1.380528997501e-10,3.822941442620e-09,2.281841276049e-01,1.528766244231e-07,7.515444247315e-01,5.602500385826e-04
1.135000000000e-02,3.000081715277e+02,1.435371135446e-02,2.051800915512e-10,5.257978113527e-09,2.281859256430e-01,2.053187396771e-07,7.515520361721e-01,5.721844819099e-04
1.142500000000e-02,3.000106661348e+02,1.435392250147e-02,3.128713010706e-10,7.354492014676e-09,2.281879445502e-01,2.798313540810e-07,7.515606087675e-01,5.919990816095e-04
1.150000000000e-02,3.000140496328e+02,1.435415698882e-02,4.856275983777e-10,1.041718312866e-08,2.281902093229e-01,3.856956766458e-07,7.515702611083e-01,6.234093000829e-04
1.157500000000e-02,3.000186395747e+02,1.435441637921e-02,7.627668499153e-10,1.489140518702e-08,2.281927471776e-01,5.361058498832e-07,7.515811262988e-01,6.724375395096e-04
1.165000000000e-02,3.000248670780e+02,1.435470181618e-02,1.207325839521e-09,2.142719603871e-08,2.281955868135e-01,7.497889799239e-07,7.515933514077e-01,7.485831961243e-04
1.172500000000e-02,3.000333182051e+02,1.435501380849e-02,1.920452192034e-09,3.097455326366e-08,2.281987584887e-01,1.053363986600e-06,7.516071005255e-01,8.688515674849e-04
1.180000000000e-02,3.000447890679e+02,1.435535172253e-02,3.064288705921e-09,4.491985648533e-08,2.282022924588e-01,1.484605055961e-06,7.516225532867e-01,1.062477296623e-03
1.183750000000e-02,3.000520624560e+02,1.435552952869e-02,3.895332412760e-09,5.430198456832e-08,2.282042061902e-01,1.768248120678e-06,7.516309934450e-01,1.205420410787e-03
1.187500000000e-02,3.000606366220e+02,1.435571229823e-02,4.977314444011e-09,6.584471129023e-08,2.282062224755e-01,2.111521882378e-06,7.516399496435e-01,1.394676283882e-03
1.191250000000e-02,3.000707451585e+02,1.435589905253e-02,6.386021797077e-09,8.004573108689e-08,2.282083438813e-01,2.526965344469e-06,7.516494506925e-01,1.650036274990e-03
1.195000000000e-02,3.000826634225e+02,1.435608846613e-02,8.220021327420e-09,9.751639077971e-08,2.282105721320e-01,3.029725871502e-06,7.516595258395e-01,1.995538839700e-03
1.198750000000e-02,3.000967168775e+02,1.435627882217e-02,1.060772809198e-08,1.190096283426e-07,2.282129081363e-01,3.638157222897e-06,7.516702057310e-01,2.461389931600e-03
1.202500000000e-02,3.001132892352e+02,1.435646788644e-02,1.371613009156e-08,1.454501657537e-07,2.282153514047e-01,4.374426866329e-06,7.516815211078e-01,3.108610584049e-03
1.206250000000e-02,3.001328342174e+02,1.435665282915e-02,1.776277199372e-08,1.779768378055e-07,2.282178999823e-01,5.265392592481e-06,7.516935038452e-01,4.026951594960e-03
1.210000000000e-02,3.001558868432e+02,1.435683005193e-02,2.303049496043e-08,2.179880422696e-07,2.282205496390e-01,6.343485826536e-06,7.517061852704e-01,5.327566561974e-03
1.211875000000e-02,3.001689653389e+02,1.435691408006e-02,2.626062822813e-08,2.414472915446e-07,2.282219098226e-01,6.967468946956e-06,7.517128002685e-01,6.178825582673e-03
1.213750000000e-02,3.001832181480e+02,1.435699399857e-02,2.997803593645e-08,2.676050668407e-07,2.282232916554e-01,7.656962354688e-06,7.517196038410e-01,7.204024983809e-03
1.217500000000e-02,3.002155662174e+02,1.435713902439e-02,3.909458285522e-08,3.289440706627e-07,2.282261152644e-01,9.253024731411e-06,7.517337878666e-01,9.914362774544e-03
