Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.871972137518e-02,2.285492223027e-01,7.527310563315e-01,6.114413191302e-15,2.345503294117e+01
6.400000000000e-03,3.000000001119e+02,1.871971651259e-02,2.285492235368e-01,7.527310599558e-01,1.814553839890e-12,5.714548930048e-03
1.120000000000e-02,3.000000115035e+02,1.871941414006e-02,2.285493004980e-01,7.527312853537e-01,1.284872582786e-11,1.464863887375e-03
1.280000000000e-02,3.000003880837e+02,1.871459621603e-02,2.285505257667e-01,7.527348774230e-01,5.271252731226e-10,5.924981471612e-02
1.340000000000e-02,3.000052972261e+02,1.868373237299e-02,2.285583614342e-01,7.527578951087e-01,1.007004274812e-08,8.780242349534e-01
1.355000000000e-02,3.000206592668e+02,1.863373601385e-02,2.285710170964e-01,7.527951905498e-01,5.204691207076e-08,3.671995461952e+00
1.360000000000e-02,3.000415184670e+02,1.859273729294e-02,2.285813531404e-01,7.528257721146e-01,1.280283367858e-07,8.242019616738e+00
1.362500000000e-02,3.000639783584e+02,1.856102296968e-02,2.285893130327e-01,7.528494191571e-01,2.291313389210e-07,1.420738071138e+01
1.365000000000e-02,3.001037246565e+02,1.851775299193e-02,2.286001181499e-01,7.528816584598e-01,4.421559746712e-07,2.672542003319e+01
1.366250000000e-02,3.001350767014e+02,1.849020981920e-02,2.286069555252e-01,7.529021582723e-01,6.370832234181e-07,3.872773985935e+01
1.367500000000e-02,3.001785102602e+02,1.845765741986e-02,2.286149895417e-01,7.529263571146e-01,9.398279198237e-07,5.773960104492e+01
1.368750000000e-02,3.002386925261e+02,1.841919059651e-02,2.286244136801e-01,7.529549040540e-01,1.409943200314e-06,8.836117454243e+01
1.370000000000e-02,3.003221001524e+02,1.837374335649e-02,2.286354443429e-01,7.529885515157e-01,2.139795488108e-06,1.384270036385e+02
1.370625000000e-02,3.003758814109e+02,1.834792982598e-02,2.286416504815e-01,7.530076152181e-01,2.655900989022e-06,1.759337816425e+02
1.371250000000e-02,3.004400519344e+02,1.831977942504e-02,2.286483634906e-01,7.530283589762e-01,3.314444282603e-06,2.251792387519e+02
1.371875000000e-02,3.005166245741e+02,1.828908333094e-02,2.286556143003e-01,7.530509193680e-01,4.154638311688e-06,2.901854163489e+02
1.372500000000e-02,3.006080034803e+02,1.825561472711e-02,2.286634326102e-01,7.530754408928e-01,5.226444912345e-06,3.763920498070e+02
1.372812500000e-02,3.006603210827e+02,1.823774764989e-02,2.286675646714e-01,7.530884947966e-01,5.873130700331e-06,4.302505514239e+02
1.373125000000e-02,3.007177001124e+02,1.821907530081e-02,2.286718494906e-01,7.531021073442e-01,6.608873360985e-06,4.927144142973e+02
1.373750000000e-02,3.008491181989e+02,1.817921000075e-02,2.286808843683e-01,7.531310678706e-01,8.383990655794e-06,6.479700362479e+02
1.374062500000e-02,3.009243689398e+02,1.815793257555e-02,2.286856383517e-01,7.531464632168e-01,9.454717029114e-06,7.457238810726e+02
1.374375000000e-02,3.010069067558e+02,1.813569974883e-02,2.286905509702e-01,7.531625001004e-01,1.067261479978e-05,8.597050688082e+02
1.374687500000e-02,3.010974391121e+02,1.811246974563e-02,2.286956216420e-01,7.531791995947e-01,1.205781521789e-05,9.928546688630e+02
1.375000000000e-02,3.011967422446e+02,1.808819910533e-02,2.287008486878e-01,7.531965826588e-01,1.363318053705e-05,1.148668615705e+03
1.375312500000e-02,3.013056678211e+02,1.806284263229e-02,2.287062291326e-01,7.532146699955e-01,1.542466915425e-05,1.331329331183e+03
1.375625000000e-02,3.014251502370e+02,1.803635334768e-02,2.287117584787e-01,7.532334818874e-01,1.746174828803e-05,1.545865332686e+03
1.375937500000e-02,3.015562146018e+02,1.800868244307e-02,2.287174304439e-01,7.532530380067e-01,1.977786009143e-05,1.798348820288e+03
1.376250000000e-02,3.016999854791e+02,1.797977923638e-02,2.287232366633e-01,7.532733571959e-01,2.241094772477e-05,2.096143278753e+03
1.376562500000e-02,3.018576964457e+02,1.794959113069e-02,2.287291663459e-01,7.532944572178e-01,2.540404863710e-05,2.448216340502e+03
1.376875000000e-02,3.020307005406e+02,1.791806357692e-02,2.287352058842e-01,7.533163544687e-01,2.880596305747e-05,2.865537739282e+03
1.377187500000e-02,3.022204816798e+02,1.788514004095e-02,2.287413384061e-01,7.533390636529e-01,3.267200650831e-05,3.361588546295e+03
1.377500000000e-02,3.024286671153e+02,1.785076197639e-02,2.287475432654e-01,7.533625974127e-01,3.706485600761e-05,3.953016666035e+03
1.377812500000e-02,3.026570410251e+02,1.781486880395e-02,2.287537954599e-01,7.533869659113e-01,4.205550051890e-05,4.660485761134e+03
1.378125000000e-02,3.029075593204e+02,1.777739789876e-02,2.287600649697e-01,7.534121763621e-01,4.772430712497e-05,5.509781863510e+03
1.378437500000e-02,3.031823657636e+02,1.773828458693e-02,2.287663160049e-01,7.534382325009e-01,5.416221532672e-05,6.533266190034e+03
1.378750000000e-02,3.034838094916e+02,1.769746215548e-02,2.287725061838e-01,7.534651341045e-01,6.147207279012e-05,7.771797642617e+03
1.378906250000e-02,3.036454860533e+02,1.767638320310e-02,2.287755594881e-01,7.534789006647e-01,6.549806719986e-05,8.490184338971e+03
1.379062500000e-02,3.038149951936e+02,1.765484593327e-02,2.287785738390e-01,7.534928758117e-01,6.979604411552e-05,9.284059396883e+03
1.379218750000e-02,3.039927147157e+02,1.763284125708e-02,2.287815409162e-01,7.535070576833e-01,7.438407776786e-05,1.016248464552e+04
1.379375000000e-02,3.041790403477e+02,1.761035996224e-02,2.287844517045e-01,7.535214439838e-01,7.928140890426e-05,1.113572006741e+04
1.379531250000e-02,3.043743865538e+02,1.758739271548e-02,2.287872964448e-01,7.535360319540e-01,8.450851605714e-05,1.221540816777e+04
1.379687500000e-02,3.045791873782e+02,1.756393006512e-02,2.287900645816e-01,7.535508183391e-01,9.008719074062e-05,1.341478717324e+04
1.379843750000e-02,3.047938973208e+02,1.753996244416e-02,2.287927447075e-01,7.535657993556e-01,9.604061665147e-05,1.474893862901e+04
