Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,3.439143834662e-02,-2.279266281385e-12,2.924123277197e-11,2.248991259558e-01,5.378032866092e-10,7.407093883873e-01,-4.124075194845e+02
6.400000000000e-03,3.000001991199e+02,3.439140795355e-02,8.775226398577e-11,1.083893229957e-09,2.248990412575e-01,1.829973633714e-08,7.407090370360e-01,6.593653572216e-03
9.600000000000e-03,3.000027904853e+02,3.439121849131e-02,1.614254234288e-09,1.573404865728e-08,2.248986354334e-01,2.470950925180e-07,7.407075560477e-01,7.690912954300e-05
1.120000000000e-02,3.000203219436e+02,3.439037301597e-02,1.593618870634e-08,1.221312103180e-07,2.248972849768e-01,1.778309253201e-06,7.407038935390e-01,8.171119148186e-04
1.160000000000e-02,3.000475834205e+02,3.438928508686e-02,4.601676849954e-08,2.986194037962e-07,2.248958045745e-01,4.136371886963e-06,7.407012681143e-01,2.641877344487e-03
1.180000000000e-02,3.000825543745e+02,3.438798930940e-02,9.444818118474e-08,5.360252706780e-07,2.248940932760e-01,7.140260423192e-06,7.406990766606e-01,6.254053989525e-03
1.190000000000e-02,3.001137242023e+02,3.438687729833e-02,1.455408213462e-07,7.550379780526e-07,2.248926134822e-01,9.804312647237e-06,7.406975627168e-01,1.076063300797e-02
1.200000000000e-02,3.001611522470e+02,3.438522595417e-02,2.344321418820e-07,1.097414563122e-06,2.248903783855e-01,1.384223149573e-05,7.406956292064e-01,2.001491772655e-02
1.210000000000e-02,3.002333104222e+02,3.438276693730e-02,3.890697664053e-07,1.632596715546e-06,2.248869711990e-01,1.996185360452e-05,7.406931267570e-01,3.983100258434e-02
1.220000000000e-02,3.003430754046e+02,3.437909759688e-02,6.580385723373e-07,2.469051099267e-06,2.248817399793e-01,2.923481590246e-05,7.406898460230e-01,8.369242513369e-02
1.230000000000e-02,3.005100067895e+02,3.437361392889e-02,1.125755731076e-06,3.776112271288e-06,2.248736644561e-01,4.328237208263e-05,7.406854930978e-01,1.832018326677e-01
1.240000000000e-02,3.007637884889e+02,3.436541048714e-02,1.938781351475e-06,5.817929694164e-06,2.248611479441e-01,6.455460281720e-05,7.406796552848e-01,4.128539407443e-01
