Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.956642362110e-02,2.283520175325e-01,7.520815588450e-01,-2.222635713897e-15,-8.037592412311e+00
6.400000000000e-03,3.000000000201e+02,1.956642157749e-02,2.283520180636e-01,7.520815603590e-01,-6.939433315058e-13,-2.312308229285e-03
1.120000000000e-02,3.000000041743e+02,1.956628146079e-02,2.283520543685e-01,7.520816641676e-01,1.823111511695e-12,4.491383329913e-04
1.280000000000e-02,3.000001534302e+02,1.956382174956e-02,2.283526913782e-01,7.520834867186e-01,1.299617138266e-10,1.961579518777e-02
1.340000000000e-02,3.000022647648e+02,1.954651970362e-02,2.283571675278e-01,7.520963096898e-01,2.731594256644e-09,3.164663573489e-01
1.355000000000e-02,3.000094036787e+02,1.951601461874e-02,2.283650453030e-01,7.521189232887e-01,1.522749560727e-08,1.456258149466e+00
1.360000000000e-02,3.000197359307e+02,1.948944067313e-02,2.283718912036e-01,7.521386248737e-01,3.965531398202e-08,3.641624660182e+00
1.362500000000e-02,3.000313805378e+02,1.946811734016e-02,2.283773702905e-01,7.521544320131e-01,7.415727435462e-08,6.863586652029e+00
1.365000000000e-02,3.000527669701e+02,1.943820268373e-02,2.283850338395e-01,7.521766012351e-01,1.506227791818e-07,1.426076685853e+01
1.366250000000e-02,3.000701705666e+02,1.941872736927e-02,2.283900051419e-01,7.521910272094e-01,2.237130915570e-07,2.193218509827e+01
1.367500000000e-02,3.000948596549e+02,1.939533347106e-02,2.283959554511e-01,7.522083455677e-01,3.412200161410e-07,3.471030219761e+01
1.368750000000e-02,3.001298880718e+02,1.936723510835e-02,2.284030696448e-01,7.522291286945e-01,5.301020796277e-07,5.629858384921e+01
1.370000000000e-02,3.001795960532e+02,1.933349077654e-02,2.284115636549e-01,7.522540561599e-01,8.336754527242e-07,9.320443072585e+01
1.370625000000e-02,3.002122653032e+02,1.931407746380e-02,2.284164211511e-01,7.522683772154e-01,1.054578402775e-06,1.218276166667e+02
1.371250000000e-02,3.002517861199e+02,1.929271669559e-02,2.284217381806e-01,7.522841150696e-01,1.342510732650e-06,1.602016543722e+02
1.372500000000e-02,3.003557105939e+02,1.924357505162e-02,2.284338654279e-01,7.523202395520e-01,2.180255309865e-06,2.766542795990e+02
1.373125000000e-02,3.004240384354e+02,1.921531431267e-02,2.284407646516e-01,7.523409538719e-01,2.789591600760e-06,3.684473782559e+02
1.373750000000e-02,3.005067207582e+02,1.918422858200e-02,2.284482817243e-01,7.523636792377e-01,3.583495955241e-06,4.928490595513e+02
1.374375000000e-02,3.006067811469e+02,1.915003939669e-02,2.284564567185e-01,7.523885946982e-01,4.617718498453e-06,6.622814772217e+02
1.375000000000e-02,3.007278817354e+02,1.911244192378e-02,2.284653272026e-01,7.524158901712e-01,5.964765756859e-06,8.940572302060e+02
1.375312500000e-02,3.007979838085e+02,1.909223903190e-02,2.284700354821e-01,7.524305065462e-01,6.791044334969e-06,1.042512162513e+03
1.375625000000e-02,3.008754601311e+02,1.907103167758e-02,2.284749302644e-01,7.524458079919e-01,7.742150372923e-06,1.217546622933e+03
1.375937500000e-02,3.009610881476e+02,1.904877102885e-02,2.284800134682e-01,7.524618213702e-01,8.836863817262e-06,1.424280897401e+03
1.376250000000e-02,3.010557273485e+02,1.902540603332e-02,2.284852859840e-01,7.524785737840e-01,1.009676984292e-05,1.668836956157e+03
1.376562500000e-02,3.011603279000e+02,1.900088333948e-02,2.284907474511e-01,7.524960924332e-01,1.154667263354e-05,1.958589876115e+03
1.376875000000e-02,3.012759401672e+02,1.897514721860e-02,2.284963959980e-01,7.525144044414e-01,1.321506881830e-05,2.302474285609e+03
1.377187500000e-02,3.014037252198e+02,1.894813948813e-02,2.285022279388e-01,7.525335366515e-01,1.513468880143e-05,2.711367103762e+03
1.377500000000e-02,3.015449664150e+02,1.891979943710e-02,2.285082374219e-01,7.525535153841e-01,1.734311525981e-05,3.198572596572e+03
1.377812500000e-02,3.017010821622e+02,1.889006375477e-02,2.285144160194e-01,7.525743661540e-01,1.988348922736e-05,3.780443365869e+03
1.378125000000e-02,3.018736399804e+02,1.885886646338e-02,2.285207522533e-01,7.525961133404e-01,2.280531543565e-05,4.477181986564e+03
1.378437500000e-02,3.020643719695e+02,1.882613885648e-02,2.285272310448e-01,7.526187798041e-01,2.616537993675e-05,5.313883832247e+03
1.378750000000e-02,3.022751918222e+02,1.879180944416e-02,2.285338330780e-01,7.526423864451e-01,3.002879449461e-05,6.321904144288e+03
1.379062500000e-02,3.025082135147e+02,1.875580390691e-02,2.285405340644e-01,7.526669516941e-01,3.447018378469e-05,7.540664669693e+03
1.379375000000e-02,3.027657718192e+02,1.871804506014e-02,2.285473038947e-01,7.526924909304e-01,3.957503307280e-05,9.020061992228e+03
1.379687500000e-02,3.030504447893e+02,1.867845282719e-02,2.285541056092e-01,7.527190156482e-01,4.544121571816e-05,1.082370851129e+04
1.379843750000e-02,3.032040166964e+02,1.865793711960e-02,2.285575015437e-01,7.527326510616e-01,4.870219434818e-05,1.187633469777e+04
1.380000000000e-02,3.033656674074e+02,1.863692577215e-02,2.285608839168e-01,7.527465354411e-01,5.220576548360e-05,1.304439874047e+04
1.380156250000e-02,3.035358217932e+02,1.861540751342e-02,2.285642449394e-01,7.527606685881e-01,5.596976512185e-05,1.434242898269e+04
1.380312500000e-02,3.037149236666e+02,1.859337126682e-02,2.285675760266e-01,7.527750496631e-01,6.001321496154e-05,1.578694589861e+04
1.380468750000e-02,3.039034430839e+02,1.857080534525e-02,2.285708677886e-01,7.527896776098e-01,6.435660228045e-05,1.739688198027e+04
1.380625000000e-02,3.041018715878e+02,1.854769825549e-02,2.285741099698e-01,7.528045505872e-01,6.902177351685e-05,1.919389203462e+04
1.380781250000e-02,3.043107267729e+02,1.852403819925e-02,2.285772913518e-01,7.528196662974e-01,7.403215535720e-05,2.120286480684e+04
1.380937500000e-02,3.045305527238e+02,1.849981320547e-02,2.285803996909e-01,7.528350218404e-01,7.941282770146e-05,2.345245642261e+04
1.381093750000e-02,3.047619212966e+02,1.847501113414e-02,2.285834216390e-01,7.528506136682e-01,8.519063369954e-05,2.597573758488e+04
1.381250000000e-02,3.050054334543e+02,1.844961968098e-02,2.285863426584e-01,7.528664375367e-01,9.139429626760e-05,2.881096325777e+04
1.381406250000e-02,3.052617206557e+02,1.842362638255e-02,2.285891469313e-01,7.528824884548e-01,9.805454135659e-05,3.200249080348e+04
1.381562500000e-02,3.055314462995e+02,1.839701862224e-02,2.285918172631e-01,7.528987606318e-01,1.052042282417e-04,3.560187842361e+04
1.381718750000e-02,3.058153072241e+02,1.836978363691e-02,2.285943349785e-01,7.529152474216e-01,1.128784870944e-04,3.966920308802e+04
1.381875000000e-02,3.061140352635e+02,1.834190852438e-02,2.285966798117e-01,7.529319412647e-01,1.211148640909e-04,4.427464626708e+04
1.382031250000e-02,3.064283988608e+02,1.831338025172e-02,2.285988297880e-01,7.529488336286e-01,1.299534742945e-04,4.950040716201e+04
1.382187500000e-02,3.067592047381e+02,1.828418566448e-02,2.286007610992e-01,7.529659149441e-01,1.394371625367e-04,5.544301730443e+04
1.382343750000e-02,3.071072996231e+02,1.825431149685e-02,2.286024479696e-01,7.529831745412e-01,1.496116724952e-04,6.221614805545e+04
1.382500000000e-02,3.074735720333e+02,1.822374438283e-02,2.286038625143e-01,7.530006005815e-01,1.605258241453e-04,6.995402452062e+04
1.382656250000e-02,3.078589541143e+02,1.819247086846e-02,2.286049745888e-01,7.530181799892e-01,1.722316997236e-04,7.881558674678e+04
1.382812500000e-02,3.082644235345e+02,1.816047742513e-02,2.286057516284e-01,7.530358983796e-01,1.847848383076e-04,8.898957304982e+04
1.382968750000e-02,3.086910054310e+02,1.812775046409e-02,2.286061584795e-01,7.530537399867e-01,1.982444390686e-04,1.007007424810e+05
1.383125000000e-02,3.091397744077e+02,1.809427635213e-02,2.286061572194e-01,7.530716875885e-01,2.126735731989e-04,1.142175056389e+05
1.383281250000e-02,3.096118565802e+02,1.806004142862e-02,2.286057069673e-01,7.530897224318e-01,2.281394044560e-04,1.298612975137e+05
1.383437500000e-02,3.101084316658e+02,1.802503202373e-02,2.286047636833e-01,7.531078241557e-01,2.447134181932e-04,1.480181054806e+05
