Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,1.220558672021e-02,5.533433933425e-13,3.782570421875e-12,2.288766082428e-01,4.094108620567e-10,7.538103898748e-01,-1.333867775497e+03
2.200000000000e-03,3.000000921311e+02,1.220570893466e-02,8.564405497792e-13,2.392374789148e-11,2.288779169575e-01,2.370566699109e-09,7.538162361590e-01,-1.435604866895e-03
4.400000000000e-03,3.000005630733e+02,1.220600243099e-02,8.703766091651e-12,1.903872989807e-10,2.288810661207e-01,1.371621188003e-08,7.538303367874e-01,4.629429423341e-04
5.500000000000e-03,3.000015146330e+02,1.220630178987e-02,3.257765131508e-11,5.952066708749e-10,2.288842928816e-01,3.939613720272e-08,7.538448336438e-01,4.891186299367e-04
6.600000000000e-03,3.000044015554e+02,1.220680525906e-02,1.378355473504e-10,2.046556608547e-09,2.288897676200e-01,1.256173042128e-07,7.538695303426e-01,4.659290884267e-04
6.875000000000e-03,3.000060381530e+02,1.220698306919e-02,2.196630844459e-10,2.992531401719e-09,2.288917266880e-01,1.787901195321e-07,7.538784118534e-01,4.564810522662e-04
7.150000000000e-03,3.000085059859e+02,1.220718885604e-02,3.706674490245e-10,4.547349051187e-09,2.288940196778e-01,2.631916793211e-07,7.538888470769e-01,4.453439679079e-04
7.425000000000e-03,3.000122268902e+02,1.220742565644e-02,6.490336711051e-10,7.101438749670e-09,2.288966995415e-01,3.971008750967e-07,7.539011026087e-01,4.332325402123e-04
7.700000000000e-03,3.000178396765e+02,1.220769597040e-02,1.162446948078e-09,1.129818206163e-08,2.288998255131e-01,6.096044060142e-07,7.539154887883e-01,4.210152890449e-04
7.837500000000e-03,3.000217160168e+02,1.220784415468e-02,1.581447992735e-09,1.440764541822e-08,2.289015797795e-01,7.625836046024e-07,7.539236155290e-01,4.153885088162e-04
7.975000000000e-03,3.000265785786e+02,1.220800078739e-02,2.177164423745e-09,1.851636090690e-08,2.289034740798e-01,9.604289593557e-07,7.539324422463e-01,4.103806247294e-04
8.112500000000e-03,3.000326784150e+02,1.220816529649e-02,3.023894443499e-09,2.394459540710e-08,2.289055166129e-01,1.216264790809e-06,7.539420259622e-01,4.064218914516e-04
8.250000000000e-03,3.000403317284e+02,1.220833667666e-02,4.227594249063e-09,3.111669221660e-08,2.289077150823e-01,1.547109130566e-06,7.539524275688e-01,4.040013546320e-04
8.387500000000e-03,3.000499345740e+02,1.220851335020e-02,5.938318416867e-09,4.059142330611e-08,2.289100762558e-01,1.974896508947e-06,7.539637115274e-01,4.039953752213e-04
8.525000000000e-03,3.000619859204e+02,1.220869296347e-02,8.369958782817e-09,5.310889961682e-08,2.289126054006e-01,2.528059941878e-06,7.539759460190e-01,4.074956462298e-04
8.662500000000e-03,3.000771111027e+02,1.220887215291e-02,1.182547480941e-08,6.964374056719e-08,2.289153055009e-01,3.243246719041e-06,7.539892023884e-01,4.164921954879e-04
8.800000000000e-03,3.000960982072e+02,1.220904619971e-02,1.673650792195e-08,9.148639519583e-08,2.289181761862e-01,4.167944261959e-06,7.540035549797e-01,4.337171191119e-04
8.837500000000e-03,3.001021179760e+02,1.220909164829e-02,1.843478377752e-08,9.866020514145e-08,2.289189877602e-01,4.467141965122e-06,7.540076730363e-01,4.405526694481e-04
8.875000000000e-03,3.001085571773e+02,1.220913581423e-02,2.032807889220e-08,1.064618725420e-07,2.289198110266e-01,4.790236092374e-06,7.540118820948e-01,4.485687680964e-04
8.950000000000e-03,3.001227819568e+02,1.220921964873e-02,2.476658328636e-08,1.241126893500e-07,2.289214915612e-01,5.513803327571e-06,7.540205778370e-01,4.687843140813e-04
9.025000000000e-03,3.001389905810e+02,1.220929606159e-02,3.022415174909e-08,1.448521965914e-07,2.289232148931e-01,6.352911649014e-06,7.540296532547e-01,4.959698341821e-04
9.100000000000e-03,3.001574610525e+02,1.220936289276e-02,3.693480554492e-08,1.692207976923e-07,2.289249767528e-01,7.326002125335e-06,7.540391208248e-01,5.322508802043e-04
9.175000000000e-03,3.001785098465e+02,1.220941760041e-02,4.518553487299e-08,1.978518582874e-07,2.289267716093e-01,8.454405603401e-06,7.540489927680e-01,5.806796780323e-04
