Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.560088740798e-02,2.292756274764e-01,7.551234851153e-01,3.100777729121e-15,-4.851196968512e+00
8.800000000000e-03,3.000000006437e+02,1.560079393188e-02,2.292756495844e-01,7.551235564825e-01,7.587797507261e-13,-5.197464250415e-05
1.200000000000e-02,3.000000288705e+02,1.559893404024e-02,2.292760893020e-01,7.551249765972e-01,4.795745993451e-11,7.052239121736e-03
1.280000000000e-02,3.000003167520e+02,1.559014396412e-02,2.292781657040e-01,7.551316895271e-01,6.958062856469e-10,8.884189817096e-02
1.310000000000e-02,3.000016072402e+02,1.557062040504e-02,2.292827703189e-01,7.551466041461e-01,4.613845359068e-09,4.645601064801e-01
1.325000000000e-02,3.000051459032e+02,1.554120564870e-02,2.292896912863e-01,7.551690826880e-01,1.874349680967e-08,1.493241698198e+00
1.332500000000e-02,3.000108852102e+02,1.551169986502e-02,2.292966117278e-01,7.551916371416e-01,4.777438452885e-08,3.148847221596e+00
1.340000000000e-02,3.000252192341e+02,1.546241639063e-02,2.293081271152e-01,7.552293111804e-01,1.369845785997e-07,7.236604583074e+00
1.341875000000e-02,3.000321590771e+02,1.544493588694e-02,2.293121934566e-01,7.552426716978e-01,1.881881048431e-07,9.206101169186e+00
1.343750000000e-02,3.000417009133e+02,1.542452927686e-02,2.293169253560e-01,7.552582652047e-01,2.659290830797e-07,1.189093973139e+01
1.347500000000e-02,3.000715285948e+02,1.537347737337e-02,2.293287026834e-01,7.552972521177e-01,5.422215023433e-07,2.020361923214e+01
1.349375000000e-02,3.000948461613e+02,1.534155093249e-02,2.293360184310e-01,7.553216079479e-01,7.877130354753e-07,2.666602306787e+01
1.351250000000e-02,3.001269325477e+02,1.530429340982e-02,2.293445013636e-01,7.553499963944e-01,1.160318330724e-06,3.549730134794e+01
1.352187500000e-02,3.001475039350e+02,1.528333273922e-02,2.293492440647e-01,7.553659466701e-01,1.418974322133e-06,4.114461418530e+01
1.353125000000e-02,3.001719485592e+02,1.526062465718e-02,2.293543553320e-01,7.553832068137e-01,1.744567788904e-06,4.782838561530e+01
1.354062500000e-02,3.002009984568e+02,1.523602446673e-02,2.293598595340e-01,7.554018793400e-01,2.154397797581e-06,5.574929077810e+01
1.355000000000e-02,3.002355246651e+02,1.520937631752e-02,2.293657813395e-01,7.554220730634e-01,2.670223986000e-06,6.514427666689e+01
