Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,2.071091472002e-02,-3.147529194696e-13,-3.679010541832e-15,2.260649050280e-01,1.881130930358e-15,7.445489118888e-01,-3.675919648056e+02
6.400000000000e-03,3.000000000330e+02,2.071091602509e-02,-1.078678413226e-13,-5.055613067506e-13,2.260649136128e-01,2.448070071501e-13,7.445489418862e-01,-1.485825395306e-03
1.120000000000e-02,3.000000033260e+02,2.071095050384e-02,-1.068122910098e-13,-1.372477117577e-13,2.260651403352e-01,1.472669764459e-11,7.445497345667e-01,-7.195916688725e-05
1.240000000000e-02,3.000000430356e+02,2.071111712302e-02,-8.408599325778e-14,5.477795648172e-12,2.260662359614e-01,2.346152900473e-10,7.445535670973e-01,-4.286247723077e-05
1.265000000000e-02,3.000001457425e+02,2.071130549594e-02,1.812592726837e-14,2.504588175909e-11,2.260674747005e-01,9.391023436905e-10,7.445579044449e-01,9.714630365364e-05
1.290000000000e-02,3.000006528732e+02,2.071178098292e-02,8.459376739159e-13,1.507697638040e-10,2.260706025112e-01,5.136096116452e-09,7.445688702508e-01,7.459969402147e-04
1.300000000000e-02,3.000014150944e+02,2.071217356504e-02,2.822544074984e-12,3.920337930659e-10,2.260731871507e-01,1.264068209658e-08,7.445779481384e-01,1.658062475446e-03
1.310000000000e-02,3.000033791527e+02,2.071280371461e-02,1.041169493505e-11,1.156794876451e-09,2.260773423836e-01,3.502526479206e-08,7.445925712948e-01,3.886153977947e-03
1.315000000000e-02,3.000055232185e+02,2.071326079485e-02,2.228836813826e-11,2.161502790137e-09,2.260803641711e-01,6.286279614917e-08,7.446032301036e-01,6.254817366446e-03
1.320000000000e-02,3.000093594532e+02,2.071385369154e-02,5.101859357065e-11,4.255745606332e-09,2.260842971546e-01,1.182862830504e-07,7.446171368607e-01,1.050644213164e-02
1.322500000000e-02,3.000124141673e+02,2.071421533475e-02,8.069345844938e-11,6.155319787866e-09,2.260867059717e-01,1.666112584613e-07,7.446256776123e-01,1.403771801256e-02
1.325000000000e-02,3.000166758942e+02,2.071462910415e-02,1.314388711330e-10,9.085259866303e-09,2.260894735421e-01,2.388871245869e-07,7.446355152665e-01,1.923644225299e-02
1.327500000000e-02,3.000226230340e+02,2.071510153763e-02,2.182363914143e-10,1.360508475691e-08,2.260926507737e-01,3.469968357784e-07,7.446468441171e-01,2.716508019981e-02
1.330000000000e-02,3.000309229693e+02,2.071563943294e-02,3.666687672642e-10,2.057638502144e-08,2.260962942106e-01,5.086816753694e-07,7.446598851892e-01,3.981933186454e-02
1.332500000000e-02,3.000425095730e+02,2.071624965405e-02,6.205436137603e-10,3.132974888187e-08,2.261004663667e-01,7.505077976935e-07,7.446748909830e-01,6.102744777122e-02
1.335000000000e-02,3.000586876908e+02,2.071693861703e-02,1.054714247739e-09,4.791532909122e-08,2.261052353862e-01,1.112160932466e-06,7.446921469356e-01,9.847956760816e-02
1.336250000000e-02,3.000691823850e+02,2.071731457429e-02,1.387439028927e-09,5.958167926150e-08,2.261078707657e-01,1.360192326098e-06,7.447017400667e-01,1.289730288174e-01
1.337500000000e-02,3.000817586438e+02,2.071771200482e-02,1.838278603400e-09,7.441075178798e-08,2.261106870610e-01,1.669652731313e-06,7.447120443761e-01,1.719092976548e-01
1.338750000000e-02,3.000968311304e+02,2.071813083939e-02,2.449194716804e-09,9.326049169774e-08,2.261136932341e-01,2.055763460193e-06,7.447231090316e-01,2.330964428732e-01
1.340000000000e-02,3.001148964318e+02,2.071857056794e-02,3.276945169324e-09,1.172191549845e-07,2.261168975835e-01,2.537472565677e-06,7.447349852662e-01,3.212169157182e-01
1.341250000000e-02,3.001365514100e+02,2.071903014695e-02,4.398529683120e-09,1.476718512847e-07,2.261203075289e-01,3.138452107378e-06,7.447477270496e-01,4.492379775441e-01
1.342500000000e-02,3.001625119037e+02,2.071950781924e-02,5.918152917845e-09,1.863765936380e-07,2.261239292024e-01,3.888187568281e-06,7.447613901240e-01,6.366609021845e-01
1.343750000000e-02,3.001936373323e+02,2.072000090784e-02,7.976975401386e-09,2.355672852074e-07,2.261277667245e-01,4.823450909898e-06,7.447760321159e-01,9.128505371082e-01
1.345000000000e-02,3.002309595478e+02,2.072050555863e-02,1.076616262301e-08,2.980815536830e-07,2.261318214562e-01,5.990082865856e-06,7.447917119407e-01,1.322147106640e+00
1.345625000000e-02,3.002524084299e+02,2.072076020954e-02,1.253185546539e-08,3.356890359418e-07,2.261339293330e-01,6.681632724855e-06,7.447999637429e-01,1.600614895861e+00
1.346250000000e-02,3.002759943177e+02,2.072101504684e-02,1.461065869469e-08,3.783881034353e-07,2.261360894300e-01,7.458687902429e-06,7.448085013378e-01,1.943122082738e+00
1.347500000000e-02,3.003302205086e+02,2.072152188742e-02,1.987353527399e-08,4.811186442385e-07,2.261405616414e-01,9.300839956356e-06,7.448264552117e-01,2.870882005389e+00
1.348125000000e-02,3.003613903518e+02,2.072177093718e-02,2.320481484148e-08,5.429131320450e-07,2.261428690956e-01,1.039268648581e-05,7.448358881545e-01,3.505702416268e+00
