Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.900187599897e-02,2.284835058781e-01,7.525146181199e-01,-8.273106384422e-16,-9.656644290959e+00
6.400000000000e-03,3.000000000547e+02,1.900187238954e-02,2.284835068033e-01,7.525146208049e-01,-2.431293152845e-13,-1.084673284206e-03
1.120000000000e-02,3.000000079882e+02,1.900164031219e-02,2.284835662276e-01,7.525147934499e-01,6.224522886965e-12,9.599263239840e-04
1.280000000000e-02,3.000002778179e+02,1.899781758445e-02,2.284845444000e-01,7.525176376474e-01,3.167276721312e-10,4.000357777684e-02
1.340000000000e-02,3.000038949716e+02,1.897253030449e-02,2.284910059159e-01,7.525364568315e-01,6.255031218635e-09,6.099928279330e-01
1.355000000000e-02,3.000155176110e+02,1.893036063064e-02,2.285017553125e-01,7.525678479257e-01,3.316058610724e-08,2.631029849105e+00
1.360000000000e-02,3.000316459573e+02,1.889506069053e-02,2.285107236663e-01,7.525941258992e-01,8.313758997409e-08,6.108133399078e+00
1.362500000000e-02,3.000492823022e+02,1.886741432935e-02,2.285177218809e-01,7.526147016867e-01,1.509777385015e-07,1.083121719728e+01
1.365000000000e-02,3.000808862080e+02,1.882933765871e-02,2.285273201306e-01,7.526430256018e-01,2.963513365183e-07,2.104577516689e+01
1.366250000000e-02,3.001060798349e+02,1.880491537526e-02,2.285334465378e-01,7.526611783498e-01,4.313354070057e-07,3.110511635808e+01
1.367500000000e-02,3.001412625241e+02,1.877589275129e-02,2.285406921105e-01,7.526827308354e-01,6.434168610979e-07,4.731682307670e+01
1.368750000000e-02,3.001904039300e+02,1.874140779764e-02,2.285492493186e-01,7.527083061836e-01,9.765831833359e-07,7.386267376700e+01
1.370000000000e-02,3.002590565050e+02,1.870043927532e-02,2.285593373766e-01,7.527386335975e-01,1.499868692877e-06,1.179387571794e+02
1.370625000000e-02,3.003036099807e+02,1.867706875613e-02,2.285650472421e-01,7.527558995776e-01,1.873471107752e-06,1.513588039040e+02
1.371250000000e-02,3.003570177087e+02,1.865150552090e-02,2.285712508552e-01,7.527747521091e-01,2.353589747212e-06,1.955633607572e+02
1.371875000000e-02,3.004210441923e+02,1.862354606806e-02,2.285779828251e-01,7.527953280757e-01,2.970531412601e-06,2.543209528245e+02
1.372500000000e-02,3.004978067285e+02,1.859296857095e-02,2.285852777581e-01,7.528177735865e-01,3.763195314698e-06,3.327410439106e+02
1.372812500000e-02,3.005419158125e+02,1.857660680810e-02,2.285891488807e-01,7.528297562976e-01,4.244184078143e-06,3.819699402265e+02
1.373125000000e-02,3.005904145389e+02,1.855948036298e-02,2.285931748604e-01,7.528422765277e-01,4.793622878098e-06,4.392299174755e+02
1.373750000000e-02,3.007018977766e+02,1.852282960236e-02,2.286017021070e-01,7.528689919257e-01,6.126850100624e-06,5.820714287289e+02
1.374062500000e-02,3.007659662121e+02,1.850322184527e-02,2.286062106347e-01,7.528832368080e-01,6.935648432813e-06,6.723393758039e+02
1.374375000000e-02,3.008364162802e+02,1.848270075995e-02,2.286108859732e-01,7.528981067222e-01,7.859349685010e-06,7.778125720278e+02
