Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.389153614301e-02,2.296737511290e-01,7.564347127226e-01,-9.857072882868e-15,-5.449411412473e+01
4.400000000000e-03,3.000000000113e+02,1.389152172686e-02,2.296737543863e-01,7.564347238846e-01,-8.327243599633e-13,-2.597988687926e-03
1.040000000000e-02,3.000000030878e+02,1.389088124585e-02,2.296738989352e-01,7.564352198084e-01,5.169315635535e-12,7.257245075486e-04
1.200000000000e-02,3.000000474330e+02,1.388676896504e-02,2.296748265881e-01,7.564384043026e-01,1.156091433214e-10,1.491252590270e-02
1.240000000000e-02,3.000002135513e+02,1.387949785895e-02,2.296764651090e-01,7.564440362730e-01,6.582670564948e-10,7.187925417190e-02
1.280000000000e-02,3.000013098381e+02,1.385456913721e-02,2.296820738561e-01,7.564633511487e-01,5.302539635906e-09,4.447564703964e-01
1.295000000000e-02,3.000033044090e+02,1.382961804008e-02,2.296876745832e-01,7.564826899318e-01,1.610380444509e-08,1.116286293374e+00
1.302500000000e-02,3.000058743367e+02,1.380862752398e-02,2.296923739625e-01,7.564989631543e-01,3.301705094313e-08,1.965662443170e+00
1.310000000000e-02,3.000111483013e+02,1.377809086295e-02,2.296991905870e-01,7.565226401706e-01,7.397400352791e-08,3.674691335116e+00
1.313750000000e-02,3.000158676420e+02,1.375761658967e-02,2.297037455444e-01,7.565385153078e-01,1.162894210752e-07,5.178413019659e+00
1.317500000000e-02,3.000230734721e+02,1.373249098071e-02,2.297093166114e-01,7.565579945689e-01,1.886845983740e-07,7.439426944815e+00
1.321250000000e-02,3.000340790173e+02,1.370166049759e-02,2.297161241778e-01,7.565818891463e-01,3.125337338131e-07,1.083906410307e+01
1.325000000000e-02,3.000508937710e+02,1.366383469872e-02,2.297244330831e-01,7.566111871591e-01,5.243869475478e-07,1.594890130678e+01
1.325937500000e-02,3.000564851228e+02,1.365303750454e-02,2.297267938145e-01,7.566195447469e-01,6.008784638576e-07,1.763243215449e+01
1.326875000000e-02,3.000628151722e+02,1.364162839601e-02,2.297292821687e-01,7.566283726939e-01,6.909578332120e-07,1.952439933849e+01
1.328750000000e-02,3.000779856011e+02,1.361687158058e-02,2.297346607446e-01,7.566475161322e-01,9.191027608914e-07,2.401801444466e+01
1.330625000000e-02,3.000971695997e+02,1.358931141648e-02,2.297406144327e-01,7.566688048274e-01,1.228267210846e-06,2.964310237888e+01
1.332500000000e-02,3.001214333121e+02,1.355863266490e-02,2.297471977011e-01,7.566924701968e-01,1.647194726942e-06,3.668283296713e+01
1.333437500000e-02,3.001359759820e+02,1.354199193444e-02,2.297507466663e-01,7.567052898640e-01,1.912439399006e-06,4.087047300279e+01
1.334375000000e-02,3.001524463902e+02,1.352441078075e-02,2.297544780160e-01,7.567188194594e-01,2.224755492844e-06,4.558206497933e+01
1.336250000000e-02,3.001919425517e+02,1.348627084789e-02,2.297625103756e-01,7.567481168193e-01,3.015551512775e-06,5.677800123705e+01
1.337187500000e-02,3.002156231085e+02,1.346558615297e-02,2.297668277936e-01,7.567639715236e-01,3.516172007298e-06,6.344259947653e+01
1.338125000000e-02,3.002424495980e+02,1.344373505773e-02,2.297713563491e-01,7.567806908615e-01,4.105560112870e-06,7.094422543939e+01
1.339062500000e-02,3.002728421351e+02,1.342065261671e-02,2.297761024974e-01,7.567983173071e-01,4.799427930801e-06,7.939324604864e+01
1.340000000000e-02,3.003072773277e+02,1.339627038911e-02,2.297810721256e-01,7.568168945735e-01,5.616260368131e-06,8.891182088767e+01
1.340937500000e-02,3.003462959384e+02,1.337051626964e-02,2.297862703568e-01,7.568364674820e-01,6.577801973820e-06,9.963794305996e+01
1.341875000000e-02,3.003905115958e+02,1.334331431431e-02,2.297917013143e-01,7.568570817898e-01,7.709628473115e-06,1.117282448325e+02
1.342812500000e-02,3.004406206988e+02,1.331458456182e-02,2.297973678380e-01,7.568787839682e-01,9.041817508697e-06,1.253609504300e+02
1.343750000000e-02,3.004974136783e+02,1.328424285107e-02,2.298032711441e-01,7.569016209244e-01,1.060973547913e-05,1.407393313955e+02
1.344687500000e-02,3.005617878047e+02,1.325220063564e-02,2.298094104179e-01,7.569256396537e-01,1.245496015448e-05,1.580958553741e+02
1.345625000000e-02,3.006347617509e+02,1.321836479632e-02,2.298157823260e-01,7.569508868123e-01,1.462636194370e-05,1.776972287292e+02
1.346562500000e-02,3.007174921542e+02,1.318263745302e-02,2.298223804353e-01,7.569774081957e-01,1.718137036389e-05,1.998505945076e+02
1.347500000000e-02,3.008112924492e+02,1.314491577761e-02,2.298291945194e-01,7.570052481077e-01,2.018745646718e-05,2.249112617156e+02
1.348437500000e-02,3.009176542804e+02,1.310509180986e-02,2.298362097338e-01,7.570344486012e-01,2.372386677450e-05,2.532926237425e+02
1.349375000000e-02,3.010382718465e+02,1.306305227852e-02,2.298434056308e-01,7.570650485563e-01,2.788364969989e-05,2.854799804852e+02
1.349843750000e-02,3.011046465220e+02,1.304115615485e-02,2.298470609069e-01,7.570808872774e-01,3.023853933907e-05,3.032159656665e+02
1.350312500000e-02,3.011754741124e+02,1.301865264723e-02,2.298507475835e-01,7.570970906639e-01,3.280075448311e-05,3.221551881028e+02
1.350781250000e-02,3.012510553664e+02,1.299552559570e-02,2.298544602492e-01,7.571136618012e-01,3.558843211797e-05,3.423943618654e+02
1.351250000000e-02,3.013317114728e+02,1.297175846564e-02,2.298581927784e-01,7.571306032633e-01,3.862127827946e-05,3.640371596602e+02
1.351718750000e-02,3.014177854522e+02,1.294733434393e-02,2.298619382613e-01,7.571479170510e-01,4.192070109596e-05,3.871965331033e+02
1.352187500000e-02,3.015096436433e+02,1.292223593557e-02,2.298656889290e-01,7.571656045335e-01,4.550995469287e-05,4.119964438508e+02
1.353125000000e-02,3.017118915268e+02,1.286996618934e-02,2.298731804383e-01,7.572020999314e-01,5.363252930110e-05,4.669491487065e+02
1.353593750000e-02,3.018232205387e+02,1.284275222979e-02,2.298768992696e-01,7.572209088012e-01,5.822834127166e-05,4.974786254903e+02
1.354062500000e-02,3.019420429539e+02,1.281479130385e-02,2.298805828738e-01,7.572400894974e-01,6.322672877084e-05,5.302764504769e+02
1.354531250000e-02,3.020688661872e+02,1.278606417982e-02,2.298842178605e-01,7.572596390453e-01,6.866259980915e-05,5.655559494013e+02
1.355000000000e-02,3.022042321157e+02,1.275655123601e-02,2.298877893588e-01,7.572795533135e-01,7.457383488526e-05,6.035523958911e+02
1.355625000000e-02,3.023989100176e+02,1.271594798867e-02,2.298924271826e-01,7.573066639691e-01,8.325838092556e-05,6.588600721921e+02
1.356250000000e-02,3.026110875923e+02,1.267387053003e-02,2.298968853670e-01,7.573343985819e-01,9.295311537913e-05,7.201326417034e+02
1.356875000000e-02,3.028423458278e+02,1.263026958902e-02,2.299011154000e-01,7.573627366979e-01,1.037739458365e-04,7.881930642198e+02
1.357500000000e-02,3.030944084614e+02,1.258509472394e-02,2.299050620135e-01,7.573916525063e-01,1.158497489484e-04,8.640190126868e+02
1.357812500000e-02,3.032289449272e+02,1.256189661595e-02,2.299069050973e-01,7.574063158106e-01,1.224128167932e-04,9.052576526098e+02
1.358125000000e-02,3.033695350448e+02,1.253828176775e-02,2.299086479277e-01,7.574211088160e-01,1.293556684157e-04,9.489273806955e+02
1.358437500000e-02,3.035164520463e+02,1.251424344757e-02,2.299102806437e-01,7.574360260579e-01,1.366999155499e-04,9.952195149293e+02
1.358750000000e-02,3.036699814322e+02,1.248977485733e-02,2.299117927307e-01,7.574510615727e-01,1.444683627503e-04,1.044342066573e+03
1.359062500000e-02,3.038304215080e+02,1.246486913463e-02,2.299131729813e-01,7.574662088707e-01,1.526850694509e-04,1.096522494447e+03
1.359375000000e-02,3.039980839412e+02,1.243951935496e-02,2.299144094544e-01,7.574814609091e-01,1.613754148648e-04,1.152010375672e+03
1.359687500000e-02,3.041732943413e+02,1.241371853406e-02,2.299154894314e-01,7.574968100626e-01,1.705661658116e-04,1.211080171899e+03
1.360000000000e-02,3.043563928619e+02,1.238745963064e-02,2.299163993716e-01,7.575122480946e-01,1.802855475596e-04,1.274034205801e+03
1.360312500000e-02,3.045477348264e+02,1.236073554915e-02,2.299171248632e-01,7.575277661254e-01,1.905633177673e-04,1.341205930000e+03
1.360625000000e-02,3.047476913777e+02,1.233353914296e-02,2.299176505733e-01,7.575433546015e-01,2.014308436048e-04,1.412963555331e+03
1.360937500000e-02,3.049566501523e+02,1.230586321776e-02,2.299179601947e-01,7.575590032622e-01,2.129211821313e-04,1.489714099968e+03
1.361250000000e-02,3.051750159799e+02,1.227770053515e-02,2.299180363898e-01,7.575747011065e-01,2.250691639995e-04,1.571907921219e+03
1.361562500000e-02,3.054032116078e+02,1.224904381667e-02,2.299178607320e-01,7.575904363578e-01,2.379114805524e-04,1.660043795606e+03
1.361875000000e-02,3.056416784527e+02,1.221988574800e-02,2.299174136438e-01,7.576061964291e-01,2.514867743683e-04,1.754674619119e+03
1.362187500000e-02,3.058908773782e+02,1.219021898356e-02,2.299166743323e-01,7.576219678860e-01,2.658357333036e-04,1.856413807609e+03
1.362500000000e-02,3.061512894993e+02,1.216003615139e-02,2.299156207210e-01,7.576377364098e-01,2.810011880704e-04,1.965942487098e+03
1.362812500000e-02,3.064234170153e+02,1.212932985844e-02,2.299142293785e-01,7.576534867594e-01,2.970282133750e-04,2.084017575169e+03
1.363125000000e-02,3.067077840691e+02,1.209809269613e-02,2.299124754440e-01,7.576692027326e-01,3.139642326306e-04,2.211480867756e+03
1.363437500000e-02,3.070049376355e+02,1.206631724639e-02,2.299103325493e-01,7.576848671269e-01,3.318591262409e-04,2.349269260690e+03
1.363750000000e-02,3.073154484368e+02,1.203399608799e-02,2.299077727370e-01,7.577004616994e-01,3.507653434347e-04,2.498426252564e+03
1.364062500000e-02,3.076399118871e+02,1.200112180335e-02,2.299047663748e-01,7.577159671273e-01,3.707380176126e-04,2.660114895085e+03
1.364375000000e-02,3.079789490643e+02,1.196768698577e-02,2.299012820668e-01,7.577313629665e-01,3.918350851450e-04,2.835632379533e+03
1.364687500000e-02,3.083332077098e+02,1.193368424700e-02,2.298972865603e-01,7.577466276120e-01,4.141174075357e-04,3.026426473555e+03
1.365000000000e-02,3.087033632566e+02,1.189910622540e-02,2.298927446490e-01,7.577617382563e-01,4.376488968420e-04,3.234114051933e+03
1.365312500000e-02,3.090901198833e+02,1.186394559441e-02,2.298876190720e-01,7.577766708501e-01,4.624966442095e-04,3.460501998586e+03
1.365625000000e-02,3.094942115955e+02,1.182819507165e-02,2.298818704088e-01,7.577914000618e-01,4.887310513496e-04,3.707610795800e+03
1.365937500000e-02,3.099164033326e+02,1.179184742840e-02,2.298754569707e-01,7.578058992382e-01,5.164259647552e-04,3.977701161173e+03
1.366250000000e-02,3.103574920993e+02,1.175489549959e-02,2.298683346875e-01,7.578201403665e-01,5.456588124073e-04,4.273304144178e+03
1.366562500000e-02,3.108183081204e+02,1.171733219433e-02,2.298604569905e-01,7.578340940368e-01,5.765107426913e-04,4.597255153615e+03
1.366875000000e-02,3.112997160181e+02,1.167915050697e-02,2.298517746914e-01,7.578477294063e-01,6.090667651901e-04,4.952732456193e+03
