Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,2.670868389055e-02,2.080996370475e-08,4.338698605100e-08,2.266877852094e-01,1.167677520760e-06,7.466016594503e-01,-1.041484065346e+04
1.600000000000e-03,3.000263346171e+02,2.670789172418e-02,7.529433301854e-08,1.299180030084e-07,2.266866788907e-01,3.298115043542e-06,7.466009456560e-01,-2.870669537919e-02
3.200000000000e-03,3.001013378484e+02,2.670569342148e-02,2.726280222168e-07,3.890591551901e-07,2.266834269615e-01,9.314582812452e-06,7.465993958686e-01,4.523497960022e-04
4.800000000000e-03,3.003148642950e+02,2.669957588377e-02,9.865155297081e-07,1.164654782411e-06,2.266737495462e-01,2.629754356091e-05,7.465958929744e-01,1.659773769163e-03
6.400000000000e-03,3.009221268168e+02,2.668253880840e-02,3.566207458400e-06,3.483690866591e-06,2.266447761914e-01,7.417501197801e-05,7.465878005736e-01,5.093600247568e-03
7.200000000000e-03,3.016446024983e+02,2.666262866848e-02,7.377830814801e-06,6.369523647581e-06,2.266085486210e-01,1.306669998503e-04,7.465797412989e-01,1.129904450794e-02
8.000000000000e-03,3.030283278860e+02,2.662504031013e-02,1.613460100847e-05,1.210675933904e-05,2.265361222538e-01,2.380606122070e-04,7.465664453176e-01,3.132012452081e-02
8.400000000000e-03,3.041925724732e+02,2.659379496784e-02,2.475036286805e-05,1.709004975238e-05,2.264728606427e-01,3.277892822319e-04,7.465566499379e-01,5.767736361588e-02
8.800000000000e-03,3.058828457140e+02,2.654884973339e-02,3.888623391865e-05,2.450529319092e-05,2.263782787250e-01,4.572764393193e-04,7.465438826255e-01,1.126103042909e-01
9.000000000000e-03,3.070125200224e+02,2.651903548936e-02,4.932927713989e-05,2.956151473758e-05,2.263135221362e-01,5.433497992432e-04,7.465360996241e-01,1.611321010082e-01
9.200000000000e-03,3.083933547831e+02,2.648278946739e-02,6.306515592200e-05,3.583246574820e-05,2.262329584251e-01,6.481129404380e-04,7.465272199598e-01,2.337862123103e-01
9.400000000000e-03,3.100803945435e+02,2.643874398563e-02,8.112529901470e-05,4.360702624703e-05,2.261327610327e-01,7.755198331458e-04,7.465171289521e-01,3.431441078857e-01
9.600000000000e-03,3.121367195753e+02,2.638534578161e-02,1.047957728473e-04,5.322179669281e-05,2.260084516787e-01,9.300401268463e-04,7.465057238168e-01,5.080930648226e-01
9.650000000000e-03,3.127212132417e+02,2.637022241212e-02,1.118639872305e-04,5.598155829658e-05,2.259726907583e-01,9.738075301748e-04,7.465026434271e-01,5.617270556785e-01
9.700000000000e-03,3.133373810571e+02,2.635430384036e-02,1.194765370379e-04,5.890318536034e-05,2.259347955448e-01,1.019874175888e-03,7.464994674206e-01,6.215473189571e-01
9.800000000000e-03,3.146697711558e+02,2.631995860658e-02,1.364591303942e-04,6.526009333967e-05,2.258522257625e-01,1.119250372847e-03,7.464928260282e-01,7.624323752967e-01
9.900000000000e-03,3.161454571943e+02,2.628203056057e-02,1.560392053792e-04,7.235737452883e-05,2.257598712052e-01,1.228951845546e-03,7.464857974771e-01,9.372645794509e-01
1.000000000000e-02,3.177782915868e+02,2.624018577797e-02,1.785841386254e-04,8.027319093239e-05,2.256566778341e-01,1.349916897008e-03,7.464783745958e-01,1.154210415057e+00
1.005000000000e-02,3.186599188303e+02,2.621764266786e-02,1.911374130937e-04,8.457359962807e-05,2.256005364116e-01,1.415051093347e-03,7.464745097773e-01,1.281967918189e+00
1.010000000000e-02,3.195879937993e+02,2.619394776314e-02,2.046321076348e-04,8.911958263730e-05,2.255411316171e-01,1.483483855365e-03,7.464705426694e-01,1.424594454933e+00
