Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,2.237944434658e-02,2.276968390786e-01,7.499237165777e-01,6.666301853895e-16,1.422842332704e+00
6.400000000000e-03,3.000000000064e+02,2.237944412335e-02,2.276968391391e-01,7.499237167398e-01,2.657459242920e-13,1.023287208378e-03
1.120000000000e-02,3.000000005726e+02,2.237942437199e-02,2.276968445391e-01,7.499237310911e-01,4.064653881179e-13,2.715599674964e-05
1.280000000000e-02,3.000000256748e+02,2.237897771434e-02,2.276969666388e-01,7.499240556379e-01,9.486860786762e-12,1.861718107665e-03
1.340000000000e-02,3.000004622808e+02,2.237496177290e-02,2.276980641335e-01,7.499269738120e-01,2.429004871984e-10,3.851667187692e-02
1.355000000000e-02,3.000022603149e+02,2.236609433524e-02,2.277004860369e-01,7.499334177436e-01,1.652552198764e-09,2.643001682055e-01
1.360000000000e-02,3.000053329582e+02,2.235696576666e-02,2.277029767288e-01,7.499400518364e-01,5.028807741053e-09,1.064360303211e+00
1.365000000000e-02,3.000147472408e+02,2.233830781181e-02,2.277080600371e-01,7.499536111249e-01,1.884809379557e-08,5.281821518183e+00
1.367500000000e-02,3.000267426139e+02,2.232167689574e-02,2.277125810772e-01,7.499656956456e-01,4.178234341481e-08,1.511355980401e+01
1.370000000000e-02,3.000511250698e+02,2.229637196427e-02,2.277194403779e-01,7.499840769097e-01,1.001694126734e-07,4.467449319536e+01
1.372500000000e-02,3.001006995649e+02,2.225787806348e-02,2.277298299230e-01,7.500120177346e-01,2.487686119562e-07,1.352734119401e+02
1.373750000000e-02,3.001447029961e+02,2.223111257755e-02,2.277370138835e-01,7.500314229105e-01,4.091324305718e-07,2.530058581978e+02
1.375000000000e-02,3.002114611787e+02,2.219738395816e-02,2.277460118074e-01,7.500558411257e-01,6.932829324807e-07,4.781933054063e+02
1.376250000000e-02,3.003127587514e+02,2.215489080914e-02,2.277572543549e-01,7.500865379942e-01,1.196623825793e-06,9.122713861192e+02
1.376875000000e-02,3.003830679262e+02,2.212950749754e-02,2.277639090502e-01,7.501048293626e-01,1.593835456504e-06,1.283817363415e+03
1.377500000000e-02,3.004715785654e+02,2.210083393422e-02,2.277713628052e-01,7.501254430456e-01,2.144090507431e-06,1.815509656626e+03
1.378125000000e-02,3.005830091520e+02,2.206844821546e-02,2.277796943504e-01,7.501486570428e-01,2.906212180620e-06,2.580050988204e+03
1.378750000000e-02,3.007233024937e+02,2.203187597931e-02,2.277889830784e-01,7.501747760901e-01,3.961532438541e-06,3.684237033067e+03
1.379062500000e-02,3.008070779640e+02,2.201181890338e-02,2.277940149527e-01,7.501890505020e-01,4.641378186658e-06,4.423633134675e+03
1.379375000000e-02,3.009017060896e+02,2.199046884080e-02,2.277993176431e-01,7.502042022413e-01,5.451839431116e-06,5.321672041587e+03
1.379687500000e-02,3.010085936838e+02,2.196774404537e-02,2.278048979146e-01,7.502202784143e-01,6.417911750030e-06,6.414965925066e+03
1.380000000000e-02,3.011293296904e+02,2.194355788977e-02,2.278107608705e-01,7.502373273351e-01,7.569341045670e-06,7.748921795321e+03
