Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,2.959577304543e-02,-1.990994472017e-12,5.811390613480e-14,2.231287354596e-01,-4.683283449376e-15,7.348785835139e-01,1.024752796030e+05
6.400000000000e-03,3.000000001802e+02,2.959577305036e-02,-3.364567405976e-12,1.525790957488e-11,2.231287354555e-01,-1.097431605296e-12,7.348785835774e-01,2.932920970261e-02
1.120000000000e-02,3.000000001878e+02,2.959577328204e-02,-3.364541992632e-12,1.528515196921e-11,2.231287365391e-01,-1.257737436151e-12,7.348785867505e-01,-5.311878982248e-04
1.240000000000e-02,3.000000002186e+02,2.959577537311e-02,-3.364541943822e-12,1.528785610492e-11,2.231287463195e-01,-1.282279833056e-12,7.348786154008e-01,-5.604638277047e-04
1.265000000000e-02,3.000000003469e+02,2.959577950513e-02,-3.364541211279e-12,1.528961187691e-11,2.231287656470e-01,-1.213940816715e-12,7.348786720203e-01,-5.627019651034e-04
1.290000000000e-02,3.000000013551e+02,2.959579572652e-02,-3.364530062019e-12,1.530517706679e-11,2.231288415240e-01,-4.407519188284e-13,7.348788943117e-01,-5.514815532818e-04
1.300000000000e-02,3.000000036991e+02,2.959581550297e-02,-3.364483665269e-12,1.535468955010e-11,2.231289340319e-01,1.893417382685e-12,7.348791653457e-01,-5.231069215046e-04
1.310000000000e-02,3.000000124893e+02,2.959585841963e-02,-3.364190543298e-12,1.560433474063e-11,2.231291347851e-01,1.288649652334e-11,7.348797535901e-01,-4.196539597112e-04
1.320000000000e-02,3.000000454561e+02,2.959595154468e-02,-3.362343272447e-12,1.686486297813e-11,2.231295704065e-01,6.461708732646e-11,7.348810302858e-01,-4.497250257864e-05
1.330000000000e-02,3.000001690996e+02,2.959615358682e-02,-3.350710583872e-12,2.323107857576e-11,2.231305155571e-01,3.079988469985e-10,7.348838010967e-01,1.322933845098e-03
1.335000000000e-02,3.000003584641e+02,2.959634317697e-02,-3.321793434419e-12,3.608415979746e-11,2.231314025310e-01,7.677933599433e-10,7.348864024584e-01,3.436756319131e-03
1.340000000000e-02,3.000008083107e+02,2.959664348854e-02,-3.216320361215e-12,7.496685563250e-11,2.231328077169e-01,2.079194413517e-09,7.348905258068e-01,8.664920142676e-03
1.345000000000e-02,3.000018770725e+02,2.959711898036e-02,-2.831643300631e-12,1.925875101560e-10,2.231350333009e-01,5.819306961615e-09,7.348970611377e-01,2.268772655502e-02
1.347500000000e-02,3.000029629766e+02,2.959746053929e-02,-2.257455313657e-12,3.407136830803e-10,2.231366327943e-01,1.028677037270e-08,7.349017620550e-01,4.061753639123e-02
1.350000000000e-02,3.000047962252e+02,2.959790125652e-02,-9.233729572086e-13,6.388006769329e-10,2.231386979309e-01,1.889057973665e-08,7.349078370232e-01,7.758588545535e-02
1.352500000000e-02,3.000078915194e+02,2.959846951482e-02,2.176133648219e-12,1.238640945816e-09,2.231413632439e-01,3.545977147911e-08,7.349156866994e-01,1.585024652135e-01
1.355000000000e-02,3.000131184652e+02,2.959920147852e-02,9.376910392423e-12,2.445633059060e-09,2.231448013466e-01,6.736683832860e-08,7.349258275824e-01,3.452223783384e-01
1.356250000000e-02,3.000170822330e+02,2.959964601415e-02,1.655033877885e-11,3.507262611425e-09,2.231468929063e-01,9.439606699867e-08,7.349320068777e-01,5.379785387189e-01
1.357500000000e-02,3.000224117504e+02,2.960015366472e-02,2.846918705539e-11,5.106102226368e-09,2.231492853597e-01,1.339335692934e-07,7.349390858736e-01,8.534798421192e-01
1.358750000000e-02,3.000295781855e+02,2.960073284911e-02,4.827205549127e-11,7.513917820972e-09,2.231520206381e-01,1.917658311634e-07,7.349471941718e-01,1.375173877383e+00
1.360000000000e-02,3.000392155639e+02,2.960139286635e-02,8.117279925351e-11,1.113989885656e-08,2.231551459093e-01,2.763547893480e-07,7.349564793837e-01,2.243862362135e+00
1.361250000000e-02,3.000521772193e+02,2.960214387119e-02,1.358320904766e-10,1.660010193154e-08,2.231587139432e-01,4.000737339007e-07,7.349671093197e-01,3.699104962804e+00
