Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,2.153723468326e-02,2.278929974698e-01,7.505697678483e-01,2.228453883603e-17,-5.589494714087e+00
6.400000000000e-03,3.000000000055e+02,2.153723425960e-02,2.278929975840e-01,7.505697681579e-01,8.492652130639e-15,-2.364419565075e-04
1.120000000000e-02,3.000000010522e+02,2.153719919139e-02,2.278930070268e-01,7.505697937829e-01,3.562446756490e-13,8.030019919167e-05
1.280000000000e-02,3.000000450269e+02,2.153645703456e-02,2.278932068295e-01,7.505703361117e-01,2.141979159609e-11,3.896849291334e-03
1.340000000000e-02,3.000007704311e+02,2.153020067969e-02,2.278948904393e-01,7.505749082703e-01,5.308081585063e-10,7.485706501679e-02
1.355000000000e-02,3.000036100197e+02,2.151718450633e-02,2.278983901548e-01,7.505844214757e-01,3.429368418395e-09,4.524115283471e-01
1.360000000000e-02,3.000082571133e+02,2.150437589287e-02,2.279018291800e-01,7.505937837781e-01,1.001117845764e-08,1.587498063669e+00
1.365000000000e-02,3.000219919603e+02,2.147906949790e-02,2.279086103877e-01,7.506122807264e-01,3.572177165479e-08,7.068613244369e+00
1.367500000000e-02,3.000389354414e+02,2.145716016295e-02,2.279144642894e-01,7.506282914929e-01,7.659130130603e-08,1.902513052390e+01
1.370000000000e-02,3.000724615373e+02,2.142457290467e-02,2.279231393550e-01,7.506520944454e-01,1.768199400643e-07,5.353644393465e+01
1.372500000000e-02,3.001388225646e+02,2.137611792596e-02,2.279359694290e-01,7.506874520071e-01,4.225362072751e-07,1.555652270101e+02
1.373750000000e-02,3.001963893563e+02,2.134305036404e-02,2.279446660329e-01,7.507115440550e-01,6.790888695822e-07,2.844955770819e+02
1.374375000000e-02,3.002357550589e+02,2.132350287676e-02,2.279497769901e-01,7.507257652883e-01,8.771452628373e-07,3.919139990800e+02
1.375000000000e-02,3.002847730719e+02,2.130158225359e-02,2.279554781835e-01,7.507416913344e-01,1.146998139031e-06,5.429526473465e+02
1.375625000000e-02,3.003458140016e+02,2.127700253068e-02,2.279618303816e-01,7.507595190588e-01,1.514633460698e-06,7.560237947369e+02
1.376250000000e-02,3.004218317577e+02,2.124944398469e-02,2.279688978653e-01,7.507794653095e-01,2.015416202029e-06,1.057128378954e+03
1.376875000000e-02,3.005165072551e+02,2.121854938558e-02,2.279767474722e-01,7.508017679149e-01,2.697458498413e-06,1.483562384723e+03
1.377500000000e-02,3.006344274456e+02,2.118391991870e-02,2.279854470267e-01,7.508266862993e-01,3.626186205255e-06,2.089550536461e+03
1.377812500000e-02,3.007042465051e+02,2.116503679408e-02,2.279901403703e-01,7.508402327827e-01,4.216475280972e-06,2.489798996248e+03
1.378125000000e-02,3.007826387794e+02,2.114501501813e-02,2.279950739607e-01,7.508545611228e-01,4.913390187246e-06,2.971327382124e+03
1.378437500000e-02,3.008706600030e+02,2.112378699055e-02,2.280002543436e-01,7.508697112407e-01,5.736150086979e-06,3.551736431664e+03
1.378750000000e-02,3.009694924121e+02,2.110128162378e-02,2.280056869400e-01,7.508857239834e-01,6.707361166788e-06,4.252494551444e+03
1.379062500000e-02,3.010804672082e+02,2.107742347192e-02,2.280113757515e-01,7.509026413870e-01,7.853732754460e-06,5.100043350541e+03
1.379375000000e-02,3.012050765065e+02,2.105213329338e-02,2.280173230606e-01,7.509205058185e-01,9.206682415913e-06,6.127132346294e+03
1.379687500000e-02,3.013449962066e+02,2.102532740299e-02,2.280235288189e-01,7.509393601965e-01,1.080323513432e-05,7.374621001308e+03
1.380000000000e-02,3.015021076837e+02,2.099691760847e-02,2.280299901088e-01,7.509592475204e-01,1.268698929673e-05,8.893813440057e+03
1.380312500000e-02,3.016785227114e+02,2.096681103502e-02,2.280367004471e-01,7.509802104574e-01,1.490926412222e-05,1.074959159631e+04
1.380625000000e-02,3.018766113120e+02,2.093490995598e-02,2.280436489530e-01,7.510022908401e-01,1.753044119345e-05,1.302465568910e+04
1.380937500000e-02,3.020990328478e+02,2.090111163242e-02,2.280508193556e-01,7.510255290605e-01,2.062153096077e-05,1.582533409633e+04
1.381250000000e-02,3.023487706909e+02,2.086530816564e-02,2.280581888110e-01,7.510499633438e-01,2.426599936421e-05,1.928964480685e+04
1.381562500000e-02,3.026291708353e+02,2.082738636694e-02,2.280657265015e-01,7.510756288960e-01,2.856189437698e-05,2.359862998763e+04
1.381718750000e-02,3.027822768770e+02,2.080758559818e-02,2.280695431786e-01,7.510889358459e-01,3.099759192825e-05,2.615607042333e+04
1.381875000000e-02,3.029447763400e+02,2.078720165144e-02,2.280733818494e-01,7.511025638474e-01,3.365048828636e-05,2.902710465570e+04
1.382031250000e-02,3.031172429625e+02,2.076621839430e-02,2.280772346373e-01,7.511165155966e-01,3.653971845631e-05,3.225657220489e+04
1.382187500000e-02,3.033002850248e+02,2.074461933699e-02,2.280810926524e-01,7.511307933043e-01,3.968606779349e-05,3.589666112915e+04
1.382343750000e-02,3.034945473491e+02,2.072238763245e-02,2.280849458924e-01,7.511453986396e-01,4.311210895966e-05,4.000835428839e+04
1.382500000000e-02,3.037007134044e+02,2.069950607715e-02,2.280887831340e-01,7.511603326692e-01,4.684234942288e-05,4.466318119438e+04
1.382656250000e-02,3.039195075184e+02,2.067595711303e-02,2.280925918150e-01,7.511755957920e-01,5.090339018658e-05,4.994535037567e+04
1.382812500000e-02,3.041516972023e+02,2.065172283036e-02,2.280963579062e-01,7.511911876694e-01,5.532409645701e-05,5.595435561148e+04
1.382968750000e-02,3.043980955898e+02,2.062678497175e-02,2.281000657723e-01,7.512071071503e-01,6.013578097975e-05,6.280817282262e+04
1.383125000000e-02,3.046595639957e+02,2.060112493747e-02,2.281036980203e-01,7.512233521915e-01,6.537240079409e-05,7.064719413350e+04
