Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,2.851162527575e-02,2.262685976126e-01,7.452197771115e-01,-2.608547317163e-17,-3.011537243954e-01
6.400000000000e-03,2.999999999999e+02,2.851162526961e-02,2.262685976145e-01,7.452197771158e-01,-1.391223570586e-14,-8.771756054276e-05
1.120000000000e-02,3.000000000205e+02,2.851162451545e-02,2.262685978408e-01,7.452197776436e-01,-1.319702364646e-14,1.441310516844e-07
1.280000000000e-02,3.000000011834e+02,2.851160088761e-02,2.262686049327e-01,7.452197941794e-01,5.304696415986e-14,2.796750331556e-05
1.340000000000e-02,3.000000268982e+02,2.851130880192e-02,2.262686926000e-01,7.452199985948e-01,2.320257869949e-12,8.439454417994e-04
1.355000000000e-02,3.000001603666e+02,2.851044005561e-02,2.262689533306e-01,7.452206065873e-01,2.047242743300e-11,1.432838574919e-02
1.360000000000e-02,3.000004393049e+02,2.850930898586e-02,2.262692927464e-01,7.452213981709e-01,7.665184490471e-11,1.085046757637e-01
1.365000000000e-02,3.000014532327e+02,2.850653459664e-02,2.262701251174e-01,7.452233398319e-01,3.656281921352e-10,7.910704253219e-01
1.367500000000e-02,3.000029620940e+02,2.850363588217e-02,2.262709944745e-01,7.452253684631e-01,9.585669246848e-10,2.828557091038e+00
1.370000000000e-02,3.000064590205e+02,2.849863165794e-02,2.262724945087e-01,7.452288704345e-01,2.778987837706e-09,1.011569397319e+01
1.372500000000e-02,3.000145638698e+02,2.848999302519e-02,2.262750817679e-01,7.452349150218e-01,8.365347402409e-09,3.641620837456e+01
1.373750000000e-02,3.000226215114e+02,2.848332129893e-02,2.262770775456e-01,7.452395823337e-01,1.548877724321e-08,7.595662013402e+01
1.375000000000e-02,3.000359889705e+02,2.847422771007e-02,2.262797938730e-01,7.452459420288e-01,2.998063919981e-08,1.600250031371e+02
1.376250000000e-02,3.000581663398e+02,2.846183400657e-02,2.262834882612e-01,7.452546055979e-01,5.945839865995e-08,3.394679670543e+02
