Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,2.369815603216e-02,-2.258792038234e-13,-1.587822012079e-14,2.250777144686e-01,-6.713008281570e-15,7.412975816295e-01,-4.451109075317e+03
6.400000000000e-03,2.999999999350e+02,2.369815616362e-02,-1.210101840897e-12,-2.988060389402e-12,2.250777152363e-01,-1.154647280963e-12,7.412975841139e-01,-7.690095913509e-03
1.120000000000e-02,3.000000000682e+02,2.369816082587e-02,-1.210107924809e-12,-2.997548812443e-12,2.250777422381e-01,-1.214488416686e-12,7.412976724621e-01,-1.023679462437e-03
1.240000000000e-02,3.000000023149e+02,2.369819097011e-02,-1.209870011969e-12,-2.872783535559e-12,2.250779168199e-01,4.265759597135e-12,7.412982437541e-01,-9.243953248882e-04
1.265000000000e-02,3.000000097999e+02,2.369823497926e-02,-1.208448715906e-12,-2.292872715979e-12,2.250781717009e-01,2.779285381244e-11,7.412990779890e-01,-8.743415254423e-04
1.290000000000e-02,3.000000559451e+02,2.369837013230e-02,-1.193466375754e-12,2.517341091628e-12,2.250789544671e-01,2.082647698659e-10,7.413016408958e-01,-6.603826583837e-04
1.300000000000e-02,3.000001411405e+02,2.369850252119e-02,-1.147448731335e-12,1.426436588688e-11,2.250797212922e-01,6.173409757754e-10,7.413041531015e-01,-3.084690281644e-04
1.310000000000e-02,3.000004023834e+02,2.369874439424e-02,-9.258185722218e-13,6.027890427260e-11,2.250811225477e-01,2.117197012428e-09,7.413087476073e-01,6.997948939227e-04
1.320000000000e-02,3.000012036116e+02,2.369918594370e-02,1.415459653284e-13,2.405141052679e-10,2.250836818182e-01,7.616020837637e-09,7.413171498803e-01,3.630250347139e-03
1.330000000000e-02,3.000036618340e+02,2.369999087379e-02,5.281517373051e-12,9.464151689081e-10,2.250883526243e-01,2.777406153052e-08,7.413325125680e-01,1.241977714614e-02
1.335000000000e-02,3.000067984401e+02,2.370064030280e-02,1.520590132113e-11,2.071386114806e-09,2.250921289415e-01,5.800422608792e-08,7.413449629350e-01,2.446317045136e-02
1.340000000000e-02,3.000131827353e+02,2.370155289816e-02,4.406109292677e-11,4.836540772816e-09,2.250974518844e-01,1.285202529877e-07,7.413625592067e-01,5.280506371259e-02
1.342500000000e-02,3.000188554199e+02,2.370214609618e-02,7.913049194708e-11,7.730992919682e-09,2.251009263219e-01,1.990184410924e-07,7.413740798508e-01,8.542262404190e-02
