Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,2.209886894724e-02,2.277621876719e-01,7.501389433804e-01,-1.678964684317e-15,-4.816789947924e+00
6.400000000000e-03,2.999999999960e+02,2.209886866907e-02,2.277621877489e-01,7.501389435829e-01,-6.538862250559e-13,-2.551584108049e-03
1.120000000000e-02,3.000000007127e+02,2.209884457288e-02,2.277621943039e-01,7.501389611239e-01,-4.559823820789e-13,2.366543850277e-05
1.280000000000e-02,3.000000319418e+02,2.209831121843e-02,2.277623393740e-01,7.501393493926e-01,1.234258559351e-11,2.473406959188e-03
1.340000000000e-02,3.000005659392e+02,2.209361471822e-02,2.277636163760e-01,7.501427685168e-01,3.349896462537e-10,4.979605061498e-02
1.355000000000e-02,3.000027294277e+02,2.208344266296e-02,2.277663803210e-01,7.501501744669e-01,2.246618328551e-09,3.275008395407e-01
1.360000000000e-02,3.000063753292e+02,2.207312371692e-02,2.277691809079e-01,7.501576878093e-01,6.746998224823e-09,1.262097729728e+00
1.365000000000e-02,3.000174166730e+02,2.205226534246e-02,2.277748324708e-01,7.501728745530e-01,2.489098225905e-08,6.058902110375e+00
1.367500000000e-02,3.000313385389e+02,2.203384961074e-02,2.277798096544e-01,7.501862804175e-01,5.458491742516e-08,1.701856045508e+01
1.370000000000e-02,3.000593908816e+02,2.200603725545e-02,2.277873019885e-01,7.502065184505e-01,1.292685082595e-07,4.955787457522e+01
1.372500000000e-02,3.001159325243e+02,2.196404450477e-02,2.277985592694e-01,7.502370480997e-01,3.170461831568e-07,1.481694372929e+02
1.373750000000e-02,3.001657471028e+02,2.193502529350e-02,2.278062898653e-01,7.502581171061e-01,5.175239516577e-07,2.751153390645e+02
1.375000000000e-02,3.002408840639e+02,2.189862230027e-02,2.278159211180e-01,7.502845030781e-01,8.696588710040e-07,5.163668855104e+02
1.376250000000e-02,3.003542366849e+02,2.185296849475e-02,2.278278877245e-01,7.503175126120e-01,1.487979844148e-06,9.786101710251e+02
