Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,2.545518112216e-02,2.269804716303e-01,7.475643472476e-01,1.183158071845e-16,2.273539648161e-01
6.400000000000e-03,3.000000000010e+02,2.545518109285e-02,2.269804716386e-01,7.475643472684e-01,5.611143079569e-14,2.523190071715e-04
1.120000000000e-02,3.000000000825e+02,2.545517794693e-02,2.269804725431e-01,7.475643495099e-01,6.350620106344e-14,2.746830718888e-06
1.280000000000e-02,3.000000042728e+02,2.545509176275e-02,2.269804973200e-01,7.475644109164e-01,6.138904750591e-13,1.696054021794e-04
1.340000000000e-02,3.000000886470e+02,2.545415750530e-02,2.269807658874e-01,7.475650765856e-01,1.741201426036e-11,4.360632124829e-03
1.355000000000e-02,3.000004886845e+02,2.545170188654e-02,2.269814716731e-01,7.475668262740e-01,1.375034242802e-10,4.849817572540e-02
1.360000000000e-02,3.000012608671e+02,2.544880679911e-02,2.269823035014e-01,7.475688891367e-01,4.726241754623e-10,2.908030611801e-01
1.365000000000e-02,3.000038828981e+02,2.544223973615e-02,2.269841894282e-01,7.475735684361e-01,2.043279089205e-09,1.859965464693e+00
1.367500000000e-02,3.000075496172e+02,2.543583300653e-02,2.269860278226e-01,7.475781333396e-01,4.998749814884e-09,6.135094307683e+00
1.370000000000e-02,3.000156093678e+02,2.542536438895e-02,2.269890283959e-01,7.475855916676e-01,1.339963365705e-08,2.041104956076e+01
1.372500000000e-02,3.000333273452e+02,2.540826042061e-02,2.269939222300e-01,7.475977742591e-01,3.727167351404e-08,6.862591633016e+01
1.373750000000e-02,3.000501497016e+02,2.539564419099e-02,2.269975234092e-01,7.476067565650e-01,6.568561896968e-08,1.368261365099e+02
1.375000000000e-02,3.000770556364e+02,2.537903256414e-02,2.270022519555e-01,7.476185767579e-01,1.202551482567e-07,2.754045411073e+02
1.376250000000e-02,3.001200933004e+02,2.535716298139e-02,2.270084530280e-01,7.476341244470e-01,2.250376817744e-07,5.581749644894e+02
