Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,1.404585187231e-02,-2.988520558715e-12,-5.810614763159e-14,2.282675524546e-01,3.597453517743e-12,7.518034163801e-01,-1.171837535179e+04
4.400000000000e-03,3.000000059825e+02,1.404588769055e-02,-1.132576741439e-12,-1.487026719387e-12,2.282678896075e-01,8.408627935345e-11,7.518048304927e-01,2.200003245575e-04
8.800000000000e-03,3.000001250608e+02,1.404616513282e-02,-5.725595805985e-13,3.268717323532e-11,2.282705015531e-01,1.936653719784e-09,7.518157998309e-01,-3.584048484033e-04
1.000000000000e-02,3.000005484029e+02,1.404656491372e-02,2.701397241891e-12,1.870893296412e-10,2.282742690439e-01,9.636093615254e-09,7.518316527289e-01,-2.890157787650e-04
1.030000000000e-02,3.000009955651e+02,1.404677891182e-02,8.000436408841e-12,3.868704179254e-10,2.282762903785e-01,1.890019800638e-08,7.518401782266e-01,-2.703528087000e-04
1.060000000000e-02,3.000020199491e+02,1.404708965189e-02,2.490151668853e-11,9.203204111188e-10,2.282792351219e-01,4.229155522370e-08,7.518526263572e-01,-2.489100913468e-04
1.075000000000e-02,3.000030282665e+02,1.404729705025e-02,4.722905813401e-11,1.521159507119e-09,2.282812098846e-01,6.736368801869e-08,7.518609963665e-01,-2.352590733173e-04
1.090000000000e-02,3.000046880779e+02,1.404754994215e-02,9.399783435665e-11,2.623709828384e-09,2.282836313937e-01,1.115504848558e-07,7.518712876475e-01,-2.173473275970e-04
1.105000000000e-02,3.000074209916e+02,1.404785717696e-02,1.919594263077e-10,4.646828230819e-09,2.282865975411e-01,1.894214231411e-07,7.518839372621e-01,-1.917032824509e-04
1.120000000000e-02,3.000119221329e+02,1.404822845698e-02,3.971398428168e-10,8.358946438725e-09,2.282902254908e-01,3.266468818327e-07,7.518994785344e-01,-1.517419648485e-04
1.123750000000e-02,3.000135026818e+02,1.404833282074e-02,4.835307560256e-10,9.771287571087e-09,2.282912573589e-01,3.772989344854e-07,7.519039174125e-01,-1.375859549491e-04
1.127500000000e-02,3.000153391046e+02,1.404844213041e-02,5.935609161667e-10,1.147839909051e-08,2.282923453259e-01,4.376026811587e-07,7.519086085140e-01,-1.208895943646e-04
1.135000000000e-02,3.000199042420e+02,1.404867585709e-02,9.039278163517e-10,1.596128871576e-08,2.282946975516e-01,5.926755734582e-07,7.519187887750e-01,-7.786724244769e-05
1.142500000000e-02,3.000259489497e+02,1.404893008154e-02,1.384120359229e-09,2.231507619048e-08,2.282973010741e-01,8.068340267364e-07,7.519301203315e-01,-1.669834191271e-05
1.150000000000e-02,3.000339540436e+02,1.404920479576e-02,2.127041770049e-09,3.132028609318e-08,2.283001777705e-01,1.102580763802e-06,7.519427277432e-01,7.289937645826e-05
1.157500000000e-02,3.000445571881e+02,1.404949911012e-02,3.276399974411e-09,4.408288665584e-08,2.283033493654e-01,1.510982364620e-06,7.519567469102e-01,2.085112671559e-04
1.165000000000e-02,3.000586043359e+02,1.404981082293e-02,5.054474715280e-09,6.216985754129e-08,2.283068363676e-01,2.074924243681e-06,7.519723252714e-01,4.211107798890e-04
1.168750000000e-02,3.000673399813e+02,1.404997165515e-02,6.308300632578e-09,7.404327566101e-08,2.283087046754e-01,2.437444223160e-06,7.519807590775e-01,5.748153034968e-04
1.172500000000e-02,3.000774958609e+02,1.405013450836e-02,7.904988963980e-09,8.839283087174e-08,2.283106583665e-01,2.868978529102e-06,7.519896545453e-01,7.758543688707e-04
1.176250000000e-02,3.000893039412e+02,1.405029814959e-02,9.938358792411e-09,1.057351495635e-07,2.283126980938e-01,3.382669513954e-06,7.519990338689e-01,1.041462495259e-03
1.180000000000e-02,3.001030337420e+02,1.405046102428e-02,1.252768676655e-08,1.266934419621e-07,2.283148236887e-01,3.994130841297e-06,7.520089196743e-01,1.396398513559e-03
1.183750000000e-02,3.001189994692e+02,1.405062118460e-02,1.582505629865e-08,1.520218535639e-07,2.283170339164e-01,4.721971909012e-06,7.520193350319e-01,1.875119967546e-03
1.187500000000e-02,3.001375666623e+02,1.405077622157e-02,2.002390103049e-08,1.826305358736e-07,2.283193263311e-01,5.588310881581e-06,7.520303031250e-01,2.526976014869e-03
1.191250000000e-02,3.001591609969e+02,1.405092316335e-02,2.537052666920e-08,2.196192954384e-07,2.283216968368e-01,6.619470628711e-06,7.520418472037e-01,3.422342984582e-03
1.195000000000e-02,3.001842781808e+02,1.405105836659e-02,3.217847049838e-08,2.643166711694e-07,2.283241393307e-01,7.846766461172e-06,7.520539903163e-01,4.661924714320e-03
1.198750000000e-02,3.002134955518e+02,1.405117738437e-02,4.084682391113e-08,3.183273821186e-07,2.283266452281e-01,9.307449384630e-06,7.520667550276e-01,6.390178807285e-03
1.202500000000e-02,3.002474856101e+02,1.405127480917e-02,5.188353524868e-08,3.835895722510e-07,2.283292028857e-01,1.104582627925e-05,7.520801630728e-01,8.814726710436e-03
1.206250000000e-02,3.002870318098e+02,1.405134408634e-02,6.593504063352e-08,4.624438578238e-07,2.283317969029e-01,1.311458972051e-05,7.520942349388e-01,1.223439660820e-02
1.210000000000e-02,3.003330469871e+02,1.405137729247e-02,8.382393237063e-08,5.577165868660e-07,2.283344072765e-01,1.557639603058e-05,7.521089893571e-01,1.707968441685e-02
1.211875000000e-02,3.003588787270e+02,1.405137677441e-02,9.460072877305e-08,6.127930257314e-07,2.283357089072e-01,1.698271088190e-05,7.521166288976e-01,2.024081572720e-02
1.213750000000e-02,3.003868252641e+02,1.405136268539e-02,1.068486338101e-07,6.736013174060e-07,2.283370020275e-01,1.852255709142e-05,7.521244458321e-01,2.403368104351e-02
1.217500000000e-02,3.004495862556e+02,1.405128885559e-02,1.363569075827e-07,8.141900241859e-07,2.283395483310e-01,2.204054711033e-05,7.521406153012e-01,3.400106332261e-02
1.219375000000e-02,3.004848245152e+02,1.405122499784e-02,1.541317149897e-07,8.954558514856e-07,2.283407891584e-01,2.404999017357e-05,7.521489703965e-01,4.054056433177e-02
1.221250000000e-02,3.005229521026e+02,1.405114004106e-02,1.743312065023e-07,9.851725674081e-07,2.283419986831e-01,2.625004326023e-05,7.521575065054e-01,4.841376820201e-02
1.223125000000e-02,3.005642071519e+02,1.405103158120e-02,1.972855609529e-07,1.084216866038e-06,2.283431692407e-01,2.865872576508e-05,7.521662235738e-01,5.790090579027e-02
1.225000000000e-02,3.006088475304e+02,1.405089697812e-02,2.233697927614e-07,1.193556007658e-06,2.283442922575e-01,3.129574995898e-05,7.521751210913e-01,6.934157601093e-02
1.226875000000e-02,3.006571524814e+02,1.405073333344e-02,2.530098123701e-07,1.314257104633e-06,2.283453581542e-01,3.418267816845e-05,7.521841980410e-01,8.314754367109e-02
1.228750000000e-02,3.007094244020e+02,1.405053746635e-02,2.866892994427e-07,1.447497345957e-06,2.283463562397e-01,3.734309420901e-05,7.521934528436e-01,9.981813580339e-02
1.230625000000e-02,3.007659907695e+02,1.405030588731e-02,3.249574967886e-07,1.594575253557e-06,2.283472745940e-01,4.080279031728e-05,7.522028832975e-01,1.199588997410e-01
1.232500000000e-02,3.008272062272e+02,1.405003476929e-02,3.684380461977e-07,1.756923070705e-06,2.283480999396e-01,4.458997089571e-05,7.522124865140e-01,1.443042186145e-01
1.234375000000e-02,3.008934548426e+02,1.404971991646e-02,4.178390038396e-07,1.936120393826e-06,2.283488174995e-01,4.873547451672e-05,7.522222588465e-01,1.737447180519e-01
1.236250000000e-02,3.009651525524e+02,1.404935673003e-02,4.739641897076e-07,2.133909167520e-06,2.283494108409e-01,5.327301570568e-05,7.522321958142e-01,2.093604691515e-01
1.238125000000e-02,3.010427498086e+02,1.404894017112e-02,5.377260458160e-07,2.352210174544e-06,2.283498617030e-01,5.823944815468e-05,7.522422920198e-01,2.524611999511e-01
1.240000000000e-02,3.011267344427e+02,1.404846472025e-02,6.101601997967e-07,2.593141163766e-06,2.283501498083e-01,6.367505112559e-05,7.522525410602e-01,3.046349852035e-01
1.241562500000e-02,3.012020042750e+02,1.404801889698e-02,6.780459121437e-07,2.812990877282e-06,2.283502483364e-01,6.859681886335e-05,7.522611929887e-01,3.564580852072e-01
1.243125000000e-02,3.012824405825e+02,1.404752376071e-02,7.536200683759e-07,3.051817355102e-06,2.283502022856e-01,7.390563029058e-05,7.522699403353e-01,4.172924432412e-01
1.244687500000e-02,3.013683995865e+02,1.404697514916e-02,8.377499600000e-07,3.311249844110e-06,2.283499957690e-01,7.963168752393e-05,7.522787773637e-01,4.887172670173e-01
1.246250000000e-02,3.014602621219e+02,1.404636857339e-02,9.314000735152e-07,3.593056125137e-06,2.283496114712e-01,8.580751503907e-05,7.522876976491e-01,5.725884766250e-01
1.247812500000e-02,3.015584353292e+02,1.404569919314e-02,1.035642864226e-06,3.899154083653e-06,2.283490305272e-01,9.246813314281e-05,7.522966940271e-01,6.710871450531e-01
1.249375000000e-02,3.016633544595e+02,1.404496179047e-02,1.151670702226e-06,4.231624214140e-06,2.283482323913e-01,9.965124363675e-05,7.523057585392e-01,7.867761733370e-01
1.250937500000e-02,3.017754848009e+02,1.404415074149e-02,1.280809113946e-06,4.592723128265e-06,2.283471946951e-01,1.073974284126e-04,7.523148823747e-01,9.226667393711e-01
1.252500000000e-02,3.018953237310e+02,1.404325998608e-02,1.424531454896e-06,4.984898141446e-06,2.283458930950e-01,1.157503617452e-04,7.523240558099e-01,1.082296194193e+00
1.254062500000e-02,3.020234029073e+02,1.404228299558e-02,1.584475162475e-06,5.410803016938e-06,2.283443011064e-01,1.247570370735e-04,7.523332681439e-01,1.269819347893e+00
1.255625000000e-02,3.021602905995e+02,1.404121273811e-02,1.762459752162e-06,5.873314951276e-06,2.283423899256e-01,1.344680090799e-04,7.523425076300e-01,1.490115408251e+00
1.257187500000e-02,3.023065941744e+02,1.404004164168e-02,1.960506735943e-06,6.375552889651e-06,2.283401282373e-01,1.449376518975e-04,7.523517614048e-01,1.748913208038e+00
1.258750000000e-02,3.024629627419e+02,1.403876155461e-02,2.180861658700e-06,6.920897264644e-06,2.283374820070e-01,1.562244342822e-04,7.523610154126e-01,2.052937788759e+00
1.260312500000e-02,3.026300899708e+02,1.403736370348e-02,2.426018466376e-06,7.513011256511e-06,2.283344142574e-01,1.683912125974e-04,7.523702543267e-01,2.410081907766e+00
1.261875000000e-02,3.028087170826e+02,1.403583864814e-02,2.698746439192e-06,8.155863678012e-06,2.283308848280e-01,1.815055424529e-04,7.523794614667e-01,2.829606611859e+00
1.263437500000e-02,3.029996360353e+02,1.403417623386e-02,3.002119944007e-06,8.853753591378e-06,2.283268501159e-01,1.956400098308e-04,7.523886187122e-01,3.322375683570e+00
1.265000000000e-02,3.032036929042e+02,1.403236554042e-02,3.339551282101e-06,9.611336769442e-06,2.283222627972e-01,2.108725825081e-04,7.523977064131e-01,3.901129523960e+00
1.266562500000e-02,3.034217914715e+02,1.403039482793e-02,3.714826932203e-06,1.043365411709e-05,2.283170715286e-01,2.272869825518e-04,7.524067032972e-01,4.580804851873e+00
1.267343750000e-02,3.035364685276e+02,1.402934466171e-02,3.918248438569e-06,1.087116258817e-05,2.283142282395e-01,2.359716280337e-04,7.524111590438e-01,4.964328658823e+00
