Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,2.629172708029e-02,2.267856323650e-01,7.469226405536e-01,4.802954803190e-16,-1.061710843522e+01
6.400000000000e-03,3.000000000009e+02,2.629172706240e-02,2.267856323702e-01,7.469226405662e-01,1.932044776192e-13,-7.276930935502e-05
1.120000000000e-02,3.000000000545e+02,2.629172504086e-02,2.267856329589e-01,7.469226419992e-01,2.055176885826e-13,8.545691455956e-05
1.280000000000e-02,3.000000028919e+02,2.629166718330e-02,2.267856498039e-01,7.469226830115e-01,5.038747094178e-13,1.751397963353e-04
1.340000000000e-02,3.000000618597e+02,2.629101277277e-02,2.267858403201e-01,7.469231468948e-01,9.892633881483e-12,2.743980794638e-03
1.355000000000e-02,3.000003500984e+02,2.628922285155e-02,2.267863613442e-01,7.469244157090e-01,7.959431317551e-11,3.399535043064e-02
1.360000000000e-02,3.000009215082e+02,2.628704474217e-02,2.267869952078e-01,7.469259597130e-01,2.809137126987e-10,2.207688811195e-01
1.365000000000e-02,3.000029064163e+02,2.628198027080e-02,2.267884684722e-01,7.469295497686e-01,1.253971332672e-09,1.477576693431e+00
1.367500000000e-02,3.000057402085e+02,2.627693158405e-02,2.267899362067e-01,7.469331285019e-01,3.138133995986e-09,5.006606556449e+00
1.370000000000e-02,3.000120794087e+02,2.626853865534e-02,2.267923739643e-01,7.469390772290e-01,8.631326836696e-09,1.705458374537e+01
1.372500000000e-02,3.000262612663e+02,2.625458762389e-02,2.267964202849e-01,7.469489632132e-01,2.464072350203e-08,5.861434721663e+01
1.373750000000e-02,3.000399324243e+02,2.624414841694e-02,2.267994420438e-01,7.469563578792e-01,4.413179509387e-08,1.185404122951e+02
1.375000000000e-02,3.000620627610e+02,2.623025480844e-02,2.268034543505e-01,7.469661945927e-01,8.227459266534e-08,2.420518966217e+02
1.376250000000e-02,3.000978888737e+02,2.621176578471e-02,2.268087760399e-01,7.469792746269e-01,1.569040848525e-07,4.976528196323e+02
1.377500000000e-02,3.001558911685e+02,2.618716529496e-02,2.268158231982e-01,7.469966569921e-01,3.028862728636e-07,1.027507172164e+03
1.378750000000e-02,3.002498045815e+02,2.615444072083e-02,2.268251337572e-01,7.470197361912e-01,5.883425338503e-07,2.131283641525e+03
1.379375000000e-02,3.003185679249e+02,2.613402929440e-02,2.268308946680e-01,7.470340989092e-01,8.332868463140e-07,3.143375838176e+03
1.380000000000e-02,3.004086234097e+02,2.611025438620e-02,2.268375518954e-01,7.470507907019e-01,1.195153294296e-06,4.662393956067e+03
1.380625000000e-02,3.005265656855e+02,2.608256624978e-02,2.268452267997e-01,7.470701737170e-01,1.729638327155e-06,6.955870592657e+03
1.381250000000e-02,3.006810304731e+02,2.605032733134e-02,2.268540479519e-01,7.470926590017e-01,2.518865094392e-06,1.043731228141e+04
1.381875000000e-02,3.008833238548e+02,2.601279920788e-02,2.268641461525e-01,7.471187095411e-01,3.683830687855e-06,1.576483714944e+04
1.382187500000e-02,3.010079556751e+02,2.599172971254e-02,2.268697207140e-01,7.471332668454e-01,4.474141263783e-06,1.952153020055e+04
1.382500000000e-02,3.011518766994e+02,2.596893768308e-02,2.268756645245e-01,7.471489527929e-01,5.452284698373e-06,2.425529328754e+04
1.382812500000e-02,3.013180675484e+02,2.594428522045e-02,2.268819859444e-01,7.471658432570e-01,6.662692027021e-06,3.025369749132e+04
1.383125000000e-02,3.015099669210e+02,2.591762404831e-02,2.268886886390e-01,7.471840164484e-01,8.160214544883e-06,3.790075330321e+04
1.383437500000e-02,3.017315409318e+02,2.588879488633e-02,2.268957698831e-01,7.472035522532e-01,1.001253023600e-05,4.771933096180e+04
1.383750000000e-02,3.019873625333e+02,2.585762682358e-02,2.269032184146e-01,7.472245313421e-01,1.230309022443e-05,6.043510005780e+04
1.384062500000e-02,3.022827023313e+02,2.582393670309e-02,2.269110117261e-01,7.472470340012e-01,1.513471979368e-05,7.707506722635e+04
1.384375000000e-02,3.026236322205e+02,2.578752853245e-02,2.269191126630e-01,7.472711386252e-01,1.863400998023e-05,9.912204095898e+04
1.384687500000e-02,3.030171433597e+02,2.574819294346e-02,2.269274652219e-01,7.472969199865e-01,2.295665998891e-05,1.287600889428e+05
1.384843750000e-02,3.032366393183e+02,2.572734211122e-02,2.269317056846e-01,7.473104660230e-01,2.549889049190e-05,1.476091274115e+05
1.385000000000e-02,3.034730357495e+02,2.570565774211e-02,2.269359678748e-01,7.473244603875e-01,2.833930051883e-05,1.698078221443e+05
1.385156250000e-02,3.037276215102e+02,2.568310852286e-02,2.269402341098e-01,7.473389094491e-01,3.151239709593e-05,1.960855649034e+05
1.385312500000e-02,3.040017814146e+02,2.565966219011e-02,2.269444837545e-01,7.473538185874e-01,3.505658667834e-05,2.273529492428e+05
1.385468750000e-02,3.042970029603e+02,2.563528552807e-02,2.269486928433e-01,7.473691920345e-01,3.901459700292e-05,2.647517373543e+05
1.385625000000e-02,3.046148834510e+02,2.560994436984e-02,2.269528336592e-01,7.473850327034e-01,4.343394079967e-05,3.097188651462e+05
1.385781250000e-02,3.049571375263e+02,2.558360360285e-02,2.269568742657e-01,7.474013419997e-01,4.836742474491e-05,3.640684873781e+05
1.385937500000e-02,3.053256051060e+02,2.555622717905e-02,2.269607779881e-01,7.474181196173e-01,5.387370714887e-05,4.300971550284e+05
1.386093750000e-02,3.057222597524e+02,2.552777813032e-02,2.269645028403e-01,7.474353633170e-01,6.001790794200e-05,5.107185878978e+05
1.386250000000e-02,3.061492174491e+02,2.549821858972e-02,2.269680008912e-01,7.474530686879e-01,6.687227454607e-05,6.096362188233e+05
1.386406250000e-02,3.066087457908e+02,2.546750981932e-02,2.269712175691e-01,7.474712288912e-01,7.451690717384e-05,7.315638138699e+05
1.386562500000e-02,3.071032735720e+02,2.543561224524e-02,2.269740908983e-01,7.474898343866e-01,8.304054697669e-05,8.825070974583e+05
1.386718750000e-02,3.076354007510e+02,2.540248550061e-02,2.269765506650e-01,7.475088726414e-01,9.254143023299e-05,1.070122523417e+06
1.386875000000e-02,3.082079087602e+02,2.536808847735e-02,2.269785175107e-01,7.475283278235e-01,1.031282114174e-04,1.304173229676e+06
1.387031250000e-02,3.088237711181e+02,2.533237938741e-02,2.269799019508e-01,7.475481804795e-01,1.149209574847e-04,1.597106894972e+06
1.387187500000e-02,3.094861642853e+02,2.529531583437e-02,2.269806033183e-01,7.475684071991e-01,1.280522150096e-04,1.964785774590e+06
1.387343750000e-02,3.101984786891e+02,2.525685489627e-02,2.269805086348e-01,7.475889802692e-01,1.426681509109e-04,2.427405706584e+06
1.387500000000e-02,3.109643298212e+02,2.521695323776e-02,2.269794915882e-01,7.476098678986e-01,1.589297664836e-04,3.010648396678e+06
1.387578125000e-02,3.113687910793e+02,2.519644441285e-02,2.269785833884e-01,7.476204155688e-01,1.677454257148e-04,3.359562779453e+06
1.387656250000e-02,3.117883890536e+02,2.517555527042e-02,2.269773787557e-01,7.476310246340e-01,1.770544752942e-04,3.752060106698e+06
1.387734375000e-02,3.122236639793e+02,2.515428023289e-02,2.269758561216e-01,7.476416891771e-01,1.868832649153e-04,4.193726105150e+06
1.387812500000e-02,3.126751731287e+02,2.513261372063e-02,2.269739927148e-01,7.476524028976e-01,1.972594309119e-04,4.690845896813e+06
1.387890625000e-02,3.131434911525e+02,2.511055015694e-02,2.269717645124e-01,7.476631591008e-01,2.082119475732e-04,5.250487503840e+06
1.387968750000e-02,3.136292104092e+02,2.508808397324e-02,2.269691461893e-01,7.476739506869e-01,2.197711793734e-04,5.880594319307e+06
1.388046875000e-02,3.141329412812e+02,2.506520961450e-02,2.269661110690e-01,7.476847701408e-01,2.319689340029e-04,6.590087343346e+06
1.388125000000e-02,3.146553124730e+02,2.504192154495e-02,2.269626310735e-01,7.476956095222e-01,2.448385160756e-04,7.388978024245e+06
1.388203125000e-02,3.151969712909e+02,2.501821425414e-02,2.269586766743e-01,7.477064604568e-01,2.584147813630e-04,8.288492580567e+06
1.388281250000e-02,3.157585838995e+02,2.499408226310e-02,2.269542168440e-01,7.477173141279e-01,2.727341913887e-04,9.301208711323e+06
1.388359375000e-02,3.163408355535e+02,2.496952013093e-02,2.269492190093e-01,7.477281612690e-01,2.878348681934e-04,1.044120562510e+07
1.388437500000e-02,3.169444307996e+02,2.494452246160e-02,2.269436490053e-01,7.477389921574e-01,3.037566490581e-04,1.172422833345e+07
1.388515625000e-02,3.175700936454e+02,2.491908391097e-02,2.269374710319e-01,7.477497966089e-01,3.205411409484e-04,1.316786715660e+07
1.388593750000e-02,3.182185676925e+02,2.489319923635e-02,2.269306480339e-01,7.477605653643e-01,3.382317752187e-04,1.479175338206e+07
1.388632812500e-02,3.185516511301e+02,2.488008715341e-02,2.269269791505e-01,7.477659310438e-01,3.474345565791e-04,1.567951295095e+07
1.388671875000e-02,3.188907836376e+02,2.486686092258e-02,2.269231309510e-01,7.477712826028e-01,3.568845126361e-04,1.662100911310e+07
1.388710937500e-02,3.192360656429e+02,2.485351989814e-02,2.269190980889e-01,7.477766185406e-01,3.665877810365e-04,1.761939687867e+07
1.388750000000e-02,3.195875988452e+02,2.484006343969e-02,2.269148750999e-01,7.477819373265e-01,3.765506287001e-04,1.867800423122e+07
