Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,2.433897303586e-02,2.272404467830e-01,7.484205801812e-01,4.920605712871e-17,4.545536583636e-01
6.400000000000e-03,3.000000000011e+02,2.433897297741e-02,2.272404467995e-01,7.484205802232e-01,2.202883978361e-14,1.147892788947e-04
1.120000000000e-02,3.000000001596e+02,2.433896708322e-02,2.272404484648e-01,7.484205844519e-01,4.269382387131e-14,6.643469955180e-06
1.280000000000e-02,3.000000079371e+02,2.433881529491e-02,2.272404913499e-01,7.484206933533e-01,1.531471772927e-12,3.951303929725e-04
1.340000000000e-02,3.000001575105e+02,2.433726631723e-02,2.272409289322e-01,7.484218046964e-01,4.456238618452e-11,9.346877919737e-03
1.355000000000e-02,3.000008359466e+02,2.433341866997e-02,2.272420155932e-01,7.484245653394e-01,3.361200530472e-10,8.737026505569e-02
1.360000000000e-02,3.000020959847e+02,2.432908006421e-02,2.272432403154e-01,7.484276783262e-01,1.110916602776e-09,4.635075991079e-01
1.365000000000e-02,3.000062367106e+02,2.431957305895e-02,2.272459220047e-01,7.484344996580e-01,4.587396565160e-09,2.759682560461e+00
1.367500000000e-02,3.000118574488e+02,2.431057315621e-02,2.272484576697e-01,7.484409567409e-01,1.086943794060e-08,8.736483472571e+00
1.370000000000e-02,3.000239054151e+02,2.429621472980e-02,2.272524965857e-01,7.484512566924e-01,2.809929531655e-08,2.805923217646e+01
1.372500000000e-02,3.000497340227e+02,2.427331054670e-02,2.272589233751e-01,7.484676805613e-01,7.534259386043e-08,9.135351526697e+01
1.373750000000e-02,3.000737297131e+02,2.425674845336e-02,2.272635551350e-01,7.484795492324e-01,1.298117408857e-07,1.784669934257e+02
1.375000000000e-02,3.001114565798e+02,2.423526256973e-02,2.272695410830e-01,7.484949338046e-01,2.317001477093e-07,3.519699972805e+02
1.376250000000e-02,3.001707789664e+02,2.420739351556e-02,2.272772642583e-01,7.485148637945e-01,4.222490184122e-07,6.991445272917e+02
1.377500000000e-02,3.002640707488e+02,2.417125302234e-02,2.272872052521e-01,7.485406592380e-01,7.785009842058e-07,1.395770843925e+03
1.378750000000e-02,3.004108040370e+02,2.412440104449e-02,2.272999575837e-01,7.485740027046e-01,1.444268494715e-06,2.802482677031e+03
1.379375000000e-02,3.005156977328e+02,2.409577431594e-02,2.273076556177e-01,7.485943061859e-01,1.993915031431e-06,4.059219109581e+03
1.380000000000e-02,3.006506481154e+02,2.406291808865e-02,2.273163882433e-01,7.486175320869e-01,2.782000280821e-06,5.915223644555e+03
1.380625000000e-02,3.008242719087e+02,2.402521551818e-02,2.273262621504e-01,7.486440719951e-01,3.911629221169e-06,8.679364936932e+03
1.380937500000e-02,3.009297420998e+02,2.400428151413e-02,2.273316653342e-01,7.486587479352e-01,4.659923763139e-06,1.058116039747e+04
1.381250000000e-02,3.010503246504e+02,2.398180830666e-02,2.273373955217e-01,7.486744499477e-01,5.570140905204e-06,1.293533296112e+04
1.381562500000e-02,3.011881839068e+02,2.395768500659e-02,2.273434607676e-01,7.486912404533e-01,6.677165786309e-06,1.586013830354e+04
1.381875000000e-02,3.013457931353e+02,2.393179320282e-02,2.273498661568e-01,7.487091836427e-01,8.023340679724e-06,1.950744589746e+04
1.382187500000e-02,3.015259781253e+02,2.390400655063e-02,2.273566127985e-01,7.487283450351e-01,9.660036891521e-06,2.407513387782e+04
1.382500000000e-02,3.017319667595e+02,2.387419035939e-02,2.273636965742e-01,7.487487908947e-01,1.164954956236e-05,2.982460825816e+04
1.382812500000e-02,3.019674452991e+02,2.384220118573e-02,2.273711065863e-01,7.487705874768e-01,1.406737847124e-05,3.710619788114e+04
1.383125000000e-02,3.022366222048e+02,2.380788643958e-02,2.273788232398e-01,7.487938000716e-01,1.700496901828e-05,4.639671548750e+04
1.383437500000e-02,3.025443003836e+02,2.377108401268e-02,2.273868158813e-01,7.488184918095e-01,2.057300009039e-05,5.835600042700e+04
1.383593750000e-02,3.027146343001e+02,2.375168429838e-02,2.273908989309e-01,7.488314155086e-01,2.264390312757e-05,6.567101764863e+04
1.383750000000e-02,3.028971386071e+02,2.373158464849e-02,2.273950279883e-01,7.488447347028e-01,2.493649469147e-05,7.405765720711e+04
1.383906250000e-02,3.030926774801e+02,2.371076116141e-02,2.273991931562e-01,7.488584555426e-01,2.747423807590e-05,8.370568916379e+04
1.384062500000e-02,3.033021754245e+02,2.368918925797e-02,2.274033829014e-01,7.488725835863e-01,3.028303079390e-05,9.484435617876e+04
1.384218750000e-02,3.035266213097e+02,2.366684367688e-02,2.274075838580e-01,7.488871237043e-01,3.339144815997e-05,1.077520450862e+05
1.384375000000e-02,3.037670726421e+02,2.364369847217e-02,2.274117806099e-01,7.489020799762e-01,3.683100960639e-05,1.227684735308e+05
1.384531250000e-02,3.040246600875e+02,2.361972701251e-02,2.274159554497e-01,7.489174555779e-01,4.063646955214e-05,1.403100929184e+05
1.384687500000e-02,3.043005922525e+02,2.359490198298e-02,2.274200881127e-01,7.489332526581e-01,4.484613473026e-05,1.608896019433e+05
1.384843750000e-02,3.045961607313e+02,2.356919538924e-02,2.274241554835e-01,7.489494722054e-01,4.950220995897e-05,1.851407112625e+05
1.385000000000e-02,3.049127454268e+02,2.354257856469e-02,2.274281312723e-01,7.489661139040e-01,5.465117440948e-05,2.138496131501e+05
1.385156250000e-02,3.052518201504e+02,2.351502218079e-02,2.274319856583e-01,7.489831759776e-01,6.034419047539e-05,2.479950070004e+05
1.385312500000e-02,3.056149585055e+02,2.348649626084e-02,2.274356848990e-01,7.490006550230e-01,6.663754737983e-05,2.887990329392e+05
1.385468750000e-02,3.060038400562e+02,2.345697019776e-02,2.274391909001e-01,7.490185458302e-01,7.359314166118e-05,3.377920964313e+05
1.385625000000e-02,3.064202567813e+02,2.342641277607e-02,2.274424607465e-01,7.490368411912e-01,8.127899664954e-05,3.968953564364e+05
1.385781250000e-02,3.068661198092e+02,2.339479219858e-02,2.274454461881e-01,7.490555316973e-01,8.976982297603e-05,4.685256335670e+05
1.385937500000e-02,3.073434664272e+02,2.336207611818e-02,2.274480930812e-01,7.490746055234e-01,9.914762203653e-05,5.557287138081e+05
1.386093750000e-02,3.078544673515e+02,2.332823167523e-02,2.274503407805e-01,7.490940482019e-01,1.095023341499e-04,6.623485244841e+05
1.386250000000e-02,3.084014342426e+02,2.329322554091e-02,2.274521214812e-01,7.491138423853e-01,1.209325328956e-04,7.932414946260e+05
1.386406250000e-02,3.089868274395e+02,2.325702396709e-02,2.274533595086e-01,7.491339675991e-01,1.335461667757e-04,9.545476384768e+05
1.386562500000e-02,3.096132638817e+02,2.321959284311e-02,2.274539705553e-01,7.491543999864e-01,1.474613489002e-04,1.154032577873e+06
1.386718750000e-02,3.102835251779e+02,2.318089776011e-02,2.274538608644e-01,7.491751120462e-01,1.628071948369e-04,1.401517905182e+06
1.386875000000e-02,3.110005657688e+02,2.314090408343e-02,2.274529263655e-01,7.491960723774e-01,1.797247080655e-04,1.709421036063e+06
