Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,2.842468776317e-02,1.507497944809e-12,1.366478211468e-14,2.235157427218e-01,1.147081378788e-14,7.361531990309e-01,1.627786126027e+04
6.400000000000e-03,3.000000000900e+02,2.842468777048e-02,4.256188581835e-12,3.432630366361e-12,2.235157427461e-01,2.573817246005e-12,7.361531991416e-01,1.536925118041e-02
1.120000000000e-02,3.000000000700e+02,2.842468813427e-02,4.256231007913e-12,3.396617915774e-12,2.235157445167e-01,1.340295122953e-12,7.361532044230e-01,-4.889893197181e-03
1.240000000000e-02,3.000000001197e+02,2.842469126976e-02,4.256231444717e-12,3.394501855254e-12,2.235157597678e-01,1.075940841442e-12,7.361532500044e-01,-4.619849305680e-03
1.265000000000e-02,3.000000003512e+02,2.842469721381e-02,4.256234270328e-12,3.397731660093e-12,2.235157886807e-01,1.203501403715e-12,7.361533364256e-01,-4.559391355844e-03
1.290000000000e-02,3.000000021268e+02,2.842471975868e-02,4.256271678536e-12,3.436047323547e-12,2.235158983455e-01,3.008786853344e-12,7.361536642373e-01,-4.484500332800e-03
1.300000000000e-02,3.000000061391e+02,2.842474640479e-02,4.256418448853e-12,3.556175330550e-12,2.235160279627e-01,8.366628964828e-12,7.361540517310e-01,-4.418870291657e-03
1.310000000000e-02,3.000000208056e+02,2.842480281008e-02,4.257308248054e-12,4.142862735655e-12,2.235163023451e-01,3.282452021070e-11,7.361548721338e-01,-4.242514462220e-03
1.320000000000e-02,3.000000744154e+02,2.842492219542e-02,4.262709986512e-12,7.006681261398e-12,2.235168831080e-01,1.441612006419e-10,7.361566090657e-01,-3.675788764189e-03
1.330000000000e-02,3.000002703800e+02,2.842517482674e-02,4.295514409797e-12,2.098402617505e-11,2.235181121491e-01,6.506561434880e-10,7.361602863153e-01,-1.717089780114e-03
1.335000000000e-02,3.000005635151e+02,2.842540679805e-02,4.374328930063e-12,4.831174546317e-11,2.235192408513e-01,1.577878846125e-09,7.361636652725e-01,1.227311203469e-03
1.340000000000e-02,3.000012459414e+02,2.842576796207e-02,4.653069735198e-12,1.286557274192e-10,2.235209986330e-01,4.150014803815e-09,7.361689311239e-01,8.406668206967e-03
1.345000000000e-02,3.000028348773e+02,2.842632992406e-02,5.638830542868e-12,3.648522521517e-10,2.235237351401e-01,1.128466045130e-08,7.361771366791e-01,2.759615151596e-02
1.347500000000e-02,3.000044210439e+02,2.842672773329e-02,7.069322581402e-12,6.547592425672e-10,2.235256738360e-01,1.959757386089e-08,7.361829566289e-01,5.228018422900e-02
1.350000000000e-02,3.000070612911e+02,2.842723536733e-02,1.031379645050e-11,1.225804406818e-09,2.235281501748e-01,3.528203741010e-08,7.361903995034e-01,1.032643928399e-01
1.352500000000e-02,3.000114567159e+02,2.842788249368e-02,1.767214754125e-11,2.350561989184e-09,2.235313115961e-01,6.487320379482e-08,7.361999161922e-01,2.149490892038e-01
1.355000000000e-02,3.000187754268e+02,2.842870625713e-02,3.435953230234e-11,4.565788088874e-09,2.235353447086e-01,1.206975655194e-07,7.362120812579e-01,4.721676245313e-01
1.356250000000e-02,3.000242607701e+02,2.842920164130e-02,5.063692481089e-11,6.478770744238e-09,2.235377761947e-01,1.671676591628e-07,7.362194313906e-01,7.362535244963e-01
1.357500000000e-02,3.000315715876e+02,2.842976321795e-02,7.723119386994e-11,9.318918739644e-09,2.235405392484e-01,2.342318375939e-07,7.362278007469e-01,1.166097924569e+00
1.358750000000e-02,3.000413162965e+02,2.843039900689e-02,1.206796491929e-10,1.353544105874e-08,2.235436769776e-01,3.310127992273e-07,7.362373284412e-01,1.872267474020e+00
1.360000000000e-02,3.000543065568e+02,2.843111763916e-02,1.916604165043e-10,1.979506805952e-08,2.235472371721e-01,4.706715613501e-07,7.362481715764e-01,3.039738016398e+00
1.361250000000e-02,3.000716253897e+02,2.843192822905e-02,3.076137759307e-10,2.908728980062e-08,2.235512723765e-01,6.721929824347e-07,7.362605071159e-01,4.980051430546e+00
1.362500000000e-02,3.000947182343e+02,2.843284013851e-02,4.970214207989e-10,4.288043436782e-08,2.235558397159e-01,9.629590980152e-07,7.362745337363e-01,8.219520623552e+00
