Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,1.799990485987e-02,5.408324597301e-13,-8.005855549585e-15,2.269608135680e-01,2.087829486153e-13,7.474996049062e-01,2.544478940925e+02
6.400000000000e-03,3.000000022755e+02,1.799991933647e-02,6.704507337677e-15,-7.532943642788e-13,2.269609220520e-01,1.808015066846e-11,7.475000107600e-01,-1.480508146164e-03
1.120000000000e-02,3.000001090273e+02,1.800017853063e-02,2.204010581624e-13,2.632521207997e-11,2.269628642865e-01,1.062978450440e-09,7.475072868305e-01,-2.316686383286e-04
1.240000000000e-02,3.000010067932e+02,1.800103600564e-02,3.345393648454e-12,3.302308903822e-10,2.269692926331e-01,1.180456739150e-08,7.475314216410e-01,1.037002527863e-05
1.265000000000e-02,3.000026703834e+02,1.800174063447e-02,1.304235731752e-11,1.065403385786e-09,2.269745855296e-01,3.573586868883e-08,7.475513502755e-01,4.306638778766e-04
1.271250000000e-02,3.000037944398e+02,1.800202754889e-02,2.272713313134e-11,1.669576257312e-09,2.269767474346e-01,5.421938092224e-08,7.475595120181e-01,7.010748481394e-04
1.277500000000e-02,3.000056844454e+02,1.800238568015e-02,4.400939432009e-11,2.826300284143e-09,2.269794545090e-01,8.814525079871e-08,7.475697543999e-01,1.144488446420e-03
1.283750000000e-02,3.000088638030e+02,1.800283166557e-02,9.080407359820e-11,5.041660280197e-09,2.269828415677e-01,1.504325209714e-07,7.475826051769e-01,1.881624413884e-03
1.290000000000e-02,3.000142130379e+02,1.800338503832e-02,1.936585207566e-10,9.283350162007e-09,2.269870738979e-01,2.647612760565e-07,7.475987210088e-01,3.142569039593e-03
1.292500000000e-02,3.000173758465e+02,1.800364269818e-02,2.693304954985e-10,1.206705419964e-08,2.269890597392e-01,3.372547331408e-07,7.476063115421e-01,3.918091512446e-03
