Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,5.202951857150e-02,-5.851790768774e-11,1.546072143033e-12,2.207910634596e-01,8.478906819320e-13,7.271794178433e-01,1.134566905284e+04
6.400000000000e-03,3.000000040199e+02,5.202951833132e-02,5.598029560148e-11,1.553832712050e-10,2.207910626687e-01,7.851884851554e-11,7.271794163951e-01,2.501740816472e-01
9.600000000000e-03,3.000000040186e+02,5.202951651474e-02,5.598125338231e-11,1.556094734583e-10,2.207910585550e-01,7.807286485205e-11,7.271794012280e-01,1.043351793494e-03
1.120000000000e-02,3.000000040261e+02,5.202950654019e-02,5.598138753874e-11,1.556661913931e-10,2.207910359997e-01,7.870076366563e-11,7.271793180143e-01,5.745111096924e-04
1.160000000000e-02,3.000000040655e+02,5.202949368258e-02,5.598198492135e-11,1.558582486018e-10,2.207910069307e-01,8.225530870030e-11,7.271792107660e-01,5.511050681214e-04
1.180000000000e-02,3.000000041723e+02,5.202947923623e-02,5.598409804378e-11,1.564014704306e-10,2.207909742768e-01,9.183055168813e-11,7.271790902945e-01,5.480994323028e-04
1.190000000000e-02,3.000000043417e+02,5.202946750611e-02,5.598839326100e-11,1.573080663308e-10,2.207909477719e-01,1.069358824133e-10,7.271789925139e-01,5.479715141096e-04
1.200000000000e-02,3.000000047561e+02,5.202945089180e-02,5.600147688178e-11,1.596280483602e-10,2.207909102496e-01,1.436833355368e-10,7.271788541014e-01,5.486993200907e-04
1.210000000000e-02,3.000000057692e+02,5.202942735016e-02,5.604133932429e-11,1.655650413601e-10,2.207908571266e-01,2.330406159002e-10,7.271786581693e-01,5.501054495249e-04
1.220000000000e-02,3.000000082458e+02,5.202939397023e-02,5.616279870993e-11,1.807582423065e-10,2.207907819063e-01,4.502868050782e-10,7.271783808064e-01,5.522593914995e-04
1.230000000000e-02,3.000000142997e+02,5.202934658659e-02,5.653288921111e-11,2.196386284649e-10,2.207906753712e-01,9.784164124046e-10,7.271779881483e-01,5.556625646877e-04
1.240000000000e-02,3.000000290972e+02,5.202927919612e-02,5.766057210352e-11,3.191356679906e-10,2.207905244196e-01,2.262266266136e-09,7.271774322168e-01,5.617580668302e-04
1.250000000000e-02,3.000000652646e+02,5.202918304706e-02,6.109667198753e-11,5.737532589729e-10,2.207903103682e-01,5.383178184793e-09,7.271766449903e-01,5.742211214105e-04
1.260000000000e-02,3.000001536590e+02,5.202904514638e-02,7.156660149995e-11,1.225330552447e-09,2.207900064203e-01,1.296975967874e-08,7.271755299198e-01,6.022201863550e-04
1.270000000000e-02,3.000003696830e+02,5.202884566393e-02,1.034688444442e-10,2.892745334006e-09,2.207895737530e-01,3.141185324659e-08,7.271739496916e-01,6.689374580174e-04
1.280000000000e-02,3.000008975671e+02,5.202855310949e-02,2.006761490245e-10,7.159745648684e-09,2.207889551355e-01,7.624254255946e-08,7.271717083588e-01,8.358996938227e-04
1.290000000000e-02,3.000021873563e+02,5.202811477550e-02,4.968711927608e-10,1.807928812579e-08,2.207880637361e-01,1.852216426800e-07,7.271685247262e-01,1.283720380920e-03
1.295000000000e-02,3.000035301976e+02,5.202780571108e-02,8.723342086536e-10,2.992304252697e-08,2.207874640415e-01,2.981869654702e-07,7.271664268654e-01,1.822821881075e-03
1.300000000000e-02,3.000058417020e+02,5.202740315814e-02,1.632083243306e-09,5.099931134111e-08,2.207867178927e-01,4.919726240536e-07,7.271638794512e-01,2.922710404904e-03
1.305000000000e-02,3.000098202185e+02,5.202686752857e-02,3.169429998900e-09,8.850509877449e-08,2.207857777625e-01,8.244008164140e-07,7.271607794408e-01,5.339990663523e-03
1.310000000000e-02,3.000166671206e+02,5.202613712802e-02,6.280221618896e-09,1.552475664612e-07,2.207845728419e-01,1.394660309808e-06,7.271569956780e-01,1.108383448373e-02
1.315000000000e-02,3.000284486244e+02,5.202511401466e-02,1.257477403169e-08,2.740167603341e-07,2.207829936709e-01,2.372894924770e-06,7.271523584454e-01,2.573800573082e-02
1.320000000000e-02,3.000487172372e+02,5.202364036036e-02,2.531123615261e-08,4.853652972922e-07,2.207808652966e-01,4.050942556387e-06,7.271466437265e-01,6.529268553945e-02
1.322500000000e-02,3.000643247388e+02,5.202263808878e-02,3.656686119706e-08,6.528118698029e-07,2.207794872580e-01,5.340075666167e-06,7.271432689166e-01,1.094329450823e-01
1.325000000000e-02,3.000855494081e+02,5.202137947536e-02,5.358107831374e-08,8.855102541780e-07,2.207778092101e-01,7.090229343236e-06,7.271394706174e-01,1.881177042159e-01
1.327500000000e-02,3.001144097730e+02,5.201978557228e-02,7.929925425503e-08,1.208880442429e-06,2.207757383429e-01,9.466197915431e-06,7.271351799408e-01,3.300134162595e-01
1.330000000000e-02,3.001536478790e+02,5.201775128155e-02,1.181723195024e-07,1.658237728893e-06,2.207731479632e-01,1.269161378419e-05,7.271303124589e-01,5.881728320883e-01
1.332500000000e-02,3.002069874579e+02,5.201513650350e-02,1.769253716114e-07,2.282637677126e-06,2.207698644491e-01,1.706989467144e-05,7.271247638140e-01,1.061006332546e+00
1.335000000000e-02,3.002794834261e+02,5.201175428593e-02,2.657176015374e-07,3.150208700722e-06,2.207656491207e-01,2.301259631013e-05,7.271184039756e-01,1.931338652246e+00
1.337500000000e-02,3.003779944458e+02,5.200735497134e-02,3.998916564176e-07,4.355542032126e-06,2.207601730544e-01,3.107774406551e-05,7.271110697281e-01,3.539139031752e+00
1.340000000000e-02,3.005118208772e+02,5.200160501692e-02,6.026096631304e-07,6.029921908676e-06,2.207529821224e-01,4.202157342274e-05,7.271025548536e-01,6.516874313916e+00
1.341250000000e-02,3.005967096589e+02,5.199805634458e-02,7.427817548319e-07,7.111317592444e-06,2.207485080268e-01,4.895725867697e-05,7.270977563083e-01,8.907147517371e+00
1.342500000000e-02,3.006967887448e+02,5.199394670372e-02,9.187236001574e-07,8.402924242489e-06,2.207432850180e-01,5.712913418236e-05,7.270925341121e-01,1.222111997008e+01
1.343750000000e-02,3.008147618557e+02,5.198918275901e-02,1.139541601764e-06,9.945487058496e-06,2.207371729529e-01,6.675660094175e-05,7.270868374472e-01,1.682149817922e+01
1.345000000000e-02,3.009538091143e+02,5.198365549904e-02,1.416650155720e-06,1.178760041158e-05,2.207300046830e-01,7.809763340636e-05,7.270806082201e-01,2.321465197357e+01
1.346250000000e-02,3.011176693043e+02,5.197723763797e-02,1.764351644600e-06,1.398720006011e-05,2.207215808634e-01,9.145541847725e-05,7.270737799739e-01,3.210763357422e+01
1.347500000000e-02,3.013107357278e+02,5.196978060430e-02,2.200559814769e-06,1.661333097678e-05,2.207116637907e-01,1.071860818472e-04,7.270662766478e-01,4.448767990858e+01
1.348750000000e-02,3.015381676847e+02,5.196111105792e-02,2.747700861441e-06,1.974823842003e-05,2.206999700956e-01,1.257076583071e-04,7.270580111690e-01,6.173301683114e+01
1.350000000000e-02,3.018060198132e+02,5.195102687101e-02,3.433834230091e-06,2.348983678458e-05,2.206861620980e-01,1.475104767135e-04,7.270488838600e-01,8.576711950944e+01
1.351250000000e-02,3.021213917377e+02,5.193929250344e-02,4.294044296100e-06,2.795461810989e-05,2.206698375989e-01,1.731691419953e-04,7.270387806493e-01,1.192731635794e+02
1.352500000000e-02,3.024926006398e+02,5.192563369892e-02,5.372164864226e-06,3.328106967513e-05,2.206505178616e-01,2.033563038412e-04,7.270275710758e-01,1.659916201625e+02
1.353750000000e-02,3.029293794870e+02,5.190973142673e-02,6.722910944410e-06,3.963367747862e-05,2.206276335024e-01,2.388584017487e-04,7.270151060846e-01,2.311323254261e+02
1.355000000000e-02,3.034431036765e+02,5.189121499428e-02,8.414506525304e-06,4.720759899545e-05,2.206005079927e-01,2.805935650978e-04,7.270012156211e-01,3.219435450841e+02
1.356250000000e-02,3.040470487264e+02,5.186965426209e-02,1.053191293639e-05,5.623409356857e-05,2.205683384524e-01,3.296318198187e-04,7.269857060470e-01,4.484953501745e+02
1.357500000000e-02,3.047566813169e+02,5.184455090450e-02,1.318077946682e-05,6.698680090123e-05,2.205301734104e-01,3.872177035875e-04,7.269683574231e-01,6.247539517984e+02
1.358750000000e-02,3.055899853570e+02,5.181532868062e-02,1.649225542252e-05,7.978895574172e-05,2.204848872164e-01,4.547953113593e-04,7.269489207353e-01,8.700485085363e+02
1.360000000000e-02,3.065678237260e+02,5.178132271323e-02,2.062881945103e-05,9.502161783534e-05,2.204311508259e-01,5.340356729883e-04,7.269271151796e-01,1.211062985191e+03
1.361250000000e-02,3.077143347926e+02,5.174176782063e-02,2.579129572736e-05,1.131329778633e-04,2.203673987490e-01,6.268661942171e-04,7.269026256777e-01,1.684520311539e+03
1.361875000000e-02,3.083614181777e+02,5.171957692141e-02,2.885066172921e-05,1.234668555121e-04,2.203310711149e-01,6.792186131886e-04,7.268892390803e-01,1.987771039282e+03
1.362500000000e-02,3.090638208116e+02,5.169558549331e-02,3.228657547356e-05,1.347698489417e-04,2.202913654746e-01,7.360142249579e-04,7.268750153705e-01,2.346360127552e+03
1.363125000000e-02,3.098260434245e+02,5.166965299134e-02,3.614401049309e-05,1.471294060515e-04,2.202479748984e-01,7.976087622905e-04,7.268599005901e-01,2.770229331139e+03
1.363750000000e-02,3.106529144335e+02,5.164162904747e-02,4.047301943924e-05,1.606402401906e-04,2.202005667087e-01,8.643827550938e-04,7.268438380884e-01,3.271044259422e+03
1.364375000000e-02,3.115496073582e+02,5.161135297899e-02,4.532924683354e-05,1.754048226276e-04,2.201487807256e-01,9.367426353001e-04,7.268267685565e-01,3.862480049233e+03
1.365000000000e-02,3.125216580617e+02,5.157865330503e-02,5.077448120124e-05,1.915338888746e-04,2.200922274663e-01,1.015121782717e-03,7.268086300995e-01,4.560547430404e+03
1.365625000000e-02,3.135749815913e+02,5.154334727750e-02,5.687724709977e-05,2.091469555683e-04,2.200304863096e-01,1.099981488959e-03,7.267893583524e-01,5.383965852010e+03
1.366250000000e-02,3.147158883549e+02,5.150524043403e-02,6.371343698103e-05,2.283728438575e-04,2.199631036425e-01,1.191811813785e-03,7.267688866471e-01,6.354590083687e+03
1.366875000000e-02,3.159510993334e+02,5.146412618126e-02,7.136698213019e-05,2.493502044252e-04,2.198895910059e-01,1.291132305443e-03,7.267471462378e-01,7.497897130694e+03
1.367500000000e-02,3.172877599905e+02,5.141978541772e-02,7.993056109721e-05,2.722280384095e-04,2.198094232624e-01,1.398492554058e-03,7.267240665927e-01,8.843541013903e+03
1.368125000000e-02,3.187334525040e+02,5.137198620623e-02,8.950634307638e-05,2.971662075821e-04,2.197220368110e-01,1.514472544861e-03,7.266995757584e-01,1.042598389292e+04
1.368750000000e-02,3.202962059056e+02,5.132048350690e-02,1.002067625959e-04,3.243359262302e-04,2.196268278770e-01,1.639682776277e-03,7.266736008077e-01,1.228521317606e+04
1.369375000000e-02,3.219845036831e+02,5.126501898191e-02,1.121553206609e-04,3.539202262913e-04,2.195231509090e-01,1.774764106757e-03,7.266460683742e-01,1.446755573630e+04
1.370000000000e-02,3.238072883722e+02,5.120532088408e-02,1.254874061641e-04,3.861143864411e-04,2.194103171181e-01,1.920387293954e-03,7.266169052836e-01,1.702660224580e+04
1.370625000000e-02,3.257739626425e+02,5.114110404107e-02,1.403511299637e-04,4.211263150864e-04,2.192875931969e-01,2.077252190601e-03,7.265860392856e-01,2.002425709659e+04
1.371250000000e-02,3.278943863717e+02,5.107206994710e-02,1.569081625649e-04,4.591768765986e-04,2.191542002566e-01,2.246086563492e-03,7.265533998901e-01,2.353193257347e+04
1.371875000000e-02,3.301788692046e+02,5.099790697348e-02,1.753345648672e-04,5.005001497085e-04,2.190093130250e-01,2.427644505424e-03,7.265189193112e-01,2.763191010282e+04
1.372500000000e-02,3.326381581076e+02,5.091829070815e-02,1.958216000293e-04,5.453436068098e-04,2.188520593451e-01,2.622704415069e-03,7.264825335161e-01,3.241889674817e+04
1.373125000000e-02,3.352834194646e+02,5.083288443317e-02,2.185765131973e-04,5.939682030504e-04,2.186815200145e-01,2.832066526552e-03,7.264441833768e-01,3.800181184260e+04
1.373750000000e-02,3.381262153123e+02,5.074133974697e-02,2.438232647499e-04,6.466483645781e-04,2.184967290045e-01,3.056549979145e-03,7.264038159178e-01,4.450584642034e+04
1.374375000000e-02,3.411784733907e+02,5.064329733409e-02,2.718032018768e-04,7.036718661673e-04,2.182966740845e-01,3.296989427674e-03,7.263613856198e-01,5.207483227148e+04
1.374687500000e-02,3.427880751450e+02,5.059169328975e-02,2.869182439207e-04,7.339297158956e-04,2.181905085693e-01,3.423534039002e-03,7.263393759938e-01,5.631666638875e+04
1.375000000000e-02,3.444558287816e+02,5.053829105670e-02,3.028380315705e-04,7.654139970422e-04,2.180800311820e-01,3.554470987438e-03,7.263168280297e-01,6.089429527477e+04
1.375312500000e-02,3.461833742670e+02,5.048304125878e-02,3.195999121300e-04,7.981660479978e-04,2.179650966546e-01,3.689911301994e-03,7.262937385810e-01,6.583325160521e+04
1.375625000000e-02,3.479723672570e+02,5.042589401308e-02,3.372425177338e-04,8.322280225799e-04,2.178455569388e-01,3.829966184967e-03,7.262701052711e-01,7.116095645573e+04
1.375937500000e-02,3.498244772594e+02,5.036679897472e-02,3.558057762241e-04,8.676428695684e-04,2.177212612869e-01,3.974746845735e-03,7.262459265420e-01,7.690689132823e+04
1.376250000000e-02,3.517413856912e+02,5.030570538379e-02,3.753309197310e-04,9.044543099273e-04,2.175920563413e-01,4.124364329459e-03,7.262212017031e-01,8.310278345727e+04
1.376562500000e-02,3.537247838331e+02,5.024256211444e-02,3.958604908449e-04,9.427068117317e-04,2.174577862325e-01,4.278929341317e-03,7.261959309797e-01,8.978281299482e+04
1.376875000000e-02,3.557763706869e+02,5.017731772576e-02,4.174383462800e-04,9.824455628292e-04,2.173182926840e-01,4.438552066979e-03,7.261701155598e-01,9.698384765424e+04
1.377187500000e-02,3.578978507399e+02,5.010992051454e-02,4.401096579390e-04,1.023716441283e-03,2.171734151272e-01,4.603341990074e-03,7.261437576400e-01,1.047457109500e+05
1.377500000000e-02,3.600909316439e+02,5.004031856956e-02,4.639209113039e-04,1.066565983656e-03,2.170229908219e-01,4.773407707459e-03,7.261168604704e-01,1.131114912956e+05
1.377812500000e-02,3.623573218162e+02,4.996845982718e-02,4.889199010893e-04,1.111041351215e-03,2.168668549850e-01,4.948856743119e-03,7.260894283965e-01,1.221279006743e+05
1.378125000000e-02,3.646987279690e+02,4.989429212814e-02,5.151557241155e-04,1.157190294146e-03,2.167048409264e-01,5.129795361641e-03,7.260614668999e-01,1.318456933544e+05
1.378437500000e-02,3.671168525780e+02,4.981776327526e-02,5.426787693670e-04,1.205061113886e-03,2.165367801908e-01,5.316328382117e-03,7.260329826359e-01,1.423201571747e+05
1.378750000000e-02,3.696133912987e+02,4.973882109178e-02,5.715407052294e-04,1.254702623695e-03,2.163625027061e-01,5.508558993494e-03,7.260039834685e-01,1.536116922683e+05
1.379062500000e-02,3.721900303412e+02,4.965741348016e-02,6.017944639054e-04,1.306164107609e-03,2.161818369367e-01,5.706588572264e-03,7.259744785020e-01,1.657864946975e+05
1.379375000000e-02,3.748484438144e+02,4.957348848097e-02,6.334942230375e-04,1.359495277908e-03,2.159946100418e-01,5.910516503536e-03,7.259444781094e-01,1.789173652765e+05
1.379687500000e-02,3.775902910512e+02,4.948699433179e-02,6.666953845799e-04,1.414746231281e-03,2.158006480389e-01,6.120440006397e-03,7.259139939569e-01,1.930846667929e+05
1.380000000000e-02,3.804172139273e+02,4.939787952556e-02,7.014545509784e-04,1.471967403840e-03,2.155997759697e-01,6.336453964532e-03,7.258830390244e-01,2.083774557649e+05
1.380312500000e-02,3.833308341851e+02,4.930609286846e-02,7.378294987422e-04,1.531209525180e-03,2.153918180697e-01,6.558650763065e-03,7.258516276220e-01,2.248948176436e+05
1.380625000000e-02,3.863327507763e+02,4.921158353672e-02,7.758791495023e-04,1.592523571660e-03,2.151765979404e-01,6.787120132463e-03,7.258197754013e-01,2.427474367817e+05
1.380937500000e-02,3.894245372359e+02,4.911430113238e-02,8.156635386734e-04,1.655960719120e-03,2.149539387223e-01,7.021949000389e-03,7.257874993631e-01,2.620594343393e+05
1.381250000000e-02,3.926077391005e+02,4.901419573751e-02,8.572437818514e-04,1.721572295205e-03,2.147236632697e-01,7.263221352298e-03,7.257548178595e-01,2.829705083507e+05
1.381562500000e-02,3.958838713837e+02,4.891121796682e-02,9.006820390911e-04,1.789409731537e-03,2.144855943254e-01,7.511018101517e-03,7.257217505915e-01,3.056384102377e+05
1.381875000000e-02,3.992544161211e+02,4.880531901834e-02,9.460414772271e-04,1.859524515895e-03,2.142395546946e-01,7.765416969449e-03,7.256883186014e-01,3.302417909028e+05
1.382187500000e-02,4.027208199983e+02,4.869645072194e-02,9.933862304103e-04,1.931968144648e-03,2.139853674187e-01,8.026492376546e-03,7.256545442601e-01,3.569834469608e+05
1.382500000000e-02,4.062844920714e+02,4.858456558557e-02,1.042781359042e-03,2.006792075603e-03,2.137228559465e-01,8.294315344493e-03,7.256204512500e-01,3.860939933923e+05
1.382812500000e-02,4.099468015941e+02,4.846961683897e-02,1.094292807302e-03,2.084047681493e-03,2.134518443037e-01,8.568953410075e-03,7.255860645416e-01,4.178359826610e+05
1.383125000000e-02,4.137090759592e+02,4.835155847465e-02,1.147987359465e-03,2.163786204264e-03,2.131721572593e-01,8.850470551012e-03,7.255514103668e-01,4.525084819222e+05
1.383437500000e-02,4.175725987657e+02,4.823034528618e-02,1.203932595213e-03,2.246058710366e-03,2.128836204887e-01,9.138927124016e-03,7.255165161864e-01,4.904521093829e+05
1.383750000000e-02,4.215386080197e+02,4.810593290347e-02,1.262196844150e-03,2.330916047193e-03,2.125860607335e-01,9.434379815190e-03,7.254814106526e-01,5.320545184354e+05
1.384062500000e-02,4.256082944761e+02,4.797827782497e-02,1.322849139729e-03,2.418408800844e-03,2.122793059564e-01,9.736881602791e-03,7.254461235686e-01,5.777563044331e+05
1.384375000000e-02,4.297828001293e+02,4.784733744698e-02,1.385959172792e-03,2.508587255341e-03,2.119631854922e-01,1.004648173232e-02,7.254106858421e-01,6.280572945918e+05
1.384687500000e-02,4.340632168561e+02,4.771307008959e-02,1.451597244933e-03,2.601501353433e-03,2.116375301935e-01,1.036322570372e-02,7.253751294364e-01,6.835231671605e+05
1.385000000000e-02,4.384505852160e+02,4.757543501975e-02,1.519834221884e-03,2.697200659106e-03,2.113021725718e-01,1.068715527053e-02,7.253394873168e-01,7.447923323599e+05
1.385312500000e-02,4.429458934128e+02,4.743439247091e-02,1.590741487101e-03,2.795734321886e-03,2.109569469329e-01,1.101830845053e-02,7.253037933942e-01,8.125829951454e+05
1.385625000000e-02,4.475500764169e+02,4.728990365985e-02,1.664390895761e-03,2.897151043028e-03,2.106016895075e-01,1.135671954760e-02,7.252680824656e-01,8.877003090790e+05
1.385937500000e-02,4.522640152511e+02,4.714193080022e-02,1.740854729313e-03,3.001499043648e-03,2.102362385751e-01,1.170241918410e-02,7.252323901515e-01,9.710435217797e+05
1.386250000000e-02,4.570885364379e+02,4.699043711328e-02,1.820205650774e-03,3.108826034854e-03,2.098604345833e-01,1.205543434346e-02,7.251967528319e-01,1.063613005662e+06
1.386562500000e-02,4.620244116065e+02,4.683538683567e-02,1.902516660896e-03,3.219179189899e-03,2.094741202609e-01,1.241578842210e-02,7.251612075794e-01,1.166517062747e+06
1.386875000000e-02,4.670723572581e+02,4.667674522446e-02,1.987861055367e-03,3.332605118381e-03,2.090771407246e-01,1.278350129020e-02,7.251257920915e-01,1.280978388687e+06
1.387187500000e-02,4.722330346829e+02,4.651447855959e-02,2.076312383149e-03,3.449149842483e-03,2.086693435811e-01,1.315858936052e-02,7.250905446215e-01,1.408340077867e+06
1.387500000000e-02,4.775070500274e+02,4.634855414377e-02,2.167944406081e-03,3.568858775242e-03,2.082505790214e-01,1.354106566444e-02,7.250555039086e-01,1.550071047624e+06
1.387812500000e-02,4.828949545029e+02,4.617894030012e-02,2.262831059830e-03,3.691776700816e-03,2.078206999104e-01,1.393093993464e-02,7.250207091075e-01,1.707770754574e+06
1.388125000000e-02,4.883972447324e+02,4.600560636755e-02,2.361046416288e-03,3.817947756704e-03,2.073795618696e-01,1.432821869339e-02,7.249861997183e-01,1.883173070455e+06
1.388437500000e-02,4.940143632254e+02,4.582852269431e-02,2.462664647471e-03,3.947415417867e-03,2.069270233540e-01,1.473290534585e-02,7.249520155166e-01,2.078149181953e+06
1.388750000000e-02,4.997466989762e+02,4.564766062955e-02,2.567759990984e-03,4.080222482677e-03,2.064629457216e-01,1.514500027744e-02,7.249181964838e-01,2.294709385941e+06
1.389062500000e-02,5.055945881758e+02,4.546299251339e-02,2.676406717091e-03,4.216411060622e-03,2.059871932970e-01,1.556450095455e-02,7.248847827386e-01,2.535003681556e+06
1.389375000000e-02,5.115583150300e+02,4.527449166543e-02,2.788679097418e-03,4.356022561669e-03,2.054996334283e-01,1.599140202783e-02,7.248518144698e-01,2.801321132334e+06
1.389687500000e-02,5.176381126757e+02,4.508213237204e-02,2.904651375316e-03,4.499097687201e-03,2.050001365359e-01,1.642569543724e-02,7.248193318695e-01,3.096088107686e+06
1.390000000000e-02,5.238341641859e+02,4.488588987253e-02,3.024397737877e-03,4.645676422406e-03,2.044885761552e-01,1.686737051818e-02,7.247873750684e-01,3.421865731919e+06
