Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.758765785735e-02,2.288128903234e-01,7.535994518200e-01,3.674968644605e-16,2.032592503843e+00
8.800000000000e-03,3.000000001133e+02,1.758764467561e-02,2.288128935958e-01,7.535994617291e-01,1.243795771676e-13,1.334887548692e-04
1.200000000000e-02,3.000000067489e+02,1.758727857876e-02,2.288129844703e-01,7.535997369436e-01,6.328390555469e-12,1.144387773627e-03
1.280000000000e-02,3.000000976109e+02,1.758488751975e-02,2.288135777382e-01,7.536015345977e-01,1.240473028341e-10,1.888788007659e-02
1.310000000000e-02,3.000006357457e+02,1.757779598040e-02,2.288153354673e-01,7.536068673236e-01,1.094410686306e-09,1.283578592798e-01
1.340000000000e-02,3.000055183405e+02,1.754398719051e-02,2.288237003887e-01,7.536322979806e-01,1.320657101573e-08,1.140284986572e+00
1.347500000000e-02,3.000129009812e+02,1.751563988950e-02,2.288306924743e-01,7.536536266397e-01,3.797207119037e-08,2.711449196066e+00
1.355000000000e-02,3.000352071163e+02,1.746062394947e-02,2.288442124801e-01,7.536950207085e-01,1.338774889710e-07,7.573610459886e+00
1.357500000000e-02,3.000526703039e+02,1.743079028593e-02,2.288515083728e-01,7.537174601196e-01,2.270678721846e-07,1.161198067784e+01
1.360000000000e-02,3.000819216402e+02,1.739161559856e-02,2.288610436686e-01,7.537469076664e-01,4.094631717689e-07,1.866518493129e+01
1.361250000000e-02,3.001039568325e+02,1.736743119153e-02,2.288668995288e-01,7.537650718217e-01,5.661299247308e-07,2.430599201677e+01
1.362500000000e-02,3.001334396290e+02,1.733946608183e-02,2.288736374974e-01,7.537860562872e-01,7.977474373458e-07,3.218748096926e+01
1.363750000000e-02,3.001728940821e+02,1.730713262900e-02,2.288813809114e-01,7.538102880415e-01,1.140135818945e-06,4.333104061245e+01
1.365000000000e-02,3.002257030659e+02,1.726975322115e-02,2.288902660735e-01,7.538382532756e-01,1.646202213828e-06,5.927987830533e+01
1.365625000000e-02,3.002588144096e+02,1.724887733027e-02,2.288951921313e-01,7.538538440205e-01,1.989951252498e-06,6.997140005808e+01
1.366250000000e-02,3.002975358263e+02,1.722637517760e-02,2.289004696957e-01,7.538706239222e-01,2.415816747071e-06,8.303526479327e+01
1.367500000000e-02,3.003946760965e+02,1.717611948182e-02,2.289121401403e-01,7.539080019799e-01,3.572466288161e-06,1.180912058804e+02
1.368125000000e-02,3.004556069594e+02,1.714806118279e-02,2.289185779662e-01,7.539288030551e-01,4.357847220509e-06,1.422281478632e+02
1.368750000000e-02,3.005268822097e+02,1.711782483111e-02,2.289254457939e-01,7.539511569568e-01,5.330534927289e-06,1.722607642196e+02
1.369375000000e-02,3.006102646879e+02,1.708524412764e-02,2.289327605753e-01,7.539751665911e-01,6.535069037415e-06,2.098660461764e+02
1.370000000000e-02,3.007078189293e+02,1.705014066448e-02,2.289405367217e-01,7.540009385101e-01,8.026525628855e-06,2.572263643532e+02
1.370625000000e-02,3.008219629614e+02,1.701232317534e-02,2.289487849935e-01,7.540285821865e-01,9.872986805895e-06,3.172322234026e+02
1.371250000000e-02,3.009555289756e+02,1.697158677126e-02,2.289575110848e-01,7.540582090092e-01,1.215857932712e-05,3.937656836804e+02
1.371562500000e-02,3.010308375919e+02,1.695004065665e-02,2.289620527070e-01,7.540738091691e-01,1.350518006775e-05,4.401895954745e+02
1.371875000000e-02,3.011125576888e+02,1.692766533818e-02,2.289667112172e-01,7.540899547790e-01,1.501171735132e-05,4.930602476783e+02
1.372187500000e-02,3.012012369689e+02,1.690442988391e-02,2.289714840986e-01,7.541066595439e-01,1.669708503112e-05,5.534099537637e+02
1.372500000000e-02,3.012974700186e+02,1.688030231458e-02,2.289763678949e-01,7.541239368388e-01,1.858238825729e-05,6.224448438317e+02
1.372812500000e-02,3.014019023092e+02,1.685524958039e-02,2.289813580725e-01,7.541417996021e-01,2.069119804324e-05,7.015846377715e+02
1.373125000000e-02,3.015152345326e+02,1.682923753885e-02,2.289864488664e-01,7.541602602142e-01,2.304983426176e-05,7.925094350953e+02
1.373437500000e-02,3.016382273001e+02,1.680223093390e-02,2.289916331056e-01,7.541793303618e-01,2.568768006239e-05,8.972164861794e+02
1.373750000000e-02,3.017717062299e+02,1.677419337661e-02,2.289969020176e-01,7.541990208840e-01,2.863753098213e-05,1.018090401545e+03
1.373906250000e-02,3.018427136964e+02,1.675977351308e-02,2.289995642113e-01,7.542091027909e-01,3.024329846351e-05,1.085629341496e+03
1.374062500000e-02,3.019167487316e+02,1.674507909419e-02,2.290022424768e-01,7.542193440547e-01,3.194392611537e-05,1.158389103568e+03
1.374375000000e-02,3.020742903013e+02,1.671485258226e-02,2.290076418800e-01,7.542403068405e-01,3.564614328709e-05,1.321035641029e+03
1.374687500000e-02,3.022452700163e+02,1.668347853070e-02,2.290130867750e-01,7.542619152401e-01,3.978500149598e-05,1.510288933044e+03
1.375000000000e-02,3.024308356468e+02,1.665091585969e-02,2.290185593753e-01,7.542841747185e-01,4.441145716140e-05,1.731117137090e+03
1.375312500000e-02,3.026322325761e+02,1.661712229701e-02,2.290240388764e-01,7.543070888125e-01,4.958230267034e-05,1.989560442983e+03
1.375625000000e-02,3.028508119414e+02,1.658205437659e-02,2.290295010657e-01,7.543306588404e-01,5.536081199298e-05,2.292984348117e+03
1.375937500000e-02,3.030880394126e+02,1.654566744180e-02,2.290349178856e-01,7.543548835812e-01,6.181745300746e-05,2.650402581766e+03
1.376250000000e-02,3.033455046521e+02,1.650791565420e-02,2.290402569470e-01,7.543797589221e-01,6.903067243932e-05,3.072889272475e+03
1.376562500000e-02,3.036249314981e+02,1.646875200837e-02,2.290454809853e-01,7.544052774721e-01,7.708775963113e-05,3.574107026414e+03
1.376875000000e-02,3.039281889133e+02,1.642812835379e-02,2.290505472552e-01,7.544314281382e-01,8.608579563164e-05,4.170987280505e+03
1.377031250000e-02,3.040895137390e+02,1.640724964753e-02,2.290530026816e-01,7.544447353150e-01,9.097869571068e-05,4.512762267824e+03
1.377187500000e-02,3.042577144776e+02,1.638598371363e-02,2.290553957677e-01,7.544581933369e-01,9.615660229526e-05,4.887204509167e+03
1.377343750000e-02,3.044330835039e+02,1.636432408553e-02,2.290577187605e-01,7.544717992430e-01,1.016358300087e-04,5.297887552736e+03
1.377500000000e-02,3.046159243682e+02,1.634226427528e-02,2.290599633934e-01,7.544855497362e-01,1.074335541157e-04,5.748805994133e+03
1.377656250000e-02,3.048065547253e+02,1.631979761578e-02,2.290621207959e-01,7.544994411939e-01,1.135679666562e-04,6.244442190516e+03
1.377812500000e-02,3.050053038896e+02,1.629691755314e-02,2.290641815485e-01,7.545134694804e-01,1.200581737743e-04,6.789820537108e+03
1.377968750000e-02,3.052125153735e+02,1.627361739894e-02,2.290661355774e-01,7.545276301023e-01,1.269243607111e-04,7.390590303887e+03
1.378125000000e-02,3.054285468883e+02,1.624989040845e-02,2.290679721375e-01,7.545419181291e-01,1.341878128881e-04,8.053108493532e+03
1.378281250000e-02,3.056537708934e+02,1.622572978337e-02,2.290696797737e-01,7.545563281695e-01,1.418709713779e-04,8.784537291001e+03
1.378437500000e-02,3.058885751636e+02,1.620112867485e-02,2.290712462795e-01,7.545708543488e-01,1.499974907210e-04,9.592955809737e+03
1.378593750000e-02,3.061333633732e+02,1.617608018667e-02,2.290726586532e-01,7.545854902840e-01,1.585922991401e-04,1.048748849100e+04
1.378750000000e-02,3.063885556988e+02,1.615057737881e-02,2.290739030529e-01,7.546002290591e-01,1.676816612011e-04,1.147845292259e+04
