Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,2.607027602501e-02,-2.865547543184e-12,5.044691877345e-14,2.242938025763e-01,2.508893513328e-14,7.387157534404e-01,-1.637402296518e+03
6.400000000000e-03,3.000000002285e+02,2.607027605054e-02,3.506969275965e-12,1.109635106246e-11,2.242938026950e-01,5.046995954018e-12,7.387157538818e-01,3.497011089917e-02
1.120000000000e-02,3.000000002475e+02,2.607027718097e-02,3.507153885055e-12,1.100787282607e-11,2.242938086700e-01,5.449848839825e-12,7.387157725279e-01,1.126139209906e-03
1.240000000000e-02,3.000000005368e+02,2.607028583758e-02,3.507161107467e-12,1.100740804396e-11,2.242938544291e-01,5.893219140486e-12,7.387159153130e-01,1.203176713528e-03
1.265000000000e-02,3.000000016434e+02,2.607030055224e-02,3.507212610574e-12,1.104466466795e-11,2.242939322144e-01,7.679006761296e-12,7.387161580511e-01,1.222089202920e-03
1.290000000000e-02,3.000000093950e+02,2.607035158644e-02,3.507845707984e-12,1.141390549267e-11,2.242942020023e-01,2.342344017742e-11,7.387170000645e-01,1.287190544990e-03
1.300000000000e-02,3.000000255310e+02,2.607040726184e-02,3.510101611998e-12,1.245687258057e-11,2.242944963367e-01,6.449317146480e-11,7.387179188954e-01,1.411072401322e-03
1.310000000000e-02,3.000000804324e+02,2.607051786946e-02,3.522553738129e-12,1.710450488280e-11,2.242950811073e-01,2.352595627251e-10,7.387197450058e-01,1.811018182328e-03
1.320000000000e-02,3.000002672388e+02,2.607073754105e-02,3.591286579602e-12,3.780975987231e-11,2.242962426210e-01,9.453257013612e-10,7.387233741500e-01,3.110147115446e-03
1.330000000000e-02,3.000009029371e+02,2.607117358423e-02,3.970650078259e-12,1.300396750608e-10,2.242985488769e-01,3.897662640522e-09,7.387305859735e-01,7.395751972164e-03
1.335000000000e-02,3.000017937390e+02,2.607155234320e-02,4.803225899915e-12,2.956183296254e-10,2.243005532894e-01,8.869667718282e-09,7.387368611110e-01,1.356889907999e-02
1.340000000000e-02,3.000037553861e+02,2.607211665066e-02,7.516810829487e-12,7.471159038280e-10,2.243035423237e-01,2.169028005280e-08,7.387462315910e-01,2.827246962514e-02
1.345000000000e-02,3.000080762348e+02,2.607295614710e-02,1.636018997826e-11,1.978120043997e-09,2.243079962850e-01,5.474541375957e-08,7.387602206424e-01,6.769030633758e-02
1.347500000000e-02,3.000121861882e+02,2.607352825796e-02,2.827276165185e-11,3.390562244863e-09,2.243110387148e-01,9.083530579707e-08,7.387697980621e-01,1.193765382185e-01
1.350000000000e-02,3.000187699051e+02,2.607423736754e-02,5.363730294408e-11,6.021975292236e-09,2.243148199767e-01,1.553972579537e-07,7.387817294596e-01,2.266096423965e-01
1.352500000000e-02,3.000293185629e+02,2.607511425444e-02,1.076397339438e-10,1.092395947454e-08,2.243195142837e-01,2.708836579848e-07,7.387965875827e-01,4.615120614936e-01
1.355000000000e-02,3.000462244227e+02,2.607619507005e-02,2.226020338822e-10,2.005478826915e-08,2.243253331321e-01,4.774396728857e-07,7.388150797365e-01,9.983790098381e-01
1.356250000000e-02,3.000585001753e+02,2.607682739100e-02,3.287481104071e-10,2.757397932222e-08,2.243287591322e-01,6.417959028911e-07,7.388260156390e-01,1.540485765834e+00
1.357500000000e-02,3.000744791939e+02,2.607752931744e-02,4.947901397168e-10,3.833553015649e-08,2.243325850881e-01,8.709328637452e-07,7.388382780930e-01,2.410183982430e+00
