Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,1.984845477024e-02,2.282863298830e-01,7.518652153469e-01,1.495064698843e-15,7.776508436361e+00
6.400000000000e-03,3.000000000355e+02,1.984845302973e-02,2.282863303356e-01,7.518652166337e-01,4.811854222786e-13,1.691035365662e-03
1.120000000000e-02,3.000000042092e+02,1.984833005760e-02,2.282863623828e-01,7.518653075553e-01,3.081997969151e-12,4.356036971712e-04
1.280000000000e-02,3.000001580017e+02,1.984610596450e-02,2.282869417378e-01,7.518669521347e-01,1.394572516071e-10,1.924129203636e-02
1.340000000000e-02,3.000023881005e+02,1.983000442773e-02,2.282911319053e-01,7.518788603172e-01,2.988859704029e-09,3.193174542072e-01
1.355000000000e-02,3.000101079177e+02,1.980086508436e-02,2.282987010946e-01,7.519004150852e-01,1.705113224581e-08,1.531890714755e+00
1.360000000000e-02,3.000215008022e+02,1.977499858311e-02,2.283054014693e-01,7.519195507641e-01,4.519658545372e-08,4.059323313679e+00
1.365000000000e-02,3.000524336382e+02,1.972763935382e-02,2.283176259263e-01,7.519545796025e-01,1.437592216055e-07,1.370003913143e+01
1.367500000000e-02,3.000878093349e+02,1.968921360945e-02,2.283274965348e-01,7.519829830448e-01,2.854887736367e-07,3.105212944299e+01
1.368750000000e-02,3.001168893791e+02,1.966402309467e-02,2.283339359565e-01,7.520015874646e-01,4.228102767266e-07,5.011783293717e+01
1.370000000000e-02,3.001584639356e+02,1.963361234490e-02,2.283416716866e-01,7.520240244279e-01,6.459505998534e-07,8.304943674319e+01
1.370625000000e-02,3.001859525484e+02,1.961604492550e-02,2.283461178092e-01,7.520369710252e-01,8.098094231775e-07,1.088566556499e+02
1.371250000000e-02,3.002193514481e+02,1.959665963444e-02,2.283510023605e-01,7.520512425759e-01,1.024845215731e-06,1.436811336807e+02
1.372500000000e-02,3.003077057764e+02,1.955187808259e-02,2.283622039838e-01,7.520841497647e-01,1.656246816056e-06,2.502134003084e+02
1.373125000000e-02,3.003661455431e+02,1.952601795708e-02,2.283686134897e-01,7.521031066238e-01,2.119721317678e-06,3.348849503010e+02
1.373750000000e-02,3.004371700048e+02,1.949749017798e-02,2.283756271615e-01,7.521239729678e-01,2.727726404881e-06,4.502127394828e+02
1.374375000000e-02,3.005234957984e+02,1.946602285876e-02,2.283832896593e-01,7.521469280285e-01,3.525224455371e-06,6.080143245512e+02
1.375000000000e-02,3.006284275046e+02,1.943131733117e-02,2.283916448392e-01,7.521721637248e-01,4.571105687243e-06,8.247776434896e+02
1.375312500000e-02,3.006893767763e+02,1.941262642407e-02,2.283960975940e-01,7.521857142136e-01,5.216173444004e-06,9.640459741032e+02
1.375625000000e-02,3.007568972852e+02,1.939297594392e-02,2.284007403507e-01,7.521999271447e-01,5.961590473695e-06,1.128546495442e+03
1.375937500000e-02,3.008317001216e+02,1.937231750137e-02,2.284055767363e-01,7.522148305748e-01,6.822933804156e-06,1.323159033209e+03
1.376250000000e-02,3.009145712629e+02,1.935060052038e-02,2.284106095926e-01,7.522304530460e-01,7.818140614801e-06,1.553708052177e+03
1.376562500000e-02,3.010063839386e+02,1.932777186205e-02,2.284158407354e-01,7.522468236189e-01,8.967958322607e-06,1.827203611754e+03
1.376875000000e-02,3.011081042643e+02,1.930377609214e-02,2.284212708950e-01,7.522639713760e-01,1.029627830686e-05,2.152118029982e+03
1.377187500000e-02,3.012208032041e+02,1.927855513979e-02,2.284268992953e-01,7.522819255724e-01,1.183067027615e-05,2.538746344123e+03
1.377500000000e-02,3.013456674431e+02,1.925204827439e-02,2.284327233926e-01,7.523007153389e-01,1.360292428485e-05,2.999651254643e+03
1.377812500000e-02,3.014840118065e+02,1.922419201824e-02,2.284387385139e-01,7.523203694410e-01,1.564968662364e-05,3.550233108282e+03
1.378125000000e-02,3.016372929798e+02,1.919492006215e-02,2.284449374342e-01,7.523409159938e-01,1.801318877136e-05,4.209462783863e+03
1.378437500000e-02,3.018071246586e+02,1.916416318492e-02,2.284513098840e-01,7.523623821280e-01,2.074208227628e-05,5.000831215007e+03
1.378750000000e-02,3.019952942619e+02,1.913184917821e-02,2.284578419757e-01,7.523847935979e-01,2.389239400666e-05,5.953588763545e+03
1.379062500000e-02,3.022037813595e+02,1.909790277844e-02,2.284645155365e-01,7.524081743267e-01,2.752861791420e-05,7.104375245714e+03
1.379375000000e-02,3.024347779668e+02,1.906224560742e-02,2.284713073348e-01,7.524325458797e-01,3.172496128322e-05,8.499380836819e+03
1.379687500000e-02,3.026907108767e+02,1.902479612411e-02,2.284781881823e-01,7.524579268578e-01,3.656676537761e-05,1.019723506538e+04
1.380000000000e-02,3.029742662008e+02,1.898546958972e-02,2.284851218957e-01,7.524843322013e-01,4.215212242197e-05,1.227290455142e+04
1.380312500000e-02,3.032884163035e+02,1.894417805033e-02,2.284920641101e-01,7.525117724423e-01,4.859371292667e-05,1.482300402664e+04
1.380468750000e-02,3.034581983188e+02,1.892276007799e-02,2.284955179979e-01,7.525258833288e-01,5.218456896481e-05,1.632072286334e+04
1.380625000000e-02,3.036371345538e+02,1.890080967056e-02,2.284989480705e-01,7.525402545467e-01,5.604997891531e-05,1.799005633509e+04
1.380781250000e-02,3.038257160959e+02,1.887831464692e-02,2.285023449023e-01,7.525548852909e-01,6.021061575516e-05,1.985368366431e+04
1.380937500000e-02,3.040244599297e+02,1.885526262473e-02,2.285056981441e-01,7.525697742263e-01,6.468866739148e-05,2.193764411567e+04
1.381093750000e-02,3.042339102391e+02,1.883164102323e-02,2.285089964476e-01,7.525849194434e-01,6.950794222862e-05,2.427192324163e+04
1.381250000000e-02,3.044546397672e+02,1.880743706652e-02,2.285122273852e-01,7.526003184117e-01,7.469398137650e-05,2.689114679073e+04
1.381406250000e-02,3.046872512352e+02,1.878263778758e-02,2.285153773640e-01,7.526159679295e-01,8.027417782232e-05,2.983540591891e+04
1.381562500000e-02,3.049323788213e+02,1.875723003293e-02,2.285184315327e-01,7.526318640722e-01,8.627790289065e-05,3.315124248250e+04
1.381718750000e-02,3.051906897019e+02,1.873120046805e-02,2.285213736828e-01,7.526480021368e-01,9.273664031640e-05,3.689282965943e+04
1.381875000000e-02,3.054628856545e+02,1.870453558354e-02,2.285241861420e-01,7.526643765848e-01,9.968412825268e-05,4.112339125895e+04
1.382031250000e-02,3.057497047257e+02,1.867722170222e-02,2.285268496612e-01,7.526809809808e-01,1.071565095297e-04,4.591691323906e+04
1.382187500000e-02,3.060519229625e+02,1.864924498701e-02,2.285293432922e-01,7.526978079298e-01,1.151924904716e-04,5.136021365934e+04
1.382343750000e-02,3.063703562098e+02,1.862059144990e-02,2.285316442583e-01,7.527148490107e-01,1.238335085634e-04,5.755545318347e+04
1.382500000000e-02,3.067058619725e+02,1.859124696183e-02,2.285337278154e-01,7.527320947079e-01,1.331239092439e-04,6.462318809386e+04
1.382656250000e-02,3.070593413428e+02,1.856119726367e-02,2.285355671043e-01,7.527495343389e-01,1.431111320741e-04,7.270609256045e+04
1.382812500000e-02,3.074317409933e+02,1.853042797842e-02,2.285371329933e-01,7.527671559811e-01,1.538459065028e-04,8.197350781227e+04
1.382968750000e-02,3.078240552325e+02,1.849892462451e-02,2.285383939099e-01,7.527849463947e-01,1.653824574130e-04,9.262701436170e+04
1.383125000000e-02,3.082373281241e+02,1.846667263044e-02,2.285393156631e-01,7.528028909439e-01,1.777787205883e-04,1.049072713154e+05
