Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,1.033048289375e-02,7.290334770330e-06,4.598894420772e-06,2.294772307363e-01,2.604800837516e-04,7.563400602029e-01,-1.176565796910e+02
1.375000000000e-04,3.002109140032e+02,1.032846092119e-02,7.954340758929e-06,4.917911666226e-06,2.294701473402e-01,2.769640445611e-04,7.563459054645e-01,-1.443335241095e-02
2.750000000000e-04,3.004339575491e+02,1.032630424054e-02,8.678358862332e-06,5.258856071788e-06,2.294624565392e-01,2.944777595712e-04,7.563516359773e-01,9.710533368866e-04
3.437500000000e-04,3.005502884336e+02,1.032517217917e-02,9.064905084652e-06,5.438115571910e-06,2.294583667922e-01,3.036447547549e-04,7.563544529363e-01,1.009500774360e-03
4.125000000000e-04,3.006699629145e+02,1.032400265078e-02,9.468894743304e-06,5.623526786679e-06,2.294541055087e-01,3.130975156571e-04,7.563572349468e-01,1.074775807895e-03
5.500000000000e-04,3.009196282141e+02,1.032154782879e-02,1.033147724820e-05,6.013406439160e-06,2.294450506407e-01,3.328853341735e-04,7.563626884968e-01,1.235618207653e-03
6.875000000000e-04,3.011836369075e+02,1.031893140458e-02,1.127175418427e-05,6.429991296583e-06,2.294352479599e-01,3.539035179138e-04,7.563679828766e-01,1.421350325984e-03
8.250000000000e-04,3.014628063582e+02,1.031614340117e-02,1.229661705910e-05,6.875074060322e-06,2.294246446653e-01,3.762263043728e-04,7.563731017128e-01,1.632957204540e-03
9.625000000000e-04,3.017579992295e+02,1.031317326178e-02,1.341355270202e-05,7.350563163572e-06,2.294131844800e-01,3.999321380856e-04,7.563780277536e-01,1.873774432589e-03
1.100000000000e-03,3.020701258074e+02,1.031000981970e-02,1.463069231273e-05,7.858489660459e-06,2.294008074422e-01,4.251038762423e-04,7.563827428406e-01,2.147893897166e-03
1.237500000000e-03,3.024001464174e+02,1.030664126717e-02,1.595686419817e-05,8.401014451476e-06,2.293874496857e-01,4.518290003377e-04,7.563872278810e-01,2.460019378072e-03
1.375000000000e-03,3.027490739355e+02,1.030305512301e-02,1.740165042260e-05,8.980435852095e-06,2.293730432107e-01,4.801998335046e-04,7.563914628208e-01,2.815516525162e-03
1.512500000000e-03,3.031179763937e+02,1.029923819919e-02,1.897544760146e-05,9.599197510114e-06,2.293575156434e-01,5.103137630840e-04,7.563954266200e-01,3.220498195061e-03
1.650000000000e-03,3.035079796788e+02,1.029517656639e-02,2.068953207424e-05,1.025989667582e-05,2.293407899857e-01,5.422734678918e-04,7.563990972286e-01,3.681927310388e-03
1.787500000000e-03,3.039202703243e+02,1.029085551843e-02,2.255612969439e-05,1.096529282723e-05,2.293227843534e-01,5.761871495279e-04,7.564024515658e-01,4.207733977306e-03
1.925000000000e-03,3.043560983912e+02,1.028625953583e-02,2.458849047563e-05,1.171831665064e-05,2.293034117045e-01,6.121687669562e-04,7.564054655008e-01,4.806948892716e-03
2.062500000000e-03,3.048167804371e+02,1.028137224836e-02,2.680096833261e-05,1.252207937433e-05,2.292825795567e-01,6.503382734519e-04,7.564081138372e-01,5.489854995277e-03
2.200000000000e-03,3.053037025681e+02,1.027617639696e-02,2.920910615123e-05,1.337988245072e-05,2.292601896973e-01,6.908218548785e-04,7.564103703088e-01,6.268159788071e-03
2.268750000000e-03,3.055575544142e+02,1.027345574651e-02,3.049297636050e-05,1.383039506114e-05,2.292483705385e-01,7.119827688015e-04,7.564113410199e-01,6.697510922712e-03
2.337500000000e-03,3.058186229638e+02,1.027064971455e-02,3.183344610735e-05,1.429600617971e-05,2.292361145995e-01,7.337824268548e-04,7.564122013614e-01,7.156158545589e-03
2.475000000000e-03,3.063630005559e+02,1.026477443211e-02,3.469118009778e-05,1.527391146219e-05,2.292102510479e-01,7.793489704814e-04,7.564135805731e-01,8.168681645079e-03
2.612500000000e-03,3.069382544401e+02,1.025853267981e-02,3.779983171827e-05,1.631709035646e-05,2.291824950398e-01,8.276508402478e-04,7.564144820111e-01,9.322669635540e-03
2.750000000000e-03,3.075460823600e+02,1.025190322627e-02,4.118071120367e-05,1.742971385127e-05,2.291527221468e-01,8.788416649831e-04,7.564148750361e-01,1.063781596711e-02
2.887500000000e-03,3.081882679460e+02,1.024486375096e-02,4.485683411459e-05,1.861619665161e-05,2.291208005973e-01,9.330824744639e-04,7.564147279430e-01,1.213652852494e-02
3.025000000000e-03,3.088666841098e+02,1.023739080373e-02,4.885304289280e-05,1.988120865533e-05,2.290865909324e-01,9.905419142034e-04,7.564140079828e-01,1.384430064958e-02
3.162500000000e-03,3.095832964559e+02,1.022945976473e-02,5.319613498357e-05,2.122968663438e-05,2.290499456575e-01,1.051396449328e-03,7.564126813933e-01,1.579013235619e-02
3.300000000000e-03,3.103401666924e+02,1.022104480484e-02,5.791499758181e-05,2.266684607938e-05,2.290107088899e-01,1.115830555002e-03,7.564107134386e-01,1.800700859329e-02
3.437500000000e-03,3.111394560223e+02,1.021211884699e-02,6.304074900956e-05,2.419819315976e-05,2.289687160046e-01,1.184036890632e-03,7.564080684589e-01,2.053244224331e-02
3.575000000000e-03,3.119834284942e+02,1.020265352863e-02,6.860688667676e-05,2.582953674470e-05,2.289237932789e-01,1.256216454909e-03,7.564047099316e-01,2.340909059609e-02
3.712500000000e-03,3.128744542886e+02,1.019261916560e-02,7.464944151257e-05,2.756700042279e-05,2.288757575400e-01,1.332578718497e-03,7.564006005439e-01,2.668545514349e-02
3.850000000000e-03,3.138150129132e+02,1.018198471805e-02,8.120713868164e-05,2.941703445090e-05,2.288244158160e-01,1.413341731016e-03,7.563957022789e-01,3.041667524688e-02
3.987500000000e-03,3.148076962794e+02,1.017071775844e-02,8.832156431901e-05,3.138642755458e-05,2.287695649933e-01,1.498732198797e-03,7.563899765157e-01,3.466543502661e-02
4.125000000000e-03,3.158552116259e+02,1.015878444232e-02,9.603733792679e-05,3.348231849461e-05,2.287109914847e-01,1.588985529695e-03,7.563833841437e-01,3.950297948855e-02
4.262500000000e-03,3.169603842584e+02,1.014614948226e-02,1.044022899776e-04,3.571220730600e-05,2.286484709088e-01,1.684345841170e-03,7.563758856936e-01,4.501028250174e-02
