Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,2.378032490416e-02,2.273705610858e-01,7.488491140111e-01,1.400397561639e-15,1.727199000779e+00
6.400000000000e-03,3.000000000079e+02,2.378032482348e-02,2.273705611073e-01,7.488491140691e-01,5.790972335789e-13,2.250341177664e-03
1.120000000000e-02,3.000000002102e+02,2.378031695345e-02,2.273705633111e-01,7.488491197352e-01,6.168042508483e-13,7.200125829405e-05
1.280000000000e-02,3.000000098883e+02,2.378012082536e-02,2.273706182291e-01,7.488492609428e-01,2.655721984029e-12,5.846002618032e-04
1.340000000000e-02,3.000001914654e+02,2.377818255292e-02,2.273711608838e-01,7.488506564916e-01,5.982406754990e-11,1.235818135314e-02
1.355000000000e-02,3.000009956569e+02,2.377351005983e-02,2.273724686231e-01,7.488540208052e-01,4.362164318077e-10,1.052159192934e-01
1.360000000000e-02,3.000024586687e+02,2.376836340386e-02,2.273739082743e-01,7.488577266887e-01,1.410842615925e-09,5.188437639403e-01
1.365000000000e-02,3.000071829081e+02,2.375728771921e-02,2.273770038874e-01,7.488657018957e-01,5.684328101246e-09,2.955090605342e+00
1.367500000000e-02,3.000134945979e+02,2.374696601372e-02,2.273798851078e-01,7.488731338326e-01,1.324291686584e-08,9.127592981320e+00
1.370000000000e-02,3.000268435163e+02,2.373070188393e-02,2.273844174399e-01,7.488848427083e-01,3.358716342138e-08,2.872249919319e+01
1.372500000000e-02,3.000550805003e+02,2.370507830059e-02,2.273915396724e-01,7.489032825332e-01,8.832830831294e-08,9.182760783462e+01
1.373750000000e-02,3.000810118891e+02,2.368673942169e-02,2.273966198753e-01,7.489164715332e-01,1.503911148214e-07,1.774009295268e+02
1.375000000000e-02,3.001214129208e+02,2.366312976361e-02,2.274031355007e-01,7.489334370431e-01,2.648904664013e-07,3.460906764031e+02
1.376250000000e-02,3.001843655231e+02,2.363273962889e-02,2.274114788459e-01,7.489552467174e-01,4.760810698800e-07,6.808817024492e+02
1.376875000000e-02,3.002290223687e+02,2.361427379187e-02,2.274165189988e-01,7.489684786594e-01,6.485326816592e-07,9.745739665845e+02
1.377500000000e-02,3.002861492108e+02,2.359316052148e-02,2.274222500600e-01,7.489835851707e-01,8.937526956757e-07,1.401642791924e+03
1.378125000000e-02,3.003592316178e+02,2.356902281391e-02,2.274287575146e-01,7.490008230924e-01,1.242398116474e-06,2.025137378518e+03
1.378750000000e-02,3.004527302613e+02,2.354143096950e-02,2.274361334105e-01,7.490204807725e-01,1.738004446823e-06,2.938154040688e+03
1.379062500000e-02,3.005092755368e+02,2.352615551373e-02,2.274401833949e-01,7.490313385182e-01,2.064124429507e-06,3.555752708464e+03
1.379375000000e-02,3.005737208920e+02,2.350978908509e-02,2.274444932233e-01,7.490429495829e-01,2.458923644145e-06,4.310157435095e+03
1.380000000000e-02,3.007296269230e+02,2.347355458457e-02,2.274539289125e-01,7.490685747783e-01,3.497710160185e-06,6.325228096096e+03
1.380625000000e-02,3.009291056510e+02,2.343215950396e-02,2.274645232311e-01,7.490977060867e-01,4.973165712189e-06,9.314292618429e+03
1.380937500000e-02,3.010497505745e+02,2.340925441614e-02,2.274702862683e-01,7.491137489445e-01,5.943320416581e-06,1.136337236570e+04
1.381250000000e-02,3.011872534347e+02,2.338472386876e-02,2.274763709890e-01,7.491308635413e-01,7.117041935740e-06,1.389507878105e+04
1.381562500000e-02,3.013439681311e+02,2.335845523190e-02,2.274827809558e-01,7.491491101365e-01,8.536824746854e-06,1.703596860333e+04
1.381875000000e-02,3.015225758689e+02,2.333032861098e-02,2.274895158226e-01,7.491685499719e-01,1.025395346680e-05,2.094922219161e+04
1.382187500000e-02,3.017261300659e+02,2.330021648897e-02,2.274965701676e-01,7.491892446997e-01,1.233029163498e-05,2.584832836392e+04
1.382500000000e-02,3.019581071984e+02,2.326798337508e-02,2.275039320551e-01,7.492112556533e-01,1.484042363587e-05,3.201651359858e+04
1.382812500000e-02,3.022224642932e+02,2.323348546684e-02,2.275115812703e-01,7.492346429331e-01,1.787421544013e-05,3.983497922445e+04
1.383125000000e-02,3.025237038316e+02,2.319657033357e-02,2.275194871589e-01,7.492594642719e-01,2.153987054140e-05,4.982471706352e+04
1.383437500000e-02,3.028669468867e+02,2.315707663363e-02,2.275276060108e-01,7.492857737142e-01,2.596756932150e-05,6.270945981521e+04
1.383593750000e-02,3.030565058985e+02,2.313629756739e-02,2.275317227051e-01,7.492995055722e-01,2.852623709862e-05,7.060430519751e+04
1.383750000000e-02,3.032592667590e+02,2.311479649488e-02,2.275358623623e-01,7.493136300703e-01,3.135014852838e-05,7.966768261266e+04
1.383906250000e-02,3.034761422695e+02,2.309254986876e-02,2.275400125242e-01,7.493281515294e-01,3.446644538945e-05,9.010912586497e+04
1.384062500000e-02,3.037081071224e+02,2.306953352676e-02,2.275441588830e-01,7.493430735245e-01,3.790498406749e-05,1.021820665027e+05
1.384218750000e-02,3.039562018929e+02,2.304572269153e-02,2.275482850703e-01,7.493583987825e-01,4.169859597649e-05,1.161945647389e+05
1.384375000000e-02,3.042215372546e+02,2.302109197248e-02,2.275523724251e-01,7.493741290707e-01,4.588337099794e-05,1.325228121436e+05
1.384531250000e-02,3.045052984277e+02,2.299561536976e-02,2.275563997377e-01,7.493902650773e-01,5.049896561954e-05,1.516281703209e+05
1.384687500000e-02,3.048087498645e+02,2.296926628077e-02,2.275603429689e-01,7.494068062813e-01,5.558893751214e-05,1.740787172193e+05
