Pos,T,H2,O2,N2,H2O,Q
0.000000000000e+00,3.000000000000e+02,2.601232792856e-02,2.268507070032e-01,7.471369650680e-01,-1.549200010288e-16,-5.912236638611e-01
6.400000000000e-03,2.999999999994e+02,2.601232790706e-02,2.268507070096e-01,7.471369650832e-01,-7.527009951428e-14,-3.658234566939e-04
1.120000000000e-02,3.000000000618e+02,2.601232553149e-02,2.268507076983e-01,7.471369667701e-01,-7.091098270677e-14,-3.699630724077e-07
1.280000000000e-02,3.000000033401e+02,2.601225860438e-02,2.268507271000e-01,7.471370142951e-01,3.032752093737e-13,1.221891430112e-04
1.340000000000e-02,3.000000707023e+02,2.601151297837e-02,2.268509432377e-01,7.471375437686e-01,1.200632263345e-11,3.201296461228e-03
1.355000000000e-02,3.000003963947e+02,2.600950221328e-02,2.268515260231e-01,7.471389716443e-01,9.771492948427e-11,3.872863084219e-02
1.360000000000e-02,3.000010359196e+02,2.600708273250e-02,2.268522270768e-01,7.471406897796e-01,3.422023086467e-10,2.449073046103e-01
1.365000000000e-02,3.000032394294e+02,2.600150629106e-02,2.268538421747e-01,7.471446497445e-01,1.510822661064e-09,1.614188318045e+00
1.367500000000e-02,3.000063621095e+02,2.599598971873e-02,2.268554388103e-01,7.471485670580e-01,3.750393484939e-09,5.419540393826e+00
1.370000000000e-02,3.000133038469e+02,2.598687493890e-02,2.268580742537e-01,7.471550388454e-01,1.022031765503e-08,1.831205314791e+01
1.372500000000e-02,3.000287368478e+02,2.597181640095e-02,2.268624214806e-01,7.471657284078e-01,2.890529495601e-08,6.246158379408e+01
1.373750000000e-02,3.000435336195e+02,2.596060566329e-02,2.268656509547e-01,7.471736834360e-01,5.146952288758e-08,1.257008663608e+02
1.375000000000e-02,3.000673835099e+02,2.594574198430e-02,2.268699220037e-01,7.471842250653e-01,9.532879438115e-08,2.553986425449e+02
1.376250000000e-02,3.001058285714e+02,2.592603731396e-02,2.268755639896e-01,7.471981885677e-01,1.805655323362e-07,5.224939184370e+02
1.377500000000e-02,3.001678062000e+02,2.589991923109e-02,2.268830044930e-01,7.472166732213e-01,3.461753383817e-07,1.073539000803e+03
1.378750000000e-02,3.002677309887e+02,2.586530848179e-02,2.268927930759e-01,7.472411200885e-01,6.678347036244e-07,2.216132992571e+03
1.379375000000e-02,3.003406395004e+02,2.584378655929e-02,2.268988284812e-01,7.472562858924e-01,9.422605512676e-07,3.259621676087e+03
1.380000000000e-02,3.004358748721e+02,2.581877300493e-02,2.269057847282e-01,7.472738707391e-01,1.345873187704e-06,4.821637177811e+03
1.380625000000e-02,3.005602766929e+02,2.578970622670e-02,2.269137826968e-01,7.472942435705e-01,1.939356031261e-06,7.174145477689e+03
1.381250000000e-02,3.007227783974e+02,2.575593651046e-02,2.269229492461e-01,7.473178216163e-01,2.811779030462e-06,1.073708556728e+04
1.381875000000e-02,3.009350456869e+02,2.571671321844e-02,2.269334116902e-01,7.473450728485e-01,4.093774122214e-06,1.617856369135e+04
1.382187500000e-02,3.010655523724e+02,2.569472990995e-02,2.269391732119e-01,7.473602723460e-01,4.960292629471e-06,2.001016322878e+04
1.382500000000e-02,3.012160361603e+02,2.567097781550e-02,2.269453054193e-01,7.473766284819e-01,6.029875362714e-06,2.483469812359e+04
1.382812500000e-02,3.013895501117e+02,2.564531775137e-02,2.269518150563e-01,7.473942168454e-01,7.349871586062e-06,3.094469075657e+04
1.383125000000e-02,3.015896112351e+02,2.561760028459e-02,2.269587038077e-01,7.474131150439e-01,8.978571281207e-06,3.873141036454e+04
1.383437500000e-02,3.018202698632e+02,2.558766514006e-02,2.269659665495e-01,7.474334019824e-01,1.098769195279e-05,4.872866353278e+04
1.383750000000e-02,3.020861889688e+02,2.555534061302e-02,2.269735891417e-01,7.474551569080e-01,1.346541358040e-05,6.167896869494e+04
1.384062500000e-02,3.023927346833e+02,2.552044299838e-02,2.269815456574e-01,7.474784581680e-01,1.652007540902e-05,7.863577223208e+04
1.384218750000e-02,3.025635594586e+02,2.550195466108e-02,2.269856336975e-01,7.474907178649e-01,1.831386639971e-05,8.916787369422e+04
1.384375000000e-02,3.027474178573e+02,2.548273389604e-02,2.269897833652e-01,7.475033971923e-01,2.031598619940e-05,1.013712179932e+05
1.384531250000e-02,3.029453004586e+02,2.546275295692e-02,2.269939846403e-01,7.475165046061e-01,2.255042425933e-05,1.155699617762e+05
1.384687500000e-02,3.031582665238e+02,2.544198344880e-02,2.269982256103e-01,7.475300479193e-01,2.504378292305e-05,1.321613008611e+05
1.384843750000e-02,3.033874606574e+02,2.542039569693e-02,2.270024922001e-01,7.475440344746e-01,2.782578164562e-05,1.516361494207e+05
1.385000000000e-02,3.036341061969e+02,2.539795956491e-02,2.270067679135e-01,7.475584705269e-01,3.092935218668e-05,1.746023817429e+05
1.385156250000e-02,3.038995187550e+02,2.537464383877e-02,2.270110335106e-01,7.475733615218e-01,3.439114147504e-05,2.018173009251e+05
1.385312500000e-02,3.041851106536e+02,2.535041639287e-02,2.270152666614e-01,7.475887118277e-01,3.825186895869e-05,2.342277707421e+05
1.385468750000e-02,3.044923975922e+02,2.532524419075e-02,2.270194415591e-01,7.476045245734e-01,4.255675866496e-05,2.730219271385e+05
1.385625000000e-02,3.048230057012e+02,2.529909328970e-02,2.270235284897e-01,7.476208014722e-01,4.735601303140e-05,3.196954424226e+05
1.385781250000e-02,3.051786789834e+02,2.527192884965e-02,2.270274933561e-01,7.476375426305e-01,5.270533172775e-05,3.761364386734e+05
1.385937500000e-02,3.055612871533e+02,2.524371514691e-02,2.270312971511e-01,7.476547463396e-01,5.866647876468e-05,4.447342593873e+05
1.386093750000e-02,3.059728338720e+02,2.521441559319e-02,2.270348953759e-01,7.476724088526e-01,6.530790121855e-05,5.285187021175e+05
1.386250000000e-02,3.064154653761e+02,2.518399276077e-02,2.270382374007e-01,7.476905241434e-01,7.270540288034e-05,6.313380510616e+05
