Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
0.000000000000e+00,3.000000000000e+02,1.980962597493e-02,-4.624775982710e-13,-1.350290387556e-14,2.263627533463e-01,-3.182636562128e-15,7.455298809180e-01,-3.871368876731e+03
6.400000000000e-03,3.000000002103e+02,1.980962912256e-02,-1.228918720419e-12,-1.686810686665e-12,2.263627749242e-01,-3.649307912201e-13,7.455299579825e-01,-2.626925739554e-03
1.120000000000e-02,3.000000153147e+02,1.980970326695e-02,-1.215633309729e-12,9.386697233115e-13,2.263632832078e-01,9.909200688153e-11,7.455317743120e-01,3.189981698821e-04
1.240000000000e-02,3.000001793107e+02,1.981002358738e-02,-9.595586188938e-13,3.887967293868e-11,2.263654794027e-01,1.441359714948e-09,7.455396294789e-01,3.605105879876e-04
1.265000000000e-02,3.000005638846e+02,1.981035243919e-02,7.375645145521e-14,1.576725444873e-10,2.263677352677e-01,5.305201452230e-09,7.455477117645e-01,6.518345366515e-04
1.290000000000e-02,3.000023093876e+02,1.981112499207e-02,7.651233007470e-12,8.510451281793e-10,2.263730421600e-01,2.624364442021e-08,7.455667670848e-01,1.924188811110e-03
1.300000000000e-02,3.000047382760e+02,1.981172384794e-02,2.411909035080e-11,2.067392866224e-09,2.263771680227e-01,6.052562608845e-08,7.455816281768e-01,3.614860644059e-03
1.310000000000e-02,3.000106109226e+02,1.981263955131e-02,8.229629101195e-11,5.636427234104e-09,2.263835068861e-01,1.553883942469e-07,7.456045415313e-01,7.636481886517e-03
1.315000000000e-02,3.000166723093e+02,1.981327564004e-02,1.666417848351e-10,1.000962167374e-08,2.263879418593e-01,2.656803675168e-07,7.456206440263e-01,1.197739895200e-02
1.320000000000e-02,3.000270386605e+02,1.981407213868e-02,3.577821401144e-10,1.861111026839e-08,2.263935449811e-01,4.733943320280e-07,7.456410848549e-01,2.015642928459e-02
1.322500000000e-02,3.000349848213e+02,1.981454302746e-02,5.441133040082e-10,2.603063047396e-08,2.263968927575e-01,6.460553688646e-07,7.456533627769e-01,2.750153252705e-02
1.325000000000e-02,3.000457570008e+02,1.981506864153e-02,8.483912518402e-10,3.703629826872e-08,2.264006688169e-01,8.949550105916e-07,7.456672808624e-01,3.908252577206e-02
1.327500000000e-02,3.000603630704e+02,1.981565253646e-02,1.345251721112e-09,5.336062596309e-08,2.264049205098e-01,1.253736897324e-06,7.456830496343e-01,5.823560673823e-02
1.330000000000e-02,3.000801718101e+02,1.981629710619e-02,2.156535210036e-09,7.757247499923e-08,2.264096969780e-01,1.770876460545e-06,7.457009028030e-01,9.142130399089e-02
1.331250000000e-02,3.000927238510e+02,1.981664228019e-02,2.754722375731e-09,9.406574726735e-08,2.264123002927e-01,2.115045784168e-06,7.457107082225e-01,1.177881080183e-01
1.332500000000e-02,3.001075138558e+02,1.981700214756e-02,3.542125092801e-09,1.145422849076e-07,2.264150553904e-01,2.535140121724e-06,7.457211525847e-01,1.542692214232e-01
1.333750000000e-02,3.001249427892e+02,1.981737585079e-02,4.578652467770e-09,1.399647820128e-07,2.264179671468e-01,3.047917458888e-06,7.457322734907e-01,2.052705442170e-01
1.335000000000e-02,3.001454826207e+02,1.981776207038e-02,5.942993880436e-09,1.715255484558e-07,2.264210395132e-01,3.673780385249e-06,7.457441097492e-01,2.772065271899e-01
1.336250000000e-02,3.001696913459e+02,1.981815891511e-02,7.738898398200e-09,2.107073311381e-07,2.264242751535e-01,4.437672948909e-06,7.457567014469e-01,3.794401719691e-01
1.337500000000e-02,3.001982267588e+02,1.981856378716e-02,1.010271386352e-08,2.593476047049e-07,2.264276751759e-01,5.369980152474e-06,7.457700893719e-01,5.256858364256e-01
1.338750000000e-02,3.002318653981e+02,1.981897319846e-02,1.321388516739e-08,3.197270787927e-07,2.264312384282e-01,6.507776536001e-06,7.457843149266e-01,7.360596474985e-01
1.340000000000e-02,3.002715239272e+02,1.981938256212e-02,1.730848497511e-08,3.946753633138e-07,2.264349608695e-01,7.896276498283e-06,7.457994196344e-01,1.040106712260e+00
1.341250000000e-02,3.003182845820e+02,1.981978593394e-02,2.269704684580e-08,4.877026377861e-07,2.264388347234e-01,9.590612760827e-06,7.458154445868e-01,1.481271452613e+00
1.342500000000e-02,3.003734252691e+02,1.982017569734e-02,2.978799500457e-08,6.031627193565e-07,2.264428474216e-01,1.165799984794e-05,7.458324297382e-01,2.123501623504e+00
1.343750000000e-02,3.004384551667e+02,1.982054217989e-02,3.911841696873e-08,7.464549358263e-07,2.264469802890e-01,1.418036444434e-05,7.458504130169e-01,3.061017208948e+00
1.345000000000e-02,3.005151568357e+02,1.982087318706e-02,5.139446459005e-08,9.242739208499e-07,2.264512069103e-01,1.725754126093e-05,7.458694292145e-01,4.432830763095e+00
1.345625000000e-02,3.005586730123e+02,1.982101963819e-02,5.898599689533e-08,1.029252125511e-06,2.264533416862e-01,1.904994544854e-05,7.458793364448e-01,5.353043588148e+00
1.346250000000e-02,3.006060983883e+02,1.982114980826e-02,6.777526828177e-08,1.146870806071e-06,2.264554815881e-01,2.103933076613e-05,7.458895143284e-01,6.474629363701e+00
1.347500000000e-02,3.007137384872e+02,1.982135289669e-02,8.951030757906e-08,1.424557344610e-06,2.264597544334e-01,2.567331522390e-05,7.459106879175e-01,9.476288141647e+00
1.348125000000e-02,3.007748190479e+02,1.982141868919e-02,1.029487054735e-07,1.588466553105e-06,2.264618677758e-01,2.837199291892e-05,7.459216877971e-01,1.149489355266e+01
1.348750000000e-02,3.008413955417e+02,1.982145507556e-02,1.185048767396e-07,1.772087678694e-06,2.264639497291e-01,3.136677478660e-05,7.459329638944e-01,1.395971353135e+01
1.349375000000e-02,3.009139648967e+02,1.982145768781e-02,1.365117062986e-07,1.977783059250e-06,2.264659873511e-01,3.468999089498e-05,7.459445154571e-01,1.697133346167e+01
1.350000000000e-02,3.009930691682e+02,1.982142165305e-02,1.573541880474e-07,2.208196431920e-06,2.264679658824e-01,3.837746968407e-05,7.459563406779e-01,2.065280587018e+01
1.350625000000e-02,3.010792996403e+02,1.982134153933e-02,1.814775270336e-07,2.466286092735e-06,2.264698685250e-01,4.246891015781e-05,7.459684365585e-01,2.515502012222e+01
1.351250000000e-02,3.011733012977e+02,1.982121129571e-02,2.093964873875e-07,2.755361886807e-06,2.264716761957e-01,4.700829237604e-05,7.459807987593e-01,3.066314825089e+01
1.351875000000e-02,3.012757776991e+02,1.982102418632e-02,2.417061739535e-07,3.079126455023e-06,2.264733672510e-01,5.204432991956e-05,7.459934214347e-01,3.740455062466e+01
1.352500000000e-02,3.013874962862e+02,1.982077271791e-02,2.790944629927e-07,3.441721206931e-06,2.264749171827e-01,5.763096829713e-05,7.460062970605e-01,4.565858362248e+01
1.352812500000e-02,3.014471349338e+02,1.982061970290e-02,2.999928097159e-07,3.639328697135e-06,2.264756287495e-01,6.065333998918e-05,7.460128263219e-01,5.047146927937e+01
1.353125000000e-02,3.015094641917e+02,1.982044676872e-02,3.225324881568e-07,3.848777418881e-06,2.264762921708e-01,6.384077008288e-05,7.460194143811e-01,5.580734618294e+01
1.353750000000e-02,3.016425608227e+02,1.982003743176e-02,3.729168456498e-07,4.305285903509e-06,2.264774618777e-01,7.073719353985e-05,7.460327616778e-01,6.824754984880e+01
1.354375000000e-02,3.017876733053e+02,1.981953550619e-02,4.312063037036e-07,4.816439722967e-06,2.264783946474e-01,7.838571298339e-05,7.460463263491e-01,8.349581304865e+01
1.355000000000e-02,3.019458902693e+02,1.981892954532e-02,4.986345744923e-07,5.388734394132e-06,2.264790504978e-01,8.686752821940e-05,7.460600918536e-01,1.021903099921e+02
1.355625000000e-02,3.021183989341e+02,1.981820685302e-02,5.766262408811e-07,6.029427893495e-06,2.264793844192e-01,9.627244052560e-05,7.460740387644e-01,1.251159484941e+02
1.356250000000e-02,3.023064939320e+02,1.981735335537e-02,6.668258606386e-07,6.746628102312e-06,2.264793457906e-01,1.066997302278e-04,7.460881444638e-01,1.532375893988e+02
